date,lower_dte,upper_dte,tenor_method,atm_iv,put_shoulder_iv,call_shoulder_iv,put_tail_iv,call_tail_iv,forward,atm_logm,put_shoulder_logm,call_shoulder_logm,put_tail_logm,call_tail_logm,atm_count,put_shoulder_count,call_shoulder_count,put_tail_count,call_tail_count
2000-03-10,34.0,34.0,nearest_tenor,0.3834891355115292,0.405528419031926,0.37838912297309557,0.418,0.38231203553035187,111.2,0.004289719687166343,-0.06054806277735337,0.07319182110905181,-0.13147800381268052,0.149524592069969,4.0,5.0,5.0,1.0,2.0
2000-03-21,23.0,23.0,nearest_tenor,0.4343963260712383,0.4224910617823851,0.4403664301081933,0.425,0.44921491075008946,108.5,0.006254428177690532,-0.0501129407916618,0.06857386194069552,-0.10689779497671276,0.15826990568036878,4.0,4.0,4.0,1.0,4.0
2000-03-22,22.0,22.0,nearest_tenor,0.4070893331375736,0.42315212969502114,0.39263711524598427,0.44,0.40451475316941027,110.1,0.002738708713649332,-0.0558681152391572,0.06146114165037743,-0.1215366657248327,0.14711367997584804,3.0,4.0,5.0,1.0,2.0
2000-03-23,21.0,21.0,nearest_tenor,0.40466627933704663,0.42285364779013734,0.3808708653160036,0.423,0.39911162990337545,107.96000000000001,0.001612722599873355,-0.051368279107311975,0.05384423517659222,-0.10190841014600249,0.14715479730166525,3.0,3.0,4.0,1.0,5.0
2000-03-24,20.0,20.0,nearest_tenor,0.39861164782603553,0.37904416005511443,0.40686351283233463,0.40323734946896556,0.39827175756395156,111.75,0.006074659596908787,-0.047901585077393984,0.058314713513089,-0.12475447954447207,0.13465626451150436,3.0,4.0,4.0,2.0,3.0
2000-03-27,17.0,17.0,nearest_tenor,0.40739476804330943,0.3960254937825667,0.4153164785525316,0.4148977861132633,0.4162533871998771,111.0,0.00650179757624719,-0.04452627614854516,0.055255103349974584,-0.11831283509525233,0.13291790274008128,3.0,4.0,3.0,2.0,4.0
2000-03-28,16.0,16.0,nearest_tenor,0.42429245295484347,0.3798393695974209,0.4220147558163985,0.4010913932792101,0.4188596364273414,111.95,0.01267643385203119,-0.04084453463852898,0.05484197908779335,-0.11586554401419895,0.13036860904110287,2.0,3.0,4.0,3.0,3.0
2000-03-29,15.0,15.0,nearest_tenor,0.3834121553541722,0.4146073258411863,0.3830141997710276,0.4313502144763283,0.3823169373803473,114.2,0.0036414792924059102,-0.03989490790335023,0.04821824329542901,-0.12466935347194252,0.11243267239487743,3.0,3.0,3.0,4.0,3.0
2000-03-30,14.0,14.0,nearest_tenor,0.38195632357885334,0.37895997440984713,0.3975967881946737,0.4091337521092525,0.39357416052928224,112.55,0.0037909222295009976,-0.04212384431271646,0.04919686951892426,-0.117174630651316,0.12175239953738283,3.0,3.0,4.0,3.0,3.0
2000-03-31,13.0,13.0,nearest_tenor,0.40823459488691793,0.3262770096525848,0.4024184187423154,0.35322456301480176,0.4041839993833537,109.29,0.010442835566512028,-0.03584529562613933,0.047365065913872094,-0.09916913079162887,0.12552017912712812,2.0,3.0,3.0,2.0,5.0
2000-04-03,10.0,10.0,nearest_tenor,0.3732147321902674,0.37414192263663637,0.3867355621868545,0.4143547128377985,0.4017309657097655,106.85,6.368872064419235e-05,-0.029799406401878403,0.038439704558526494,-0.08507695392550076,0.10987224015444937,2.0,2.0,2.0,2.0,5.0
2000-04-04,9.0,9.0,nearest_tenor,0.36811231273138106,0.3300536231926786,0.434647868715157,0.36230524557475074,0.45574183193022416,105.89999999999999,0.0032506752893743255,-0.024056951980457344,0.03973363854774352,-0.07521406891156816,0.11753641882215102,2.0,2.0,3.0,2.0,5.0
2000-04-20,21.0,21.0,nearest_tenor,0.46089102620307415,0.479127174726671,0.43075143464217397,0.48100000000000004,0.43176486520058166,95.5,0.00503389531279392,-0.05800648842636311,0.061640915620513104,-0.11647499099636806,0.17536205268792074,4.0,3.0,4.0,1.0,7.0
2000-04-21,20.0,20.0,nearest_tenor,0.39990466620807785,0.4469872923105148,0.40758544823298665,0.426,0.39869173342814673,96.3,0.005200494482499177,-0.05255273321885651,0.059685235481175915,-0.12481706231376336,0.15630410649711962,3.0,4.0,3.0,1.0,6.0
2000-04-25,16.0,16.0,nearest_tenor,0.3928032300194673,0.4078004613939149,0.4061448856011841,0.401,0.4245755072829665,92.85000000000001,0.006628280029569212,-0.04356820375955425,0.050210171247658586,-0.08833403130839844,0.14921270164662692,2.0,2.0,3.0,1.0,6.0
2000-04-28,13.0,13.0,nearest_tenor,0.38261808193074054,0.40010226739566557,0.3766959679041735,0.406,0.394271881321325,91.35,0.0019661360594508065,-0.04093374060842842,0.04183911149823163,-0.10189998948338042,0.11989823643218857,2.0,3.0,3.0,1.0,4.0
2000-05-02,9.0,9.0,nearest_tenor,0.33435659587026734,0.41901456984387087,0.3116568019430094,0.44092069522495814,0.3526647944444191,94.15,0.0012130333641863272,-0.03273008644943771,0.026294377793077202,-0.10174340435802334,0.09247964104558755,2.0,2.0,2.0,3.0,4.0
2000-05-16,23.0,23.0,nearest_tenor,0.38481547086582485,0.43165971942950976,0.37436781040374517,0.426543400508577,0.3804348408424771,94.64999999999999,0.0032059799132797668,-0.051361567716462796,0.06147304074861519,-0.12927652663566425,0.1616179221510575,3.0,3.0,4.0,2.0,5.0
2000-05-19,20.0,20.0,nearest_tenor,0.41963731219035266,0.4137236455701254,0.34311624571055777,0.409,0.35011026331303324,92.75,-0.007667693936601197,-0.05355873024898498,0.04836995072170394,-0.11710940814690926,0.13825379022762577,2.0,3.0,3.0,1.0,5.0
2000-05-25,14.0,14.0,nearest_tenor,0.3896704177998697,0.39728550619098,0.3637643307867458,0.386,0.3708047065697749,88.45,0.0028933475461972802,-0.04007998959960031,0.043772848504310666,-0.10041078593191267,0.12412296001856017,2.0,3.0,3.0,1.0,4.0
2000-05-29,10.0,10.0,nearest_tenor,0.47293335661779967,0.391833785134665,0.5010780015570534,0.409,0.4841161258837152,83.78,0.0054868412948590245,-0.03266280518603294,0.04781564677194998,-0.07791637915958748,0.1318413398828314,2.0,2.0,3.0,1.0,4.0
2000-05-30,9.0,9.0,nearest_tenor,0.36479494244310234,0.4476587924456505,0.361,0.4546550856545179,0.38899102279694386,86.9,0.001415936102000027,-0.03608517235018018,0.03505163805891858,-0.09915283205011174,0.09987336880237162,2.0,2.0,1.0,2.0,4.0
2000-06-15,28.0,28.0,nearest_tenor,0.4828444586801659,0.5916408782194531,0.4524163676808763,0.6018652207268633,0.4749999999999999,96.7,0.0018057832953953428,-0.08177840433526387,0.08061218214430269,-0.20760065018359353,0.15133981918522618,4.0,6.0,5.0,2.0,1.0
2000-06-16,27.0,27.0,nearest_tenor,0.5124734002228253,0.5545292753507496,0.47411041843823126,0.5794415809081933,0.488,95.89999999999999,0.005297526830251371,-0.0863527412462789,0.0858215316282601,-0.19900842649438327,0.1596472397550823,4.0,3.0,5.0,2.0,1.0
2000-06-19,24.0,24.0,nearest_tenor,0.5021562577378802,0.5842897082972005,0.4592525415427557,0.5915365340349089,0.48754685371256673,95.0,0.00443805461073968,-0.07688030352829718,0.07452973412599756,-0.1901770129347414,0.16091224328157397,5.0,5.0,5.0,2.0,2.0
2000-07-04,9.0,9.0,nearest_tenor,0.43617897909363307,0.4458588405730373,0.4259336162038906,0.5249149456039107,0.434,103.75,0.0020496398857317724,-0.037188610355000845,0.038714220460710415,-0.13923858405255607,0.08096906253366709,2.0,3.0,3.0,6.0,1.0
2000-07-20,21.0,21.0,nearest_tenor,0.3508225306055611,0.3442373564938,0.39059237835484534,0.37492017131929817,0.3829999999999999,100.1,0.004912296769852618,-0.04710880994381554,0.05780902544096254,-0.1484278656779811,0.11678353532329994,3.0,3.0,4.0,5.0,1.0
2000-07-21,20.0,20.0,nearest_tenor,0.357841093305614,0.3558860256939886,0.35924118689742957,0.37336736441291557,0.36402995177718983,99.89,0.003560261420260864,-0.04628637235868622,0.04996646079210201,-0.14583001470442178,0.11150487281161384,3.0,3.0,3.0,5.0,2.0
2000-07-24,17.0,17.0,nearest_tenor,0.4452184520931896,0.3850333189566909,0.42837693171862523,0.42951760750752016,0.43336016398299493,94.6,0.01245161156884156,-0.04598881597645704,0.06482013883129556,-0.14393091985434123,0.1416891001463693,2.0,3.0,2.0,4.0,4.0
2000-07-25,16.0,16.0,nearest_tenor,0.45932134305431205,0.39228018616353755,0.46104253416966706,0.4340566293600288,0.45352491837756753,94.74,0.01155481623753422,-0.0469118112464116,0.055446370509383294,-0.14261617447780342,0.14254768202057821,2.0,3.0,3.0,4.0,4.0
2000-07-26,15.0,15.0,nearest_tenor,0.4200193102749702,0.3991923028085132,0.43084929785443526,0.42970603776753996,0.43038689455609164,95.11,0.007534710159662395,-0.04196403404386815,0.0510698205581148,-0.138247192509368,0.13402567331050483,2.0,2.0,3.0,5.0,4.0
2000-07-27,14.0,14.0,nearest_tenor,0.4020391282370631,0.385534286963543,0.43066137047391706,0.4206480306965948,0.44086547506787893,93.25,0.005069622734809221,-0.03876004852139463,0.048282119195005205,-0.12844202171294797,0.14047645073190806,2.0,3.0,3.0,4.0,3.0
2000-07-28,13.0,13.0,nearest_tenor,0.4214996455311377,0.38221914809956936,0.4629393838324376,0.43107751055260507,0.4878798192533308,88.28,0.0048791108976117305,-0.03031733381279256,0.050589874107474085,-0.11372255825259002,0.1523679193235772,2.0,2.0,3.0,2.0,6.0
2000-07-31,10.0,10.0,nearest_tenor,0.4531785449471846,0.4200159527627042,0.5243337241059771,0.45866341629581897,0.5457299255459195,90.21000000000001,0.006759965627788648,-0.04180011393886121,0.05197495112915269,-0.11583930893084526,0.14569755457453273,2.0,2.0,3.0,3.0,5.0
2000-08-01,9.0,9.0,nearest_tenor,0.41782280554510537,0.4167792894225478,0.46661117410985503,0.4627762031396925,0.4966999183647008,92.68,0.005600436731571968,-0.03889195564612151,0.04579607830302259,-0.11973094979824213,0.12902167432977454,2.0,2.0,3.0,4.0,4.0
2000-08-11,34.0,34.0,nearest_tenor,0.3911214098829085,0.3804459004926976,0.39702102686194674,0.40279121710079807,0.4116277242692734,92.0,0.007249275874324739,-0.06259550358326148,0.07873458170710554,-0.1574854443079058,0.20518051390969086,3.0,4.0,5.0,2.0,6.0
2000-08-14,31.0,31.0,nearest_tenor,0.38850574779078845,0.3911181288274608,0.3920323104400646,0.39793254118416366,0.40321286916231314,93.27,0.00651460790077901,-0.05465070116035147,0.07668378406263172,-0.1573140089319269,0.19123476093198027,4.0,4.0,4.0,3.0,6.0
2000-08-16,29.0,29.0,nearest_tenor,0.38317411891287023,0.3963884426187292,0.39476110557196775,0.3990458834131529,0.39209685777614794,95.5,0.007196060907965661,-0.0574560738466363,0.06924770962671606,-0.16230413616559367,0.17912488351066125,4.0,3.0,5.0,4.0,5.0
2000-08-17,28.0,28.0,nearest_tenor,0.3979501195622322,0.39096045298320015,0.3916635240106354,0.40047917324688237,0.39735735026989216,94.55,0.005516364951386961,-0.058493842393672286,0.06781501965938676,-0.16411572286040316,0.17872533222010148,3.0,4.0,4.0,3.0,6.0
2000-08-18,27.0,27.0,nearest_tenor,0.3973707474591114,0.41439686182352525,0.38339017213339455,0.41763989569455295,0.38963962763631765,92.1,0.004715664108198662,-0.060363923463910764,0.0710798166156422,-0.1560881568586884,0.17624012369647052,3.0,4.0,3.0,2.0,6.0
2000-08-21,24.0,24.0,nearest_tenor,0.4116281045707444,0.3963811143991372,0.4253107445213685,0.4159276934413196,0.42110300124393274,92.14999999999999,0.006686471704423736,-0.0517520817452368,0.06757343643818717,-0.1462287874746619,0.1778114902867776,3.0,3.0,4.0,3.0,6.0
2000-08-22,23.0,23.0,nearest_tenor,0.3938150018564582,0.39006274175184047,0.4066382222176974,0.3933532610874037,0.4111853315255713,94.0,0.006462845982994817,-0.045774829875686505,0.061941245052120335,-0.1464553704283091,0.17037333861044168,3.0,3.0,3.0,4.0,5.0
2000-08-23,22.0,22.0,nearest_tenor,0.41348646205787265,0.43306107421108575,0.39449189109011656,0.4385233749560385,0.4034733500622964,90.85000000000001,0.003435441587708274,-0.05400120638389219,0.05963696975749991,-0.1437996337529727,0.1681835449629671,2.0,4.0,4.0,2.0,6.0
2000-08-24,21.0,21.0,nearest_tenor,0.3824823091373209,0.39781379422935637,0.3806620440247377,0.41432980877215725,0.40224833267744536,91.0,0.0026690393670686288,-0.04494871806108461,0.056804836153029246,-0.14290610435073595,0.16887272967803096,2.0,3.0,4.0,2.0,4.0
2000-08-25,20.0,20.0,nearest_tenor,0.37287121088993636,0.3662684397918322,0.3856992816594583,0.3934416019205584,0.38860514876976715,92.94999999999999,0.007112743578787755,-0.04444693623336839,0.05723034181078615,-0.13741695918988453,0.1558945989016227,2.0,2.0,4.0,4.0,5.0
2000-08-28,17.0,17.0,nearest_tenor,0.36701262053964856,0.3636502890424292,0.39283203416299006,0.39370138586543396,0.38570067082602627,93.14,0.005334865369923605,-0.03879682517890533,0.04888555190476796,-0.13129110326987029,0.13553484174877867,2.0,3.0,3.0,4.0,5.0
2000-08-29,16.0,16.0,nearest_tenor,0.3743821264911408,0.3709400214258895,0.3721358735208678,0.38516078583173424,0.36621495485850386,92.7,0.006078973646459532,-0.04099611793141356,0.046670365969833656,-0.1253220752595805,0.1287131072268986,2.0,2.0,2.0,4.0,4.0
2000-08-30,15.0,15.0,nearest_tenor,0.37602315341855436,0.38968336353877076,0.3556511942403583,0.3941170207094533,0.36231215168317343,90.7,0.002196352916447824,-0.0404693865920448,0.03701749629764417,-0.1213488004643127,0.11717375570049937,2.0,3.0,2.0,3.0,3.0
2000-08-31,14.0,14.0,nearest_tenor,0.386782988493995,0.41284155789643134,0.38990824525854634,0.42,0.4047748856203044,86.53,0.000336563237964603,-0.04428854417828056,0.04928341404971031,-0.11021323825934619,0.13355612283139676,2.0,3.0,2.0,1.0,5.0
2000-09-01,13.0,13.0,nearest_tenor,0.3928476166468988,0.3779447662179543,0.3968223948872112,0.38398770986227826,0.39410770480819113,87.41,0.007199859094872362,-0.03894718577570698,0.04221998104784276,-0.10320628822718506,0.11872065126542847,2.0,2.0,2.0,2.0,4.0
2000-09-04,10.0,10.0,nearest_tenor,0.39454229735465335,0.3833937295040446,0.39569629598273076,0.395709179755095,0.4092629688586182,85.53999999999999,0.00030098984603953567,-0.027987944147257693,0.037846095043867774,-0.0894730022201996,0.11252740141593467,2.0,2.0,2.0,2.0,4.0
2000-09-05,9.0,9.0,nearest_tenor,0.3747776207173202,0.3314841253853053,0.4179999999999999,0.35956438457521006,0.41824112825096443,86.02,0.0035868121025335793,-0.02681859826415303,0.03537867268518166,-0.08462929842088085,0.1077248065710227,2.0,2.0,2.0,2.0,4.0
2000-09-20,22.0,22.0,nearest_tenor,0.46297403927356356,0.5713699042837154,0.47506482598888516,0.555,0.5056388565701802,74.61,0.0037683626164466705,-0.06530619022180173,0.07812298609511077,-0.1378872765877859,0.2214488494933517,3.0,3.0,4.0,1.0,7.0
2000-09-25,17.0,17.0,nearest_tenor,0.6623487252984602,0.6603563773922413,0.666644722241511,0.6829999999999999,0.6540147901154109,73.05,0.01167994989803925,-0.07543850845422682,0.09897759433214022,-0.1559775814543527,0.2370404445243067,4.0,3.0,4.0,1.0,6.0
2000-09-26,16.0,16.0,nearest_tenor,0.6491588391275889,0.6864270176225284,0.6146675459468076,0.69,0.6302061076588439,72.65,0.005864443039024153,-0.07205667913441009,0.08003654800135845,-0.15048683327393614,0.2171374074804607,3.0,3.0,4.0,1.0,6.0
2000-09-27,15.0,15.0,nearest_tenor,0.5786048490954748,0.609325621438898,0.6038736139304435,0.6485617000596903,0.605624240539028,75.05000000000001,0.006625322181866942,-0.0654599893250358,0.07825205964009678,-0.16704935758035713,0.20837467912126054,3.0,3.0,4.0,2.0,6.0
2000-09-28,14.0,14.0,nearest_tenor,0.5452042502460898,0.5754676081015078,0.540405656033419,0.6077314113282122,0.5593972168204914,75.47,0.0068650497520746055,-0.06672181283768114,0.060989577124853485,-0.1671430895129345,0.18206132617056386,2.0,3.0,3.0,2.0,6.0
2000-09-29,13.0,13.0,nearest_tenor,0.5471591935284543,0.6097890553893821,0.454410014067884,0.625261707685757,0.5087983859596048,75.45,0.0020450280584297497,-0.06687321217510524,0.05525363160327548,-0.16682407299414972,0.1692274680631031,2.0,3.0,3.0,2.0,3.0
2000-10-02,10.0,10.0,nearest_tenor,0.5600696928851049,0.6138713429498568,0.48735394590734027,0.6232034237845,0.5474969015495954,72.5,0.0,-0.050935664986866636,0.04836882658519925,-0.13432740503704702,0.15137190270913428,2.0,2.0,2.0,2.0,5.0
2000-10-20,20.0,20.0,nearest_tenor,0.6287769288000116,0.6402209270616217,0.6378853278485055,0.635,0.6334329324490191,67.75,0.012692237507743969,-0.07680172201311238,0.08923952541836379,-0.16403951195650546,0.23819770354555395,4.0,3.0,4.0,1.0,6.0
2000-10-24,16.0,16.0,nearest_tenor,0.6228041302038143,0.6783349468620186,0.6136348662803831,0.685,0.6259968195856691,67.44999999999999,0.007788577618583982,-0.07338720050423095,0.0843854354549157,-0.15960163485045992,0.21789104665690018,3.0,3.0,4.0,1.0,5.0
2000-10-25,15.0,15.0,nearest_tenor,0.588682440535111,0.6880661817732133,0.5773795884013406,0.675,0.5961527110451154,66.75,0.005151595215352766,-0.06755562196048386,0.07750884173983091,-0.14916934947705415,0.20115642456448551,3.0,3.0,3.0,1.0,5.0
2000-10-26,14.0,14.0,nearest_tenor,0.6265544362820994,0.5991030979914339,0.6639767281183266,0.608,0.6583781746124422,65.5,0.010123652039193062,-0.0651902503382964,0.08361803776044986,-0.13026519483790147,0.21722368085097452,2.0,2.0,4.0,1.0,5.0
2000-10-31,9.0,9.0,nearest_tenor,0.6683643698468164,0.5985508073775643,0.6686438411595135,0.618,0.6723632138067904,64.5,0.013242586158016729,-0.05043069098720199,0.06398705558269807,-0.11488027599842203,0.1761795217247117,2.0,2.0,2.0,1.0,5.0
2000-11-10,34.0,34.0,nearest_tenor,0.5138182479994813,0.5576321906542311,0.483183789400535,0.555,0.4827371559201277,70.3,0.010487147449918624,-0.0892864383332884,0.09564277619839281,-0.20098685101331445,0.2535896052696565,4.0,4.0,5.0,1.0,5.0
2000-11-14,30.0,30.0,nearest_tenor,0.4766975070679521,0.5784756900080068,0.4873460905989216,0.58,0.4992045395470933,68.5,0.027374771284980975,-0.07634365604078923,0.09772762801144493,-0.1750487974648749,0.24332914506206027,2.0,4.0,4.0,1.0,6.0
2000-11-15,29.0,29.0,nearest_tenor,0.481922487357453,0.564593280669023,0.4626978472213125,0.5529999999999999,0.48088109129364065,69.1,0.006968628227701886,-0.07805240846481445,0.08973835329458607,-0.1837697829703194,0.22311059315104645,3.0,4.0,4.0,1.0,4.0
2000-11-16,28.0,28.0,nearest_tenor,0.46343626274056426,0.5360447722457046,0.47643751589302014,0.5479999999999999,0.47732739657952217,69.15,0.0200562702631147,-0.07649400745079117,0.09032302236912572,-0.18449311030746254,0.22344705084143962,2.0,4.0,4.0,1.0,5.0
2000-11-17,27.0,27.0,nearest_tenor,0.4904558233449873,0.5470730947030358,0.4579351260142212,0.5529999999999999,0.47268579811016226,68.25,0.007916532101083045,-0.07208532379538879,0.0781885391309168,-0.17139248626176434,0.2105671262933142,2.0,4.0,4.0,1.0,5.0
2000-11-21,23.0,23.0,nearest_tenor,0.5303720655357954,0.5474816521547112,0.494993735044543,0.555,0.5041774351304839,66.09,0.004534525679130035,-0.06249315212472219,0.08470288098683057,-0.13923250167905668,0.20965402742311368,2.0,3.0,3.0,1.0,5.0
2000-11-24,20.0,20.0,nearest_tenor,0.5178173770235,0.517481477411258,0.5254597411986093,0.525,0.5280541563603365,66.5,0.00859655915736132,-0.061538351576834065,0.08111292769290254,-0.1454169998585037,0.20514534324450623,3.0,3.0,3.0,1.0,5.0
2000-11-27,17.0,17.0,nearest_tenor,0.5449233432619156,0.5885197960818699,0.5440956358000488,0.5673224776571241,0.5531170057138082,69.15,0.006427753297703173,-0.061957380838734664,0.0775238197253268,-0.1647243595907679,0.19437316830632345,3.0,3.0,3.0,2.0,5.0
2000-11-28,16.0,16.0,nearest_tenor,0.5115252524448122,0.5657338674745974,0.5090871624680428,0.561,0.5334303769719156,66.88,0.00406945548809185,-0.062310257422440805,0.07237807250075894,-0.15111502097314142,0.19415243062410384,3.0,3.0,3.0,1.0,5.0
2000-12-01,13.0,13.0,nearest_tenor,0.5365657406828512,0.5419875917035999,0.5540856291610519,0.5549999999999999,0.5817109533906148,64.11,0.004807305258345972,-0.04854938043803293,0.06815399653486261,-0.10881541019586119,0.18169610280816315,2.0,2.0,2.0,1.0,5.0
2000-12-05,9.0,9.0,nearest_tenor,0.556480778898519,0.6513905364112099,0.5487347029133561,0.629,0.5935149519666185,63.949999999999996,0.0030999298002335877,-0.04715037955413745,0.054564442270543044,-0.10631658022154683,0.16165283126822347,2.0,2.0,3.0,1.0,4.0
2000-12-20,22.0,22.0,nearest_tenor,0.47682373088360974,0.40063515045048065,0.47442929336447426,0.405,0.47,64.25999999999999,0.016999013989007498,-0.04928521639527042,0.07824608276862553,-0.11115240588440756,0.1545507598485981,2.0,2.0,3.0,1.0,1.0
2000-12-21,21.0,21.0,nearest_tenor,0.48328990517980464,0.3965868114193475,0.47517067284517867,0.40499999999999997,0.47600000000000003,64.25,0.009796765551170391,-0.04829876546886252,0.07736694159365128,-0.1109967759720244,0.15470638976098133,3.0,2.0,3.0,1.0,1.0
2001-01-02,9.0,9.0,nearest_tenor,0.5724539497346236,0.5679999999999998,0.538862221656962,0.55,0.5321904224633691,65.24000000000001,0.002373862610703646,-0.05516893799604564,0.05182108606493656,-0.12628782994950852,0.12327151206842141,2.0,2.0,2.0,1.0,2.0
2001-01-26,13.0,13.0,nearest_tenor,0.46354517732728306,0.50256960413475,0.47580972559152923,0.5013166364258419,0.4819301873877792,74.28,0.0006007485992478864,-0.04464369448202671,0.05702141291745044,-0.1479384591951616,0.12451118006591595,2.0,2.0,2.0,4.0,2.0
2001-01-29,10.0,10.0,nearest_tenor,0.513292231993737,0.49500000000000005,0.5383010708666859,0.5020700271756527,0.521,75.49,0.004363949100047791,-0.05184433666933509,0.06729088746651223,-0.13764337811295213,0.11865105933878303,2.0,2.0,2.0,3.0,1.0
