target_month,left_tail_last,right_tail_last,asymmetry_last,breadth_z_last,reaction_z_last,left_impulse_z_last,left_change_5_last,parallel_shift_last,sticky_strike_last,put_skew_last,downside_convexity_last,left_tail_mean,left_tail_max,right_tail_mean,right_tail_max,asymmetry_mean,asymmetry_max,breadth_z_mean,breadth_z_max,reaction_z_mean,reaction_z_max,left_impulse_z_mean,left_impulse_z_max,left_fading_frac,left_alert_frac,signal_month
2003-02,0.1856402633597953,-0.2856997680697434,0.4713400314295387,-1.4079512656475606,0.7908502705849589,-1.198924069285113,-0.0576548060014985,-8.409882746752363,-4.590117253247638,10.047449413279942,-16.03390127134491,0.2565339862871571,0.5327765935060066,-0.2094339597946039,0.8809474995832642,0.4659679460817611,0.8010156837127047,0.11484367532835611,2.358504818610823,0.29989297241005175,2.706108817990721,-0.2446061207909477,0.7593659222054943,0.3333333333333333,0.6666666666666666,2003-01
2003-03,0.1776326584036978,0.0639941200592689,0.1136385383444288,-1.744602691315175,1.7758866791232233,-0.329390231534817,-0.1313642454804447,-7.634547868045089,1.5984496785360058,7.094750603137975,-12.063556760652853,0.19948645795605177,0.3699649010331031,0.015675848775019378,0.2442334443766743,0.1838106091810324,0.5802213335396124,-1.1455545315976274,2.235026207170027,2.0592296136743604,6.0,-0.05770071989890466,1.6004012941752397,0.6923076923076923,0.46153846153846156,2003-02
2003-04,0.5532371892111876,-0.5615352628909777,1.1147724521021654,0.3011474368417175,0.6136207585113569,1.4793604251675512,0.1661845605587517,4.098995635746578,-0.0235304101993445,1.9482347898130712,-4.769540147209902,0.46504836551580836,0.6295026204243019,-0.34768933891801185,0.0633663781835546,0.8127377044338202,1.119974691433567,-0.053840137241007904,1.4405888243768434,0.9625268621090642,2.8244641788055227,0.48471788781298775,2.44766449979514,0.2857142857142857,1.0,2003-03
2003-05,0.0834802479206289,-0.0542501440678561,0.137730391988485,0.3177100373730885,0.2245363135406863,4.492283859911418,0.0543548634531279,-0.1653674924765109,-1.034632507523492,-4.599999999999994,21.48056447508625,0.1432507720206256,0.5015992334485374,-0.35401290101860555,0.0235265951834808,0.49726367303923125,1.044118511617958,0.048516803582852326,2.4870805122365267,-1.1069883720902218,1.1339689595491913,0.1424942451202876,4.492283859911418,0.7142857142857143,0.6428571428571429,2003-04
2003-06,0.2364015116316582,-0.1642424682766134,0.4006439799082717,-0.5829040260148798,-0.3004297449565763,-0.0520181996115768,0.3059970610279128,-2.102551524070738,-0.2810546983614898,1.1832018332578862,-2.748588974672643,0.007959470151118862,0.2364015116316582,-0.32155299989506014,-0.0141962158445329,0.329512470046179,0.5721049244634893,-0.4070055754706306,0.3294339772927604,0.6155912447682806,1.9837106999957737,-0.26816049923241325,1.2221231447119494,0.0,0.25,2003-05
2003-07,0.1237872403559399,-0.1947748341748622,0.3185620745308021,0.2251153482915803,0.1564346782408158,-0.1321886983952744,0.1925814645826737,3.24609112399694,-0.246091123996943,1.2000000000000064,-4.903950031594924,0.1319114148298878,0.2392442918724067,-0.24385341394609591,0.0651058558113413,0.3757648287759837,0.5540025501402179,0.026277444337538154,1.2652656470160348,-0.6490825449015638,0.3524818344406665,0.3122017894031998,1.8546944873483564,0.2857142857142857,0.5,2003-06
2003-08,0.6503968695789075,0.0269138710753629,0.6234829985035446,0.1630193300204089,-0.1233219489815748,4.051911666327325,0.5195858116760085,2.8840808494607466,-0.0840808494607424,-4.114623444922493,17.476963562740206,0.18369788503250942,0.6503968695789075,-0.1368573811603273,0.0269138710753629,0.32055526619283675,0.6234829985035446,-0.36332832220526684,0.3896870105334341,0.2380824472885477,0.9616400215826466,0.37305057312687534,4.051911666327325,0.2,0.4666666666666667,2003-07
2003-09,0.285897298218112,0.0264759854033873,0.2594213128147246,-0.3374154351053197,0.3105661581336902,0.3503554082658281,0.0878462167256479,-0.6513017355823608,-0.0486982644176384,0.4000000000000021,-3.766634653507492,0.48532802113300133,0.9695052624325956,-0.054153609847455174,0.1108809870259437,0.5394816309804565,1.049360569221209,-0.2729917480081868,0.26350961430794,0.3149889353205471,0.8309349527052762,-0.23069807710284235,1.9091193600929195,0.46153846153846156,0.6153846153846154,2003-08
2003-10,0.5439736792994817,0.6551478719228666,-0.1111741926233849,0.1056678980408442,0.7400689817336417,-0.2530815180060475,0.5691842274498813,-1.9183447468879409,-0.0816552531120594,1.303713730464832,-4.513256234731518,0.156644160466978,0.5439736792994817,0.23048652005804987,0.6551478719228666,-0.07384235959107188,0.293604552128117,-0.14972870759073734,0.4445483967434011,0.761767496453103,2.075844288736565,-0.2544948197941595,1.3247234966634325,0.21428571428571427,0.07142857142857142,2003-09
2003-11,0.3696547512474063,-0.1938432235810328,0.5634979748284392,-0.6252503127724525,-0.2268434266275816,-1.0568806143988496,0.2152733470175582,8.660393731185094,-0.3621092175733924,-5.9377956956159,13.506785834408529,0.1614883217378516,0.4166513524841687,0.01622721448905996,0.646224254857303,0.14526110724879165,0.5634979748284392,0.6216226766930865,3.166584972787823,-0.8146353775621791,0.9691700509929884,0.211736474090303,1.2500778932569785,0.25,0.5,2003-10
2003-12,0.2245743955236753,0.0150447452562242,0.209529650267451,-1.1025318653382676,0.1915935764781338,0.5776110339777811,0.1351071487510387,-1.336066113589409,-0.5635162030233489,-0.2201746196777598,0.5589249232842519,0.26308894548242195,0.5125288337104574,-0.16199624177573674,0.019357878271751,0.4250851872581587,0.8276126071049524,0.14104203259301507,3.056815840066736,0.12141453248267248,0.6975156486442572,0.12095935795424492,1.3143891194241988,0.46153846153846156,0.6153846153846154,2003-11
2004-01,-0.2008362293111897,0.1990511422572503,-0.39988737156844,-1.096357553965622,-0.1257297819756307,1.928601286934899,0.0663104619829499,-4.58200819013642,-0.3179918098635791,0.2288032315186718,4.119923319451026,-0.10651274923387591,0.2245743955236753,-0.0642139033530137,0.1990511422572503,-0.042298845880862225,0.3039680376573936,-0.13544815896566212,0.8025648252016737,0.028971112811359438,0.4906465170277408,0.053867466503093805,1.928601286934899,0.21428571428571427,0.14285714285714285,2003-12
2004-02,0.1011090366959218,-0.499300865165442,0.6004099018613638,0.4263426161369962,0.5031772163803291,1.5489369781857525,0.2000179523853257,-0.3308786949809408,0.1308786949809415,-0.0750591367899353,0.2066109080239186,-0.07912313128150823,0.1011090366959218,-0.33074082296219065,-0.0118046137658453,0.2516176916806824,0.6004099018613638,-0.14783677826308697,0.8019598307840211,-0.12583598915166286,0.5031772163803291,0.13578634822707164,1.5489369781857525,0.0,0.46153846153846156,2004-01
2004-03,-0.117148540553927,-0.0687398270201426,-0.0484087135337844,0.3328762484108984,-0.3765325953844903,3.0912043852508884,-0.029916846036174,0.2212384812231546,-0.6931365722471673,-2.96992379805425,13.359844952803748,-0.08479076829965554,0.0986784726202463,-0.11561819380648725,0.1111018294571217,0.030827425506831714,0.3621780394136307,-0.13230708519709303,0.6741481440667804,0.37658028759337375,1.3988147718051878,0.3247582013355723,3.0912043852508884,0.0,0.3076923076923077,2004-02
2004-04,0.1448668082713166,0.0330743785715829,0.1117924296997337,-0.3078242117219895,0.2205359641849066,0.0544700083705488,0.1937038413287662,0.6870274290603504,0.0129725709396488,-0.2999999999999971,0.227101640347076,-0.024312467671585392,0.1511610545510808,-0.1652222081569147,0.0715439015943394,0.1409097404853293,0.4154351720622004,0.1496597232658122,0.9743642599014242,0.5895824777227154,1.6853260058644923,-0.13186185699609873,0.8779358112786618,0.0,0.14285714285714285,2004-03
2004-05,-0.2611278318238021,-0.1332249660966971,-0.1279028657271049,0.7755426223779737,1.410332100745998,0.6730838620472582,0.0394580639865819,-0.9150021111088822,-0.4849978888911164,4.368959660691381,-12.244044073736216,-0.19349124570667658,0.2435860665424229,-0.380091182131439,0.026983050306858,0.18659993642476236,0.5400353506775161,-0.07221295734709221,1.019037948558112,-0.0017653724983369922,1.5026045952716882,-0.10118454159074496,1.7478283290341288,0.13333333333333333,0.26666666666666666,2004-04
2004-06,-0.0258829426690809,-0.9323322405398224,0.9064492978707416,-0.4416043235466311,-2.098464778926393,0.0031315911152902,-0.6874312722126917,0.3872401838499841,1.4225944518835922,1.387667109212149,-2.93707162435598,0.09844344862085949,0.6615483295436108,-0.389278878008534,0.3089074553951406,0.4877223266293935,1.196171263849692,0.42181650584861946,1.6042388752342132,1.6143894828962606,6.0,-0.16559878622185623,0.979479395309187,0.0,0.8181818181818182,2004-05
2004-07,0.4750861055767668,-0.627518413282323,1.1026045188590898,2.0238950549052808,-3.2568222861036142,1.6687600542877568,-0.2593920005702916,3.793450441629081,-0.0586076752315043,-1.255611126520172,1.541034594219333,0.6396777406567117,1.161647390095751,-1.089807877368634,-0.6147368205981214,1.7294856180253457,2.816395898849059,-0.050337688225754906,4.027736702445886,0.6959100837751251,6.0,0.03326977675411783,1.6687600542877568,0.4166666666666667,1.0,2004-06
2004-08,0.3549600243825269,-1.1139251557506489,1.4688851801331757,1.6673318716781802,-0.4008297285748329,0.8901399638797031,-0.7850790390504617,2.485418421375349,-1.2758930473909362,-4.588086646075546,9.057609878860871,0.8378876633168825,1.4568595805492202,-0.8459600037818932,-0.4075366913744526,1.6838476670987756,2.2033716414516933,-0.755708245672467,1.6673318716781802,0.46797063942557954,2.9053156470634027,0.005753341029135488,1.86283550317083,0.4375,1.0,2004-07
2004-09,-0.0498596096706759,-1.320586877381554,1.270727267710878,0.8432605489233056,-1.152987277454948,0.9209474936446828,-0.0301508253989866,-1.564120902477551,-0.0358790975224502,-0.8999999999999986,1.4687438789554612,0.19082024596299849,0.7068440548116506,-0.9983159994492191,-0.613530691005908,1.1891362454122176,1.8207692105622992,1.3565399384261108,4.4411845760351545,-2.6066393866381192,0.9717165875252955,0.18908706743082,2.1884212102607097,0.2,1.0,2004-08
2004-10,0.613482183481076,-0.1142646810853101,0.727746864566386,-0.9751359734708273,0.5031979771474069,-1.7838166690303272,0.2561320190045049,-0.1422747829786259,-0.6333126155114557,0.8207972867241722,0.943609879683578,0.3228704167778242,0.613482183481076,-0.4215602137610697,-0.1142646810853101,0.744430630538894,1.1359924727183608,0.4184964444007206,1.380146429421424,-1.049005807836455,0.7385900717154538,-0.5053554769446896,1.787807308592264,0.16666666666666666,0.9166666666666666,2004-09
2004-11,0.0711382434132861,0.1000843545882701,-0.028946111174984,2.0055855350765888,-2.095679666120726,1.0126953243863328,-0.2857914839328662,1.4791980267033549,0.020801973296645,-0.0489245316964073,-0.3051121801875247,0.2965545354919281,0.6269041801177072,-0.26587166655074046,0.3224638693225249,0.5624262020426686,1.1663318119110897,0.6260308108147443,2.594024187831736,-0.02676477698727101,3.797216304465445,-0.08878150479993512,1.7911023222356104,0.7142857142857143,0.6428571428571429,2004-10
2004-12,-0.093758547242064,-0.3558867356061976,0.2621281883641336,0.4811638309815935,-0.2495030272758295,0.4157409713186182,-0.1980809102869487,-0.8131356487020731,-0.1868643512979269,1.0625229531868108,-3.1048484998843087,0.08855366471258569,0.2605555345867917,-0.3984750707071951,-0.1859678035704882,0.48702873541978087,0.7766735510580486,0.6489947605068669,2.9615610502431955,-1.2187531066457653,1.0077709284862526,0.43085750992167454,2.5199551728871183,0.4,0.6,2004-11
2005-01,0.0523785788010458,0.2863798940245609,-0.234001315223515,1.5527024992447396,-2.4694201221098715,3.303603287761536,0.0177382504025552,-0.0994501623961437,-0.8069524001927649,-0.7375271630640832,3.764338702216026,-0.015910005297002,0.0846584567201917,-0.14347658885703882,0.2863798940245609,0.1275665835600368,0.7968713548572122,-0.8303310077783093,1.5527024992447396,0.5687344850192209,5.524188105701403,-0.08954756647116537,3.303603287761536,0.06666666666666667,0.4666666666666667,2004-12
2005-02,0.0667821790502415,0.3304144211628967,-0.2636322421126552,0.5350350279521008,-0.2056847211592609,3.0776817461913444,0.1290174599651938,2.713551151252441,-0.3135511512524427,-0.8650829091434176,7.154853323519404,0.07804004024506381,0.2300496016011927,0.2192108125279099,0.4671097549391498,-0.1411707722828461,0.14924444025267,-0.12052022430158256,1.4134260457900358,-0.5948811090016172,0.4784263259806853,0.1832470929072368,3.0776817461913444,0.14285714285714285,0.2857142857142857,2005-01
2005-03,0.2440267641163453,0.1443548107905233,0.099671953325822,0.1807823899098552,-1.0241555424548612,0.6242841178203945,0.2740713401983524,5.352974634680987,-1.9963653105516872,-2.174724237461975,8.50592935158516,0.06809834111137424,0.2492905259747045,0.13389973526782414,0.9181947956942272,-0.06580139415644991,0.4902430152800142,0.33511588860329095,2.5481322445526966,-0.8992675117388089,0.4003901838253389,-0.3278836688200829,2.061117163823687,0.15384615384615385,0.23076923076923078,2005-02
2005-04,0.2393217456171482,0.4772686836779697,-0.2379469380608215,-1.2461217638030908,-0.038808871890358,-1.1316965604130511,-0.0134920121034328,-2.377425560498602,0.165500999160227,2.3409690416442928,-6.34747408590899,0.1610697729045269,0.2936465501245665,0.06815840011675013,0.4772686836779697,0.09291137278777678,0.4291381965336605,0.3440285222516885,1.9594260568012083,-0.28612878101839545,1.1251896121132974,0.07610016937712508,1.4745883281133398,0.4,0.4,2005-03
2005-05,-0.0578231709496563,0.0250711020484852,-0.0828942729981416,-1.47907084037486,3.419965651207668,0.3987572040069952,-0.162691721916132,-3.21942955773495,0.4194295577349495,-0.4199290252765841,0.4205795813928255,0.13256547544216582,0.2802691240571987,0.02901289484818284,0.4754012235279878,0.10355258059398299,0.704204103135552,-0.37748656318309565,1.686846898783759,0.9900122419306081,3.419965651207668,-0.5473531705684556,0.5720121598663858,0.3333333333333333,0.4166666666666667,2005-04
2005-06,0.1501884935222406,0.6085729763831795,-0.4583844828609389,-1.699736386421324,0.4070037228520575,-0.2373256202039308,0.0622707397096114,-0.2327659030030294,-0.0672340969969712,0.5999999999999979,-1.0055940926963878,0.03686938029649466,0.1501884935222406,0.09527316197620941,0.6085729763831795,-0.058403781679714724,0.1410622494077304,-0.11411685589400532,4.040168678819724,-0.7753426300620433,3.758645208997043,0.25466835046849734,4.323639224010104,0.2,0.4666666666666667,2005-05
2005-07,0.0442965417905882,0.5363931238599192,-0.492096582069331,-0.7223481133821437,0.2004597192085709,-1.06784834135511,0.1235517172823923,-1.7881507144133315,-0.7118492855866666,1.997548865675606,-6.353347141386497,-0.049790248388888916,0.1247551472881376,0.308615119389098,0.6048205017469277,-0.358405367777987,-0.0269545636983266,0.024016075723581463,0.8901197594396427,-0.13462399708045691,0.3998679584513291,-0.264516445960936,1.179973514187854,0.0,0.13333333333333333,2005-06
2005-08,-0.0408245831248212,0.2644767466919224,-0.3053013298167437,-0.1524957832334171,-0.1650069193075621,-0.0653012934529846,0.0264308741410248,3.854643517582195,-0.2546435175821953,-2.3000000000000025,6.5037529379597245,0.02491086294795638,0.2425194883892625,0.09042604553948157,0.7456431146326997,-0.06551518259152522,0.1735013799634308,0.7317448798816668,2.275877824931672,-0.965703728133262,0.1211204859042137,0.08304210621609168,1.912042918666338,0.07142857142857142,0.2857142857142857,2005-07
2005-09,-0.2617451156615098,0.5754956679144286,-0.8372407835759385,0.4141953241456744,1.8030504188677932,1.0167249853215097,-0.2491850278340243,5.506185157500275,-1.0655986652279372,-4.952987246008,10.396303559584211,-0.09498844545927979,0.0361822558657369,0.11904594632044523,0.5754956679144286,-0.21403439177972508,0.0819885575282032,0.37473496339991913,2.1557696914211317,0.0020120325472619627,2.253553109265425,-0.44097416946692686,1.2426410225974591,0.0,0.2857142857142857,2005-08
2005-10,0.0144459252727579,-0.1789536629710467,0.1933995882438047,0.4861308230109158,-1.3527670575920252,0.3488640067763138,-0.1171791493664195,-0.8964224082050165,0.663496529544308,2.4619785128179927,-5.685793817245802,-0.02182074099453857,0.1316250746391775,-0.3451022463028056,-0.0137972018257968,0.32328150530826716,0.5464609206403116,1.6416282234829902,4.241235377867908,-2.1721198692502943,0.3681339092563681,0.12086888533607992,1.7167196576769113,0.23076923076923078,0.46153846153846156,2005-09
2005-11,0.0773511186998084,-0.3072929517571419,0.3846440704569503,-0.983881006362345,1.3969823297410435,-0.3087323614031175,0.0121692582637173,1.28477690702241,-0.953398766126236,0.0211457267001407,-0.1470318543779853,0.024599824665193462,0.2409242661687618,-0.21838489570627853,-0.009939363553137,0.242984720371472,0.4018634412723675,-0.42999229154991464,0.7789957662675058,0.9744305075866329,2.642247675965656,-0.16296077765339875,1.7056327222644123,0.15384615384615385,0.38461538461538464,2005-10
2005-12,-0.1935093321061117,-0.2439013244417376,0.0503919923356258,0.9126545480871836,-0.4623433409344615,0.8155715789293145,-0.0152524983119505,-2.016052522513281,1.0726599211868972,0.9111377337135949,-2.0661443601894227,-0.11198676904521054,0.0791593379340094,-0.34959391687707897,-0.2391443353314852,0.2376071478318684,0.5071261457096656,0.19457979980231802,1.0999228200921751,-0.6511214185120343,0.631057018834714,0.24625220003822845,2.600815215354585,0.07692307692307693,0.3076923076923077,2005-11
2006-01,0.1293810953522498,0.054864573306938,0.0745165220453117,-0.3935319939983857,-0.2945327498468811,-1.0836774829832814,0.2081285359963851,-0.601100174102942,-0.693640269991239,1.4569798343638922,-4.49122787709614,-0.08118141485580253,0.1293810953522498,-0.16437572181918406,0.054864573306938,0.08319430696338145,0.1932842432961279,-0.4260876213434984,0.0707536901546276,-0.07388949584887003,0.3227369138439068,-0.06883295156974092,0.6781102934596398,0.0,0.2,2005-12
2006-02,0.2455556909581122,0.8364684289925082,-0.5909127380343959,-0.4394217748590601,-1.657145505541426,1.0387865891378416,-0.043468113016263,4.669839536217657,-1.364293668652586,-1.1638587881232123,5.580137097516719,0.0907006269783497,0.2890238039743752,0.06841788195755946,0.8364684289925082,0.022282745020790272,0.4906269428115138,0.03575912438504424,2.021188910067275,0.34226136743290986,2.923835833250613,0.056643470424351985,1.8658535579824973,0.07692307692307693,0.3076923076923077,2006-01
2006-03,-0.0723850724443139,0.0490241643228156,-0.1214092367671295,-1.0564961700065243,-0.6249518575290559,-1.7387649358124484,-0.389868575560839,0.688363379224597,0.0575071217544231,2.4086080764165203,-7.31513127963872,0.16940222777831704,0.3355876698035083,0.03689888247250103,0.8364684289925082,0.13250334530581595,0.3756872417427134,-0.20664428587042166,1.5045671272416237,0.286842031678832,2.400141951468588,-0.14545900865543965,3.962835350854896,0.15384615384615385,0.3076923076923077,2006-02
