month,macro_signal_month,stress_signal_month,stress_signal_date,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,downside_penalty,estimated_transaction_cost,monthly_utility,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO
2008-02,2008-01,2008-01,2008-01-31,0.6374043030072718,0.8841463414634146,0.053151869009784074,0.054716712896116106,1.2829035171818859,-0.028220786135936482,0.44709825323772356,0.0013412947597131707,0.00022354912661886185,0.21111358580875786,0.2406430955114571,0.25620343359159486,0.2920398850881902,0.13439988945480738,0.0,0.8656001105451927,4.6235824982332363e-17,0.021576302884418724,0.0014083333333333346,0.2504656346130247,1.6374043030072718,0.0007041666666666673,0.0002804273073359601,0.00045917287971264376,0.0015648468863359469,0.018848116451703464,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,10,-0.018848116451703464,0.13000000000000006,-0.07325365252303843,0.0,-5.551115123125783e-17,0.08674634747696157,0.8656001105451927,GLD,1,0.007627285474422043,0.0043170842370760035,0.022943910653148103,0.004970461675198238,-6.144217526168083e-05,-9.37024502723042e-05,0.0008077665138406277,2.3992698355054124e-05
2008-03,2008-02,2008-02,2008-02-29,0.587668445200261,0.0,-0.04481742360070648,-0.04480121092242747,1.225407086813509,-0.07177342681004384,0.004632193794003576,1.3896581382010729e-05,2.3160968970017294e-06,0.19252177382100585,0.2509316611680591,0.24162025470055298,0.31492631031038215,0.12396462034218284,2.990833870350442e-17,0.8760353796578171,2.7755575615628914e-17,0.02403341503098989,0.0014083333362294099,0.2799509803545022,1.587668445200261,0.0007041666681147049,0.0002713674614419805,0.00043084155558553093,1.621567865680313e-05,0.02288219112863285,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,3,-0.02288219112863285,0.13000000013366506,-0.0735076101134241,0.0,-1.3366505124956518e-10,0.0864923898865759,0.8760353796578171,GLD,1,0.007666033091850297,0.00446777958586272,0.0252154048534727,0.011924191750122548,-0.0002069403713840613,-2.354106316400838e-05,0.0011633830019065236,-0.0004860280228167338
2008-04,2008-03,2008-03,2008-03-31,0.5274413701575932,0.5959715639810427,-0.004619380001460078,-0.004427589834999142,1.219746465823035,-0.07606125807906139,0.05479719041741045,0.00016439157125223134,2.7398595208705203e-05,0.24022743410559233,0.3203330257697091,0.18832122621024894,0.2511183139144496,0.18762104967785148,0.0,0.8123789503221486,0.0,0.018737920636352552,0.0014083333333334024,0.21640504763623022,1.527441370157593,0.0007041666666667012,0.0003100910819477334,0.00047364594708389636,0.00019179316649287244,0.017368314856109082,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,7,-0.017368314856109082,0.1300000000000032,-0.07196280562164896,0.0,-3.191891195797325e-15,0.08803719437835104,0.8123789503221486,GLD,1,0.008196843639625617,0.004189854162963797,0.02104190646651766,0.013466485058172864,6.427323186324387e-05,-1.6603577044038534e-06,0.00011565948296505608,0.0003662463890127329
2008-05,2008-04,2008-04,2008-04-29,0.4680286725621713,0.6616279069767442,0.05513532297550671,0.05550672539972705,1.286997581164421,-0.02511959713366707,0.11530848430136618,0.0003459254529040986,2.547697131623995e-05,0.21768382175858922,0.3339607848638936,0.17692498823483618,0.271430405142681,0.1561622700426206,0.0,0.7285292456560133,0.11530848430136612,0.017795460916418687,0.0014083333359088534,0.20509553098157113,1.4680286725621712,0.0007041666679544267,0.00031464565845054816,0.0004619088483026085,0.0003714039242581226,0.016257981475903526,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,12,-0.016257981475903526,0.13000000011887017,-0.08663574540267831,0.0,-1.1887016371225911e-10,0.0733642545973217,0.7285292456560133,GLD,1,0.013084881721956949,0.004471419632955425,0.018386007129377872,0.02062120548747628,0.0004304611000669528,3.295280731431302e-05,-0.0002925756460190906,0.001088214475798732
2008-06,2008-05,2008-05,2008-05-30,0.5104176318429294,0.7745995423340961,0.06483308411930462,0.06504660760837615,1.3704376036053953,0.0,0.06700940604554718,0.00020102821813664155,1.249527093488874e-05,0.23636881989914413,0.4236576198316693,0.12175140933825625,0.2182221509309303,0.17180651626451837,0.0,0.6611380483766658,0.16705543535881584,0.02087790601619038,0.0014083333333687002,0.24208487219407238,1.5104176318429294,0.0007041666666843501,0.0003086656203766418,0.00046621399536061597,0.00021352498914058702,0.019494000365004826,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,9,-0.019494000365004826,0.1300000000016323,-0.09503563797593599,0.0,-1.6323054019551364e-12,0.06496436202406401,0.6611380483766658,GLD,1,0.011755909718599558,0.0037887240870438975,0.02054872589478836,0.028142308536521547,0.0003037640499307046,-9.462426317444695e-06,1.1118458858917035e-05,0.003063381339040618
2008-07,2008-06,2008-06,2008-06-30,0.6831293231709922,0.0,-0.07945260063091851,-0.07935940664464312,1.261552771996543,-0.07945260063091841,0.027637411132902218,8.291223339870666e-05,1.0281752876676875e-05,0.12925401802483139,0.2985373264331797,0.1728886496548744,0.3993200058871146,0.16603241916718373,0.0,0.6793617327495911,0.1546058480832252,0.02166648475126487,0.0014083333338209896,0.2515478170122525,1.6831293231709923,0.0007041666669104948,0.000295829206363812,0.0004979188118813347,9.319548645717397e-05,0.020371203786015864,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,9,-0.020371203786015864,0.13000000002250722,-0.09313168290169609,0.0,-2.250721831131841e-11,0.06686831709830392,0.6793617327495911,GLD,1,0.006558095846262355,0.003465571666625571,0.023380053410330143,0.033694688641074534,-5.927164571140709e-05,2.5970068590799412e-05,0.00035094706640142933,-0.004811333327454052
2008-08,2008-07,2008-07,2008-07-31,0.5052696849588909,0.09581497797356828,-0.029360862005492476,-0.028904934716314837,1.224512495145306,-0.10648066579330906,0.13972596022024053,0.0004191778806607216,3.674940851691637e-05,0.09954953119571709,0.2844692278230419,0.15968137577894503,0.45629986520229604,0.17060301556730711,0.07349874493441921,0.7558982394982736,9.693238159318004e-17,0.014326082584583186,0.0014083333333334488,0.16346299101499753,1.505269684958891,0.0007041666666667244,0.00034773894146389496,0.0005234408868652954,0.00045592868495250615,0.012642546346098661,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,18,-0.012642546346098661,0.13000000000000533,-0.0652976775504532,0.0,-5.329070518200751e-15,0.09470232244954681,0.7558982394982736,GLD,1,0.00326984617009036,0.0035509080945560286,0.018551969849995714,0.022799741002331925,5.9634041430391736e-05,3.1392334101123713e-05,-0.0006993437561727303,-0.0063527113959646955
2008-09,2008-08,2008-08,2008-08-29,0.6021767779138312,0.9181222707423581,0.07637577444720198,0.07761165776432709,1.3180355852823042,-0.038237434659724734,0.4010399027391499,0.0012031197082174499,3.27636089076597e-05,0.06351298359069107,0.20660719757728274,0.17161562959203006,0.5582641892399961,6.537739100087592e-17,0.3030555900909112,0.5233695065436559,0.17357490336543285,0.016076602857605787,0.0014083333341032432,0.18446923428665,1.6021767779138312,0.0007041666670516216,0.0003236640587526746,0.0005185670387788731,0.0012358833171443112,0.013617985834630982,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,14,-0.013617985834630982,0.1300000000355343,-0.07701548493671458,0.0,-3.553429772651384e-11,0.08298451506328543,0.5233695065436559,GLD,1,-0.0009529837047232942,0.003328907015775271,0.015963356760182554,0.01916293129126197,0.00018441808727770874,-3.214480547780465e-05,0.0020266187879041907,0.013457544972633647
2008-10,2008-09,2008-09,2008-09-30,0.6080814217442396,0.788961038961039,-0.08468313091422999,-0.08445214525823967,1.2064202052642292,-0.11968249988884094,0.06768479477275322,0.00020305438431825965,2.7931271672056952e-05,0.09834001144156536,0.29828770585927694,0.14960032946752552,0.45377195323163216,6.651834438082746e-17,0.33862004540714136,0.5742252187640526,0.08715473582880605,0.020277322924035415,0.0014083333351183407,0.23487787507771493,1.6080814217442396,0.0007041666675591704,0.00023256088053895624,0.00037397683141917703,0.0002309871560827382,0.018968192268974327,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,9,-0.018968192268974324,0.13000000008238496,-0.06172609058183894,0.0,-8.238495996515383e-11,0.09827390941816105,0.5742252187640526,GLD,1,-0.0006088266230391774,0.0033902274019514387,0.023969019962595525,0.017685173785507755,0.00010809306642667572,-1.6369396800106734e-05,0.005934999564766064,0.004840565056342258
2008-11,2008-10,2008-10,2008-10-31,0.8504830122889445,0.0,0.1270889404944035,0.12732619701974646,1.359742870942301,-0.007803881501031729,0.06881032759519062,0.00020643098278557188,3.0825542557376715e-05,0.047132551927387,0.12748365408569,0.22278828190322117,0.6025955120837018,1.6872793760999765e-17,0.4364713562944728,0.5635286437055271,0.0,0.010898040279084364,0.0014083333333333328,0.12232648334901236,1.8504830122889446,0.0007041666666666664,0.0002494887748489043,0.0004616747396146787,0.00023725802547482804,0.00949494084732819,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,5,-0.00949494084732819,0.12999999999999998,-0.04689318776007248,0.0,2.7755575615628914e-17,0.11310681223992752,0.5635286437055271,GLD,1,-0.00979997050781307,0.003967222159650353,0.017149584298714694,0.000611909297873448,-0.0016202673163451943,-2.2597091444333733e-06,-0.0008816485991660229,-0.0008104510031646164
2008-12,2008-11,2008-11,2008-11-28,0.587662425438711,0.9307036247334755,0.032705966834349606,0.03324793229295597,1.4042145761825833,0.0,0.1548472738875331,0.00046454182166259935,7.742363694376656e-05,0.014947308057877045,0.037896777680945536,0.2679094742839133,0.6792464399772641,1.7452861014188738e-17,0.5432604183172824,0.4567395816827176,1.0442222173751015e-17,0.01561077649653333,0.0014083333426561033,0.17887931790246334,1.5876624254387108,0.0007041666713280516,0.00014542461144215505,0.000230885191320734,0.0005419684586176673,0.014133756175266878,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,6,-0.014133756175266878,0.13000000043028168,-0.03553951677719422,0.0,-4.302816714041313e-10,0.12446048322280578,0.5432604183172824,BOND,1,-0.01121806640766855,0.003966846747690854,0.028404096621999508,-0.008060676531069589,-9.977346416865898e-05,1.4594117541159796e-06,0.001054600132005344,0.00010980086522708338
2009-01,2008-12,2008-12,2008-12-30,0.7572844152837244,0.0,0.0506581282997823,0.050744995921201255,1.475349458343265,0.0,0.024819320405415745,7.445796121624723e-05,1.2409660202707891e-05,0.019497086277019505,0.036851567747183886,0.3265109349375589,0.6171404110382377,0.0,0.5240712018198104,0.47592879818018974,0.0,0.02001510715387783,0.0014083333334194864,0.23173128584601707,1.7572844152837244,0.0007041666667097432,0.00015601925411572786,0.00027417020374175964,8.68706214894647e-05,0.018949899661936866,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,4,-0.018949899661936866,0.1300000000039763,-0.03758258614005064,0.0,-3.976291518270614e-12,0.12241741385994936,0.5240712018198104,BOND,1,-0.006216268034619903,0.006056405111751431,0.027147188234438856,-0.01920050039056666,-0.0007523250680973277,-0.0005313718192180268,0.00882373090646128,-0.002490184814327958
2009-02,2009-01,2009-01,2009-01-30,0.6729198918663233,0.18530020703933747,0.08659856388104678,0.08660812824781901,1.6031126026584719,0.0,0.0027326762206352244,8.198028661905674e-06,1.3663381103176665e-06,0.006156296360043405,0.008620053232122128,0.4104754516670534,0.5747481987407811,4.993958701470611e-18,0.5045003432634758,0.49549965673652413,0.0,0.020542679791314796,0.001408333333333462,0.23806215749577678,1.6729198918663233,0.000704166666666731,0.00016705527189162623,0.00027947008738863857,9.56736741262117e-06,0.019549475669846807,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,3,-0.019549475669846807,0.13000000000000594,-0.03966498162370635,0.0,-5.9396931817445875e-15,0.12033501837629365,0.5045003432634758,BOND,1,-0.003979228144538881,0.0059678787382613325,0.030011093266821796,-0.022582473178858736,-0.00015103146943708308,-0.00022401335070630965,0.005599219458412942,-0.0013476178253549204
2009-03,2009-02,2009-02,2009-02-27,0.6184779580046844,0.9521384928716904,-0.06541478860714399,-0.06523053390418691,1.4982453306421195,-0.065414788607144,0.052644200844877136,0.0001579326025346314,2.6322100422438522e-05,0.018212099302583495,0.02176055205694781,0.43740189384428085,0.5226254547961878,5.581545947565527e-17,0.5172467492237073,0.4827532507762926,4.1020111569631257e-17,0.02179482435416687,0.0014083333369548192,0.25308789222827355,1.6184779580046844,0.0007041666684774096,0.00015231023382620046,0.00024651075622624495,0.0001842577029903118,0.020659889226472904,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,5,-0.020659889226472907,0.1300000001671455,-0.038308877382504075,0.0,-1.6714549189167371e-10,0.12169112261749593,0.5172467492237073,BOND,1,-0.00708080206425275,0.005605129515970982,0.03554781095544253,-0.019022077791436564,-0.00014050276664305192,0.0006356039749268763,0.002912469142872716,-0.0002180143290288583
2009-04,2009-03,2009-03,2009-03-31,0.6603465368737922,0.0,-0.04880330463123249,-0.048786580373612956,1.4251260073584704,-0.11102563538259447,0.00477835931986637,1.433507795959911e-05,2.389179659933175e-06,0.012179008504501246,0.015417480029487287,0.42914556398599046,0.543257947480021,9.116408272542701e-07,0.5622717034143874,0.4377273849447853,2.8448263816324013e-18,0.017601302990766274,0.0014083333510598994,0.20276563578283588,1.6603465368737922,0.0007041666755299497,0.00021123142790977338,0.0003507173698088983,1.672642029061261e-05,0.01652969252513681,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,5,-0.01652969252513681,0.1300000008181492,-0.041643692119177816,0.0,-8.18149187287176e-10,0.11835630788082219,0.5622717034143874,BOND,1,-0.0001895006003226527,0.00571885090027043,0.02858301421152883,-0.020190435828637325,-0.0009347559634939985,-0.0003788464527533261,0.004768270448397335,-0.0007317008066345679
2009-05,2009-04,2009-04,2009-04-30,0.5987435409586312,0.637,0.04134261842517016,0.041446506750713985,1.4840444480884778,-0.07427310743645898,0.029875256513359833,8.96257695400795e-05,1.4262556003740683e-05,0.026262368980519875,0.026091761579849854,0.475366990526017,0.47227887891361325,0.0013512347519695942,0.5686557112968684,0.42999305395116205,0.0,0.012816068556002843,0.0014083333335694955,0.14534282267061713,1.5987435409586312,0.0007041666667847477,0.000258181037059725,0.0004127652653972363,0.00010388982615947741,0.011595246797661381,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,5,-0.011595246797661381,0.13000000001089979,-0.05876038753672702,0.0,-1.0899781077711168e-11,0.10123961246327298,0.5686557112968684,BOND,1,0.005716847827040987,0.005829623752052969,0.021919361098023588,-0.019156984736969997,8.908390087277408e-05,0.00014563853823012756,-3.44579235480152e-05,2.4825670362162096e-05
2009-06,2009-05,2009-05,2009-05-29,0.7754469721471016,0.0,-0.016755701105090802,-0.0161338293631453,1.4591782428896378,-0.08978431055319824,0.20068603277252067,0.000602058098317562,1.981364362793886e-05,0.034436839962267075,0.009979751123175468,0.7408779494150223,0.21470545949953512,0.16235765327940765,0.34439105119400243,0.49325129552659003,3.2077439633443936e-18,0.015773798565687135,0.0014083333333333344,0.1808355827882456,1.7754469721471016,0.0007041666666666672,0.00039665440341311707,0.0007042388595286336,0.0006218732419791299,0.013743519797512704,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,10,-0.013743519797512704,0.13000000000000006,-0.0662616840179871,0.0,-5.551115123125783e-17,0.0937383159820129,0.49325129552659003,GLD,0,0.008700494665947082,0.005130399090022849,0.02249357449451641,-0.0037016205778577275,-0.00013569507934419926,-8.673521301934298e-05,0.003144969619242868,-0.0006196164785697696
2009-07,2009-06,2009-06,2009-06-30,0.5356013526978503,0.8106796116504854,0.01938543764038082,0.019687157575302077,1.4874650517233754,-0.07213938106613094,0.09301065995840246,0.0002790319798752074,2.268795504604873e-05,0.09452357824405745,0.00848180981162015,0.8231330611636261,0.07386155078069633,0.21311456718533825,0.25702785287213703,0.5298575799425248,6.041621314968907e-17,0.013310498891520141,0.0014083333334327958,0.15127598669764492,1.5356013526978503,0.0007041666667163979,0.0005010483218964586,0.0007694104808711898,0.00030172143496710256,0.011535200308965451,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,9,-0.011535200308965451,0.13000000000459058,-0.07366807692541216,0.0,-4.590577917795713e-12,0.08633192307458784,0.5298575799425248,GLD,1,0.009461694329051688,0.004645028695470738,0.019210722430467692,0.002271172693143675,0.00012805326499758463,6.227977566566317e-05,-0.0002303870060965281,7.017896073240512e-05
2009-08,2009-07,2009-07,2009-07-31,0.5793765367439363,0.23850574712643677,0.01627064925250767,0.01673591331636634,1.5116670738553297,-0.05704248638024323,0.15508788952842004,0.0004652636685852601,3.952734107519618e-10,0.08608981091766169,0.003007459590723658,0.8801553998103077,0.03074732968130699,0.39331351625904964,0.09691568803656944,0.5097707957043809,1.6831603453127016e-18,0.015287837137151112,0.0014083333334151415,0.17500404564532251,1.5793765367439363,0.0007041666667075708,0.0007392818422960048,0.001167604395763141,0.000465266532256433,0.01295079954242397,Unconstrained_DynamicLambda,True,False,0,Optimization terminated successfully,14,-0.01295079954242397,0.13000000000377576,-0.09709878290141608,0.0,-3.775757484447695e-12,0.06290121709858393,0.5097707957043809,GLD,1,0.015572908357880784,0.004372363758554054,0.01719355181124661,0.0005846786678808475,-0.00020658942949063685,-7.378559283068787e-06,0.00011034385704617139,4.872989906290734e-06
