Month,LargestAsset,LargestWeight,MacroExpectedMonthlyReturn,MacroPredicted12MReturn,OwnMomentum6M,OwnMomentum12M,RealizedAssetForward3M,RealizedAssetForward6M,RealizedAssetForward12M,MacroPredictionError12M,RealizedStrategyForward12M
2009-11,GLD,0.5704467735527827,0.018884332459691223,0.2516952638360819,0.11827417707185517,0.3479518550715599,0.011042070865829423,0.054054464280827164,0.2097265300709914,0.04196873376509047,0.18208880987897547
2009-12,GLD,0.5889947817320509,0.021232448068416038,0.2867532225599101,0.10887810528910302,0.20029972233823412,-0.0597045444102442,0.09284836009971031,0.17887873813362964,0.10787448442628045,0.16427027230768543
2010-01,GLD,0.5654541353345754,0.018776809241192283,0.2501110814864158,0.06759767664961891,0.09431112451105128,-0.005885327520144701,0.18916709528598474,0.25155191497677554,-0.0014408334903597275,0.18995978989702977
2010-02,GLD,0.5434763086511754,0.01918942538629846,0.25620034353834154,0.08546893246547294,-0.007691385796081751,0.04254263462860952,0.0973223557764864,0.1770024738144247,0.07919786972391685,0.16678872289051516
2010-03,GLD,0.5454468634604642,0.019464265609714104,0.26027142476350296,0.07812400430686894,-0.1436662689812419,0.1622393297798861,0.1658783424975363,0.2361626571248321,0.02410876763867087,0.18855839098064453
2010-04,GLD,0.5330754037910352,0.018137716639394445,0.24073294118350597,0.07817598359532463,-0.016926635612163565,0.19620716624125856,0.1765856621287789,0.23276065027591053,0.007972290907595436,0.18839844876838918
2010-05,GLD,0.5969203143680535,0.01887657685473146,0.2515809358722383,0.054054464280827164,0.17872188863255745,0.05254434622464266,0.14768882545018958,0.25271137930038656,-0.0011304434281482756,0.19837955058211
2010-06,GLD,0.5584762150703017,0.02292348450194251,0.31255585079775283,0.09284836009971031,0.2118356189156705,0.003131035600334897,0.07872123999533698,0.09975284589247324,0.2128030049052796,0.11942229941799076
2010-07,GLD,0.5497106042184967,0.02291469245363868,0.3124204798641066,0.18916709528598474,0.2695520280754935,-0.01640309861554734,0.05246093668256746,0.045333726338473435,0.26708675352563316,0.08074229126881383
2010-08,GLD,0.546212612375547,0.019844475172738314,0.2659232326895882,0.0973223557764864,0.19110932609520082,0.09039474637512357,0.07261322766139622,0.2208577169868784,0.04506551570270978,0.1706633490560856
2010-09,GLD,0.551931543081612,0.02134000413589071,0.28838041307742524,0.1658783424975363,0.2569614271480991,0.07535426750081964,0.06028443283090157,0.29061689380537126,-0.002236480727946022,0.18623642137683194
2010-10,GLD,0.5530117395324363,0.020577823803418722,0.27689012250084444,0.1765856621287789,0.2685664035498525,0.0700124565268414,0.04774406994344549,0.3152169822450095,-0.038326859744165054,0.16782402755289083
2010-11,GLD,0.5525470179053058,0.020758345025670005,0.27960305793179563,0.14768882545018958,0.2097265300709914,-0.016307414147802346,0.0915078647812062,0.23436925309258494,0.04523380483921069,0.15132976889960092
2010-12,GLD,0.5368586605425405,0.021822348230125008,0.29570090653246717,0.07872123999533698,0.17887873813362964,-0.014013832580904828,0.01949679409040561,0.22903739480991203,0.06666351172255514,0.1459245578547932
2011-01,GLD,0.5550460217821502,0.020989594219152564,0.2830860702289175,0.05246093668256746,0.25155191497677554,-0.020811333968650092,-0.006771947628345876,0.1460594179325223,0.1370266522963952,0.08778183190077571
2011-02,GLD,0.557366223501831,0.019250255093847646,0.25710034567752094,0.07261322766139622,0.1770024738144247,0.10960261414962802,0.13820870888260162,0.3056827135920053,-0.04858236791448434,0.18149820275787532
2011-03,GLD,0.5309560885130793,0.020668145035512973,0.27824684148959467,0.06028443283090157,0.2361626571248321,0.03398691358827843,0.21723648281762897,0.19589250439433648,0.08235433709525819,0.14277431969111443
2011-04,GLD,0.5525436652357013,0.01973762298446888,0.2643325342982423,0.04774406994344549,0.23276065027591053,0.014337774554934235,0.2552845871186855,0.2004274151351335,0.06390511916310881,0.12657013306853404
2011-05,GLD,0.5383694748757903,0.02093263201660174,0.2822273153162629,0.0915078647812062,0.25271137930038656,0.025780486066083075,0.13088443328808808,0.12961590414367508,0.1526114111725878,0.08383442524531359
2011-06,GLD,0.5469566211329528,0.02024450297506546,0.27189471267320764,0.01949679409040561,0.09975284589247324,0.17722619776048587,0.20553335913768955,0.140579137110866,0.13131557556234164,0.07729318872990398
2011-07,GLD,0.5350881189464507,0.019232513640768063,0.2568377920800775,-0.006771947628345876,0.045333726338473435,0.23754100321214255,0.1538733880863854,0.11528255237981,0.1415552397002675,0.07195725756600413
2011-08,GLD,0.5356722278450465,0.020215486440471275,0.27146069665784855,0.13820870888260162,0.2208577169868784,0.10246241632562492,0.14713822113856057,0.05465333603330458,0.21680736062454398,0.044627073604742495
2011-09,GLD,0.5390792379432695,0.022100873354081726,0.29994540297471106,0.21723648281762897,0.29061689380537126,0.02404564342099591,-0.01753478368795347,-0.018978911698877,0.31892431467358806,0.019490345057024072
2011-10,GLD,0.5218136044149081,0.022188231122294302,0.30127928767810985,0.2552845871186855,0.3152169822450095,-0.06760795392523611,-0.04370098426004598,-0.006530385430712937,0.3078096731088228,0.04951455226317547
2011-11,GLD,0.5200049334132066,0.021138378466641662,0.28533161017687925,0.13088443328808808,0.23436925309258494,0.0405236533702753,-0.0011217142150631298,-0.007024526474532555,0.2923561366514118,0.022789869509581617
2011-12,GLD,0.5244160758082612,0.021787882297228306,0.295176557967618,0.20553335913768955,0.22903739480991203,-0.04060407597657756,-0.05388007020667174,-0.09449741093170283,0.3896739688993208,-0.02030763965899607
2012-01,GLD,0.5162350820467106,0.019958134285751876,0.26761727851540806,0.1538733880863854,0.1460594179325223,0.02564046933458397,-0.03344460155249396,-0.02617070389607612,0.2937879824114842,0.044159875036419605
2012-02,GLD,0.5212690298963615,0.02048125072789149,0.2754409546331147,0.14713822113856057,0.3056827135920053,-0.04002347034634757,-0.08062226800660766,-0.07222931462934179,0.3476702692624565,-0.008960315623545712
2012-03,GLD,0.5108612124448793,0.019458278268381094,0.26018260833259377,-0.01753478368795347,0.19589250439433648,-0.013837868076839954,-0.0014699024321129794,-0.10708617768355977,0.36726878601615354,-0.002211472222968025
2012-04,GLD,0.5070885018602256,0.018609545007027124,0.24765036398798146,-0.04370098426004598,0.2004274151351335,-0.0576079753613965,0.0388692220921838,-0.07908559767173085,0.3267359616597123,0.002893011399111911
2012-05,GLD,0.5062548786183234,0.017963144223835437,0.23818247754413724,-0.0011217142150631298,0.12961590414367508,-0.042291448182496194,-0.005909440963400847,-0.15438395961287565,0.3925664371570129,-0.028876583882617712
2012-06,GLD,0.5124686035578334,0.01751826908307203,0.2317046651826853,-0.05388007020667174,0.140579137110866,0.012541513453378617,-0.042930435609684126,-0.18540038356166755,0.41710504874435284,-0.017154998320055848
2012-07,GLD,0.49596477558089774,0.015934028801098767,0.20888805849977454,-0.03344460155249396,0.11528255237981,0.10237480255690645,0.0075255879467450715,-0.21953371247676645,0.428421770976541,-0.048253573661727556
2012-08,GLD,0.4962945532307327,0.01525712856948314,0.19925785177474187,-0.08062226800660766,0.05465333603330458,0.037988600133152195,0.009128950033484573,-0.1812155627344313,0.38047341450917316,-0.0361834850662579
2012-09,GLD,0.4490668734822169,0.01583516180636283,0.20747707894482703,-0.0014699024321129794,-0.018978911698877,-0.05478486395473292,-0.10577174940314327,-0.198599576275601,0.406076655220428,-0.054886607517435015
2012-10,GLD,0.4501624315397167,0.016204860553002458,0.21276097623421886,0.0388692220921838,-0.006530385430712937,-0.08604080426200156,-0.11354154811359707,-0.2926969296297943,0.5054579058640132,-0.0719406430638524
2012-11,GLD,0.41520597210677423,0.015055532432853808,0.19640338015759262,-0.005909440963400847,-0.007024526474532555,-0.02780343646930772,-0.14935713582610188,-0.2604640708324266,0.45686745099001924,-0.03163498191422587
2012-12,KODEX200,0.3973775670736183,0.011722806756340074,0.15010762361199403,0.04477208988297332,0.02283946522068203,0.057718482884186795,0.027335786301604825,0.0660960849443819,0.08401153866761213,-0.02786241389602795
2013-01,KODEX200,0.4099751504794854,0.012946086301770939,0.16690625996502373,0.08304584746456167,0.11886310898251318,-0.007647720514804224,-0.09896368504128794,0.005840910473005723,0.161065349492018,-0.04856640166293058
2013-02,KODEX200,0.4004824367038993,0.011644761406227644,0.1490434292126559,0.047446818471077234,0.013410750664568427,-0.013463302609909245,-0.04054002208050389,-0.01671780892138064,0.16576123813403654,-0.059567661478808986
2013-03,KODEX200,0.47658875091225655,0.012555129830344512,0.16151317096033346,0.07646387940070443,0.007600274356941217,-0.02872474772279132,-0.06450035069688143,-0.03780925676332536,0.19932242772365882,-0.042168342930364755
2013-04,KODEX200,0.4702857102512684,0.01162220682192994,0.14873605231270082,0.012176824327954971,-0.006233851205389218,-0.0920197055161256,-0.01220255685551841,-0.016944275693550725,0.16568032800625154,-0.04433463312455932
2013-05,KODEX200,0.4683263727604152,0.010754156876372782,0.13696326591725194,0.028588507022129672,-0.036688732314606565,-0.02744623645752553,0.04833207048482335,0.01079090309163222,0.12617236282561972,-0.021875646260943293
2013-06,KODEX200,0.4779268004382216,0.01087103409648572,0.1385419245914794,0.027335786301604825,0.07333175646589529,-0.03683363999053013,0.03772894817799877,0.008649482902578054,0.12989244168890135,-0.01624405694571296
2013-07,KODEX200,0.4669830420281761,0.009287366056445676,0.11732121021400777,-0.09896368504128794,-0.02413636066919611,0.08790625649643413,0.11631561766641596,0.0919770684939265,0.02534414172008126,0.05450191164162321
2013-08,KODEX200,0.469756612959381,0.009452357946648563,0.11951501289967803,-0.04054002208050389,0.004983301322106115,0.07791683070181166,0.024828772129483978,0.09142408021545911,0.028090932684218917,0.043042510590703964
2013-09,KODEX200,0.4692276768826905,0.009406564666658948,0.11890573035396956,-0.06450035069688143,0.007031581666833597,0.07741402862927638,0.028531377808040048,0.06550030346313296,0.053405426890836605,0.019349482748038493
2013-10,KODEX200,0.4859672707694431,0.010023752335774226,0.127143068016486,-0.01220255685551841,-0.00017432091874491906,0.02611379519175938,-0.004800294707119068,-0.010653036065381372,0.13779610408186738,0.00260855794351067
2013-11,KODEX200,0.4917951148480161,0.010062057407932253,0.12765613678422683,0.04833207048482335,0.0783023192434027,-0.04925060733838171,-0.03581037769437867,-0.05609247142193541,0.18374860820616223,-0.023655084403639837
2013-12,KODEX200,0.500090767609286,0.01007567862891722,0.1278386347917595,0.03772894817799877,0.0660960849443819,-0.04537034930149053,-0.028022216520486753,-0.05779414825054818,0.18563278304230768,-0.005551183547245153
2014-01,KODEX200,0.4976194853290227,0.00965394136945715,0.12220071110620179,0.11631561766641596,0.005840910473005723,-0.03012735043982262,-0.021802569799540983,-0.07040032567438326,0.19260103678058504,-0.009580444506480879
2014-02,KODEX200,0.4807529400053059,0.008774982684716465,0.11053343874705734,0.024828772129483978,-0.01671780892138064,0.014136458826838894,0.0649818876060606,0.003143560082026875,0.10738987866503047,0.0349413712425084
2014-03,KODEX200,0.4786595992875216,0.008671948742934412,0.109173075330814,0.028531377808040048,-0.03780925676332536,0.01817263141607861,0.03594341062679085,-0.0028311843154205096,0.1120042596462345,0.009358745475775754
2014-04,KODEX200,0.48376209741537607,0.008559636394359712,0.10769194872718635,-0.004800294707119068,-0.016944275693550725,0.008583374986455006,-0.005880971755854669,0.008142704652001065,0.09954924407518528,0.024780767616056965
2014-05,KODEX200,0.48396413130551075,0.008112010271912027,0.10180684359795666,-0.03581037769437867,0.01079090309163222,0.050136673754969996,-0.021035378579430275,0.05928890108996576,0.0425179425079909,0.03575302794241919
2014-06,KODEX200,0.49001543265540387,0.008543656565236032,0.10748136105334316,-0.028022216520486753,0.008649482902578054,0.017453601346558045,-0.03063025949367182,0.010904415340107443,0.09657694571323572,0.023956112184370548
2014-07,KODEX200,0.48357957498932985,0.008412202390795194,0.10575040500220201,-0.021802569799540983,0.0919770684939265,-0.014341250412246764,-0.04968092777025912,-0.01782801396316913,0.12357841896537114,0.0005366714622014879
2014-08,KODEX200,0.49154813645502893,0.008884582940592772,0.111982176185075,0.0649818876060606,0.09142408021545911,-0.06777408513875682,-0.058065144810151015,-0.07989639849878483,0.19187857468385983,-0.026721271462816
2014-09,KODEX200,0.4904777379654158,0.008834747538558218,0.11132321844031035,0.03594341062679085,0.06550030346313296,-0.0472590207323389,-0.037429259691657335,-0.11529267166675194,0.2266158901070623,-0.01521131598457981
2014-10,KODEX200,0.4795446955492001,0.008234969489021528,0.10342057173817665,-0.005880971755854669,-0.010653036065381372,-0.035853866637711174,0.01410663714246052,-0.06302344006970795,0.1664440118078846,0.00626859031554039
2014-11,KODEX200,0.4754505118581087,0.00786753570455946,0.0986047617165875,-0.021035378579430275,-0.05609247142193541,0.010414793424886826,0.08205023747726226,0.01334865890415271,0.08525610281243479,0.026660653757737407
2014-12,BOND,0.49727894166118597,0.004349408757952886,0.053459730459783916,0.04286640726329449,0.07321142552055515,0.012810148622598216,0.02170263043343068,0.03438840868105175,0.019071321778732164,0.004353068068470023
2015-01,BOND,0.5895012477590069,0.004284000462896345,0.05263674600385482,0.0351881633965907,0.06710875331564958,0.024173502361421795,0.019139945314441853,0.04294059159830965,0.009696154405545165,0.021121396241951418
2015-02,BOND,0.5816635138661048,0.0043683635363441714,0.05369833469503105,0.044413157557916305,0.07922232508927407,0.002083333333333215,0.008946078431372406,0.03737745098039169,0.016320883714639356,0.0018925250437811236
2015-03,BOND,0.5836624129915603,0.004273686710799613,0.05250702945467389,0.037256400458540506,0.07052714604969168,0.008780008595812516,0.017130226561060446,0.046540185423957325,0.005966844030716567,0.014180768673849098
2015-04,BOND,0.5847600229620166,0.00436486895374485,0.053654340891152064,0.036475693352619576,0.08121760808239853,-0.004914750318548711,0.013712760148048897,0.03567744675687101,0.017976894134281052,0.005542809082774047
2015-05,BOND,0.578095647334285,0.004210261287682076,0.051709646970304,0.021422771844356703,0.06944807742610548,0.0068484774367127965,0.022991317108964182,0.04561575149810393,0.006093895472200073,0.0037438314759961067
2015-06,BOND,0.5833869762290731,0.004215722806134408,0.05177828721846178,0.02170263043343068,0.0654993514915696,0.008277541083383744,0.012416311625075727,0.04388314059646903,0.007895146621992755,0.011443667200470076
2015-07,BOND,0.5905105200839091,0.0041492199167342154,0.050942759680981275,0.019139945314441853,0.055001608234159116,0.0187195121951218,0.02335365853658522,0.061951219512194955,-0.01100845983121368,0.04151351048288987
2015-08,BOND,0.8262394095366399,0.00415504359090452,0.051015902715652484,0.008946078431372406,0.05375655958018655,0.0160330377748088,0.028179278513300154,0.06067047248876456,-0.009654569773112076,0.055168419203823094
2015-09,BOND,0.829413680372917,0.004181397722766175,0.05134695848780746,0.017130226561060446,0.05502483760030552,0.004104792949414682,0.028914644452493032,0.04925751539297352,0.0020894430948339426,0.04853298194167932
2015-10,BOND,0.8295481323143967,0.004241040973168242,0.05209653905137501,0.013712760148048897,0.05068863593484707,0.0045489914407135235,0.021667564493924596,0.04560962470820629,0.006486914343168726,0.04505277719651346
2015-11,BOND,0.8251994562924285,0.004198324482735038,0.05155963975347322,0.022991317108964182,0.04490662669414758,0.011954572624028659,0.022115959354452874,0.03150029886431538,0.02005934088915784,0.025546501436940927
2015-12,BOND,0.8280102202244514,0.004067778756897685,0.04992037982398978,0.012416311625075727,0.03438840868105175,0.02470842851989885,0.03108091860045681,0.021462065648671258,0.028458314175318522,0.019011573745123966
2016-01,BOND,0.9999999999999999,0.004127969464773607,0.05067590201965255,0.02335365853658522,0.04294059159830965,0.01704105344694007,0.037716737174521286,0.017577310373591892,0.03309859164606066,0.017035528495393137
2016-02,BOND,0.9999999999999998,0.004223699587012969,0.05187854661035218,0.028179278513300154,0.03737745098039169,0.010041346721795463,0.03160070880094512,0.00903721204961605,0.04284133456073613,0.009037710911815156
2016-03,BOND,0.9999988451767453,0.004286980436801881,0.05267422800568489,0.028914644452493032,0.046540185423957325,0.0062188325021999,0.01977119389850368,0.004576122029920748,0.04809810597576414,0.004576845647134231
2016-04,BOND,0.999998449985495,0.004257279582289743,0.0523007064167087,0.021667564493924596,0.03567744675687101,0.020329251860097264,0.023434296092331275,0.002577772570156789,0.04972293384655191,0.0025791351976718335
2016-05,BOND,0.9999976596731255,0.0042178148390914875,0.05180458093207729,0.022115959354452874,0.04561575149810393,0.02134502923976611,0.009181286549707623,0.002690058479532187,0.049114522452545106,0.0026919659108353144
2016-06,BOND,0.9999969777602508,0.004217253499837517,0.05179752568121598,0.03108091860045681,0.04388314059646903,0.013468602413853281,-0.009328902104833614,0.0015159465920355775,0.050281579089180406,0.0015188373148706802
2016-07,BOND,0.999994492727486,0.004347658998112538,0.05343770684308691,0.037716737174521286,0.061951219512194955,0.0030431786862654686,-0.019407441433164863,-0.012344970142397771,0.06578267698548468,-0.01234185896156692
2016-08,BOND,0.9999928022009418,0.004340570879668211,0.05334849548669118,0.03160070880094512,0.06067047248876456,-0.011909533352419177,-0.02187231606069273,-0.014314342971657457,0.06766283845834864,-0.014310921389158238
2016-09,BOND,0.9999907004458731,0.0042115906175822365,0.05172635358220967,0.01977119389850368,0.04925751539297352,-0.02249453457599815,-0.014900471752387512,-0.008687147623978597,0.06041350120618827,-0.008683513668725995
2016-10,BOND,0.9999885213669805,0.004216861378320233,0.05179259728683405,0.023434296092331275,0.04560962470820629,-0.02238250615375803,-0.020378957009559717,-0.015341462018432783,0.06713405930526684,-0.02501452593574416
2016-11,BOND,0.9999865939262829,0.004119258424033507,0.05056652898140945,0.009181286549707623,0.03150029886431538,-0.010082864924378376,-0.006432172451758533,-0.011125919916555427,0.06169244889796488,-0.027956029575222585
2016-12,BOND,0.9999816704046598,0.004070610646990222,0.049955914937938495,-0.009328902104833614,0.021462065648671258,0.007768818786416443,0.01094697192631422,0.010181860985227775,0.03977405395271072,-0.025956061886707404
2017-01,BOND,0.9999794867507422,0.004225103305154916,0.05189619071516205,-0.019407441433164863,0.017577310373591892,0.00204942030682731,0.007202248506850806,0.0061482609204823735,0.045747929794679676,-0.025833392767912966
2017-02,BOND,0.9999765323357888,0.004343653840629855,0.053387296911765914,-0.02187231606069273,0.00903721204961605,0.0036878768366210846,0.007726980038634812,-0.000995141368612451,0.054382438280378365,-0.016156661457230714
2017-03,BOND,0.9999759708700657,0.004439870636055865,0.05459891769849623,-0.014900471752387512,0.004576122029920748,0.0031536529813700476,0.006307305962740095,-0.0016352274718217652,0.056234145170317995,-0.04336006607908183
2017-04,BOND,0.9999744599111572,0.004362291470910839,0.05362189366729431,-0.020378957009559717,0.002577772570156789,0.005142289487524154,0.005142289487524154,0.005200724595337158,0.04842116907195715,-0.03369185241384254
2017-05,BOND,0.9999732775565302,0.004266004655353734,0.052410421400825635,-0.006432172451758533,0.002690058479532187,0.004024262218593311,-0.004724133908783346,0.0027411641199115433,0.04966925728091409,-0.03493071611822518
2017-06,BOND,0.9999704881973929,0.0042740134155809,0.0525111382114658,0.01094697192631422,0.0015159465920355775,0.0031437387203818723,-0.0007568259882402284,0.0043080863945972325,0.04820305181686857,-0.04449631081191352
2017-07,BOND,0.9999657181900438,0.004161039286853706,0.05109121115066939,0.007202248506850806,-0.012344970142397771,0.0,-0.0010464507877447904,0.010464507877448792,0.0406267032732206,-0.05375309784073423
2017-08,BOND,0.9999599568846927,0.0040591160669742185,0.04981168553080462,0.007726980038634812,-0.014314342971657457,-0.00871333139703756,-0.008655242521057427,0.01155968632006954,0.03825199921073508,-0.06145144205235353
2017-09,GLD,0.4880696568935059,0.010288395046700604,0.1306921382443269,0.055613435192372496,0.01900179926044121,-0.07125215314327382,-0.04824984253083309,-0.11322549362553302,0.24391763186985993,-0.06295917296135312
2017-10,GLD,0.4991280869309418,0.011077428235631001,0.14133459469130094,0.04790107463098692,0.004177581115397455,-0.0425969332459285,-0.031176053020997685,-0.101268089339144,0.24260268403044494,-0.05316011654217889
2017-11,BOND,0.4786453444826926,0.004092933988503462,0.05023607121982576,-0.004724133908783346,-0.011125919916555427,5.8599472604781155e-05,0.007500732493407547,0.041019630823322606,0.009216440396503156,-0.04748882682486644
2017-12,BOND,0.4875147556222425,0.0040140862239338385,0.049246843927972295,-0.0007568259882402284,0.010181860985227775,-0.004020041948263886,0.005068748543463064,0.04317175483570268,0.006075089092269614,-0.0274851021502579
2018-01,BOND,0.4855058288152555,0.0039287239559849954,0.04817684834708147,-0.0010464507877447904,0.0061482609204823735,0.0011057440493511539,0.011523016935342856,0.047546994122097175,0.0006298542249842942,-0.02533543551782258
2018-02,BOND,0.3966007871226929,0.0037209611587804966,0.0455767699197247,-0.008655242521057427,-0.000995141368612451,0.007441696941286935,0.02039142153990392,0.05513887261221151,-0.009562102692486807,-0.013442910176024836
2018-03,BOND,0.407492037728773,0.0036888306257935014,0.04517519586468666,-0.007892751436364809,-0.0016352274718217652,0.009125475285171047,0.03340157940918398,0.054635858438139895,-0.009460662573453238,0.01221061537800372
2018-04,BOND,0.4061770976692839,0.0037365941902561834,0.045772205927930854,5.81361548748216e-05,0.005200724595337158,0.010405766771305558,0.02441576560865033,0.0574351819555865,-0.011662976027655647,0.004370407518188957
2018-05,BOND,0.4057060885757355,0.0037902303499603614,0.04644299179215072,0.007500732493407547,0.0027411641199115433,0.012854068516256367,0.033269353806781865,0.06118769266561941,-0.014744700873468686,0.012798599067580518
2018-06,BOND,0.4104075835252823,0.003772543239421037,0.04622174924105549,0.005068748543463064,0.0043080863945972325,0.02405657643035175,0.037910845748072575,0.06822792881572082,-0.02200617957466533,0.03733244173321193
