month,macro_signal_month,stress_signal_month,stress_signal_date,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_HYG,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,downside_penalty,estimated_transaction_cost,monthly_utility,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,requested_annual_volatility_cap,effective_annual_volatility_cap,minimum_feasible_annual_volatility,volatility_cap_relaxed,historical_cdar,sum_error,volatility_slack,requested_volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,macro_mu_KODEX200,macro_mu_HYG,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_HYG,stress_mu_adjustment_GLD,stress_mu_adjustment_USO
2009-02,2009-01,2009-01,2009-01-30,0.6729198918663233,0.18530020703933747,0.06216896305262559,0.06239417587568412,1.3043078493719118,0.0,0.0650776624201339,0.00019523298726040168,2.9979835798127023e-05,0.006156296360043405,0.008620053232122128,0.4104754516670534,0.5747481987407811,0.04086862122413292,0.6353050671788786,0.283681182356577,0.04014512924041152,0.019937124837318135,0.0014083333369592367,0.2307954980260622,1.0,0.0007041666684796183,0.00046153483916191817,0.00046153483916191817,0.00022521376310846958,0.01854620956656813,HYG_StaticLambda,True,False,0,Optimization terminated successfully,20,-0.01854620956656813,0.1300000001673494,0.13,0.13,0.12453850253617176,False,-0.05205327708666411,0.0,-1.6734938435014612e-10,-1.6734938435014612e-10,0.1079467229133359,0.6353050671788786,HYG,1,-0.007518943297439304,0.012596149586420982,0.03933600006375026,-0.016126189746757093,-0.0013353256825523268,0.001049962983554514,0.004360072044951212,-0.002959843232910121
2009-03,2009-02,2009-02,2009-02-27,0.6184779580046844,0.9521384928716904,-0.09284404250663177,-0.09276987793693285,1.1832106359630925,-0.09284404250663181,0.021191418998348584,6.357425699504575e-05,1.0590312703872541e-05,0.018212099302583495,0.02176055205694781,0.43740189384428085,0.5226254547961878,0.056175875366189204,0.6131652750231925,0.2969621757871727,0.0336966738234456,0.019102433715529662,0.0014083333333335954,0.22077920458635436,1.0,0.0007041666666667977,0.0004519290659078448,0.0004519290659078448,7.416463929016123e-05,0.01787217334366486,HYG_StaticLambda,True,False,0,Optimization terminated successfully,15,-0.01787217334366486,0.1300000000000121,0.13,0.13,0.1206202048217906,False,-0.05204615511005665,0.0,-1.2101430968414206e-14,-1.2101430968414206e-14,0.10795384488994336,0.6131652750231925,HYG,1,-0.011809983516003202,0.013110846341857704,0.04691649209058152,-0.012247783998688835,-0.00026312134652595924,-0.002926789455950775,5.5573395879233533e-05,-2.2636460334926676e-06
2009-04,2009-03,2009-03,2009-03-31,0.6603465368737922,0.0,0.025296497831510657,0.025924548924069632,1.2131417212499533,-0.06989617379505875,0.17944316930256438,0.0005383295079076932,8.972158465128218e-05,0.012179008504501246,0.015417480029487287,0.42914556398599046,0.543257947480021,0.25169712612904155,0.5286006821731647,0.2197021916977937,0.0,0.014398939338228719,0.0014083333339575802,0.16433727205499915,1.0,0.0007041666669787901,0.0006375396201836119,0.0006375396201836119,0.0006280510926068514,0.012429181958459464,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.012429181958459464,0.1300000000288114,0.13,0.13,0.1252368358027691,False,-0.08228105526493301,0.0,-2.8811397712047437e-11,-2.8811397712047437e-11,0.07771894473506699,0.5286006821731647,HYG,1,-0.002126593665412403,0.007195102855729191,0.03663530995242224,-0.01430320953286103,-0.0031830786334448185,0.005418745840031406,0.0046372850137798415,-0.0018962533446923576
2009-05,2009-04,2009-04,2009-04-30,0.5987435409586312,0.637,0.03934272031760129,0.0396731096094923,1.2608700166947038,-0.033303359094346785,0.11012909371020603,0.0003303872811306181,2.0107603918712026e-09,0.026262368980519875,0.026091761579849854,0.475366990526017,0.47227887891361325,0.27909228609202663,0.4239537274163619,0.2969539864916115,0.0,0.011678611784258976,0.0014083333493323594,0.13169334131511357,1.0,0.0007041666746661797,0.0006832157055561676,0.0006832157055561676,0.0003303910368373425,0.009960838367199285,HYG_StaticLambda,True,False,0,Optimization terminated successfully,24,-0.009960838367199285,0.13000000073841658,0.13,0.13,0.12203806482874667,False,-0.0818120953835307,0.0,-7.384165778834273e-10,-7.384165778834273e-10,0.07818790461646931,0.4239537274163619,HYG,0,0.005930582881350514,0.008527635370662682,0.02762662315510631,-0.013785736831933822,0.00033117493763932626,-0.0037818298481988102,-0.0009591867878748281,0.0007550689992084745
2009-06,2009-05,2009-05,2009-05-29,0.7754469721471016,0.0,0.003157480383862089,0.0033115782128710297,1.2648511890390173,-0.03025103341354174,0.04851470252269955,0.00014554410756809866,8.553721440842134e-06,0.034436839962267075,0.009979751123175468,0.7408779494150223,0.21470545949953512,0.25163452648267853,0.3860428456218758,0.3623226278954456,1.2561630956679283e-17,0.019053394585291955,0.0014083333333407859,0.22019073502345876,1.0,0.0007041666666703929,0.0006879426971023274,0.0006879426971023274,0.00015409932910673393,0.017507185892412503,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.017507185892412503,0.13000000000034395,0.13,0.13,0.11332217881477598,False,-0.07049487167429032,0.0,-3.439470930288735e-13,-3.439470930288735e-13,0.08950512832570968,0.3860428456218758,HYG,0,0.009666731633959208,0.008446100623232703,0.03001468428881299,0.007042063300781014,-0.0026876475310871006,0.005044169631604671,0.0033516936672609394,-0.0050608717818497705
2009-07,2009-06,2009-06,2009-06-30,0.5356013526978503,0.8106796116504854,0.046923596970937086,0.04750792573666615,1.3242025564616948,0.0,0.1772828940703674,0.0005318486822111022,5.2480083517962666e-05,0.09452357824405745,0.00848180981162015,0.8231330611636261,0.07386155078069633,0.3564628956981194,0.2222309709772876,0.4213061333245927,2.7946242106066226e-16,0.015620413736838751,0.0014083333338353896,0.17899496483905267,1.0,0.0007041666669176948,0.0008119454665095701,0.0008119454665095701,0.0005843302657531925,0.013519971337658292,HYG_StaticLambda,True,False,0,Optimization terminated successfully,11,-0.013519971337658292,0.13000000002317183,0.13,0.13,0.10636632929167002,False,-0.09548678004922902,0.0,-2.3171825569434645e-11,-2.3171825569434645e-11,0.06451321995077099,0.4213061333245927,GLD,0,0.010416321831848466,0.009845288776664747,0.025634868501036023,0.01464104098523783,0.0016950087396234194,-0.006966963338855039,-0.00032424548780303643,0.0011319183880007758
2009-08,2009-07,2009-07,2009-07-31,0.5793765367439363,0.23850574712643677,0.016917161560369622,0.017025609315753067,1.3466043050480117,0.0,0.03614922131701791,0.00010844766395105372,9.143238828643945e-11,0.08608981091766169,0.003007459590723658,0.8801553998103077,0.03074732968130699,0.3878818954879583,0.18139922489252908,0.43071887961951255,0.0,0.01919875455874934,0.001408333333333483,0.2219350547049912,1.0,0.0007041666666667416,0.0008445362416069715,0.0008445362416069715,0.00010845092285993782,0.01754160072761569,HYG_StaticLambda,True,False,0,Optimization terminated successfully,10,-0.01754160072761569,0.13000000000000692,0.13,0.13,0.10478013699129482,False,-0.10683525002404315,0.0,-6.9111383282915995e-15,-6.9111383282915995e-15,0.053164749975956854,0.43071887961951255,GLD,0,0.0191629345970788,0.010776260996055416,0.02256117808363935,0.01110823510981692,-0.00018187535217472858,0.001127323480362918,-9.398479146192901e-05,8.86362901471811e-05
2009-09,2009-08,2009-08,2009-08-31,0.47663381396306337,0.0,0.015427809087465097,0.015500525640507593,1.367379459182651,0.0,0.024238800352308233,7.27164010569247e-05,1.5198557125073237e-10,0.12346679239556808,0.003052673980158776,0.8524051104221911,0.02107542320208195,0.3876332499029541,0.15609927067690677,0.4562674794201391,5.3334073386986716e-18,0.0198793892836975,0.001408333335027095,0.23010267139420743,1.0,0.0007041666675135475,0.0008414686336521906,0.0008414686336521906,7.271953551943866e-05,0.018261034447012322,HYG_StaticLambda,True,False,0,Optimization terminated successfully,11,-0.018261034447012322,0.1300000000781736,0.13,0.13,0.10179259034910923,False,-0.10532884374649039,0.0,-7.817360647699445e-11,-7.817360647699445e-11,0.054671156253509615,0.4562674794201391,GLD,0,0.01842120270080624,0.010673488656407,0.022630956579566132,0.010135156439616067,0.0012210546578860226,0.0026929982090079783,-0.0003218970120295191,0.000349557501825921
2009-10,2009-09,2009-09,2009-09-29,0.5110100909362509,0.22998137802607077,0.003758789583557438,0.0037769769351720973,1.372519150850597,0.0,0.006062321649598026,1.8186964948794078e-05,3.8666586557845247e-10,0.3113832863814931,0.020019102752854828,0.6282094763467828,0.04038813451886938,0.4075078204716853,0.1444944824376323,0.4479976970906823,0.0,0.0191799890767329,0.0014083333334103448,0.22170986892033273,1.0,0.0007041666667051724,0.0008420865228564126,0.0008420865228564126,1.8189833472335936e-05,0.01761554605369898,HYG_StaticLambda,True,False,0,Optimization terminated successfully,10,-0.01761554605369898,0.13000000000355438,0.13,0.13,0.10146799410196557,False,-0.11327996239940948,0.0,-3.5543790133374387e-12,-3.5543790133374387e-12,0.04672003760059053,0.4479976970906823,GLD,0,0.017532703067447024,0.008694952174877393,0.02204059984766683,0.009126468176274775,0.0025952603140566933,0.00022729630927820817,-0.00041443753785633654,0.000246915998007154
2009-11,2009-10,2009-10,2009-10-30,0.6208937597410227,0.0,0.04386620835631855,0.04410713365215869,1.4327263618948467,0.0,0.06883579881146851,0.00020650739643440552,3.441789940573428e-05,0.37178246829877476,0.020595186657496628,0.5757293576236472,0.031892987420081426,0.30605049441371723,0.18043902831389272,0.5135104772723901,0.0,0.0179964422262923,0.0014083333387580868,0.20750730668295905,1.0,0.0007041666693790434,0.0007437520109954644,0.0007437520109954644,0.00024092679589833726,0.016307596750019453,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.016307596750019453,0.13000000025037323,0.13,0.13,0.09856855663071627,False,-0.07715803810052713,0.0,-2.503732221548205e-10,-2.503732221548205e-10,0.08284196189947288,0.5135104772723901,GLD,1,0.012757379182919628,0.009316374557277006,0.02445529643483594,0.014852468939119715,-0.0017870094889419108,0.002200563380870168,5.450955476047589e-06,-0.0008086840639162519
2009-12,2009-11,2009-11,2009-11-30,0.437161376532362,0.7603978300180831,-0.002722769126708007,-0.002636143179671993,1.4288253787896588,-0.002722769126707991,0.02475027058171818,7.425081174515454e-05,1.2375135290859083e-05,0.4848317912379563,0.01626292301222042,0.4827134201767046,0.016191865573118736,0.32030274756058774,0.1544505518179502,0.5252467006214621,0.0,0.020492359377265876,0.0014083333336166461,0.23745831252549066,1.0,0.0007041666668083231,0.0007483461876821582,0.0007483461876821582,8.66274472002813e-05,0.018953219075575112,HYG_StaticLambda,True,False,0,Optimization terminated successfully,7,-0.018953219075575112,0.130000000013076,0.13,0.13,0.09638534397644143,False,-0.07882254843002312,0.0,-1.3075984739430169e-11,-1.3075984739430169e-11,0.08117745156997688,0.5252467006214621,GLD,1,0.011630753778013843,0.007653830263189936,0.027843996930660194,0.01543747260971724,0.00464825170164617,-0.0021191069520621946,-0.0003839327209313787,0.0024428772842423636
2010-01,2009-12,2009-12,2009-12-30,0.3869047445271933,0.4393939393939394,-0.020769461099930452,-0.020618306330019757,1.3991494456662934,-0.023435679779177265,0.043187077117341606,0.00012956123135202482,2.1593538558670806e-05,0.43172822953564666,0.04670945281769838,0.47064264437222925,0.05091967327442582,0.39393433180992443,0.12434647363676597,0.4817191945533095,0.0,0.019908750237444206,0.0014083333333357534,0.23045500284931597,1.0,0.0007041666666678767,0.0007758178008742026,0.0007758178008742026,0.00015115627004611107,0.018277609499856018,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.01827760949985602,0.1300000000001117,0.13,0.13,0.0973761589757803,False,-0.09408992033003369,0.0,-1.1168843627729075e-13,-1.1168843627729075e-13,0.06591007966996631,0.4817191945533095,GLD,0,0.014262208684849636,0.00873679877105163,0.02362643110745127,0.012984772360769723,0.007085344168837103,-0.00043433760469248356,-0.0018983484027277168,0.0017875566517015057
2010-02,2010-01,2010-01,2010-01-29,0.4755215673485539,0.7553003533568905,0.007176809596051385,0.00747619704235918,1.4091908748342612,-0.016427063594655067,0.08596431052124821,0.00025789293156374467,4.1494514744050816e-05,0.47126339875848716,0.13718100393709762,0.30327474584544695,0.08828085145896829,0.29803601366179816,0.21433065192576153,0.4876333344124404,2.777421034046851e-18,0.015263918050823215,0.001408333338441748,0.17471701657922808,1.0,0.000704166669220874,0.0006513618869813425,0.0006513618869813425,0.00029938894658064686,0.013609000548040352,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.013609000548040352,0.130000000235773,0.13,0.13,0.10123830147112116,False,-0.07391899093828863,0.0,-2.3577298446930683e-10,-2.3577298446930683e-10,0.08608100906171137,0.4876333344124404,GLD,0,0.007782641019462408,0.00883880661678695,0.02355313561654331,0.009773523387575157,0.0018617208756224126,-0.0016843943273435016,-0.0012902174338905864,0.0021799315416691323
2010-03,2010-02,2010-02,2010-02-26,0.46916697302973437,0.0,0.0013700551006572057,0.0017358034176139254,1.4111215439801275,-0.015079514476264544,0.10449951913049134,0.000313498557391474,5.224975956524562e-05,0.45921565825037264,0.19023622099908158,0.24786622560077573,0.10268189514977002,0.1917397796612112,0.3150083166579132,0.4932519036808755,0.0,0.015579996243630278,0.0014083333369955314,0.17850995490159016,1.0,0.0007041666684977657,0.0006074054381788462,0.0006074054381788462,0.000365749817237727,0.01390267431971594,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.01390267431971594,0.13000000016902452,0.13,0.13,0.10215024397023183,False,-0.0809511902795162,0.0,-1.6902451660527618e-10,-1.6902451660527618e-10,0.07904880972048381,0.4932519036808755,GLD,0,0.005782492386819632,0.008646336509565727,0.02353340823923706,0.011698240798775857,0.0003081279707786794,0.0020463968811873863,-0.0011434650683000648,0.0010665104523949567
2010-04,2010-03,2010-03,2010-03-30,0.3738195129021655,0.8401709401709402,0.031648984039809626,0.031883771702279406,1.455782107203786,0.0,0.0754157112830451,0.00022624713384913528,8.540528620648622e-06,0.5574084526785155,0.1642776971637804,0.21496116089979872,0.06335268925790531,0.2183650898440365,0.23895318754729233,0.5053704746586607,0.037311247950010534,0.01437440512147294,0.001408333343252345,0.1640428613981612,1.0,0.0007041666716261725,0.000671294532844693,0.000671294532844693,0.0002347876625940489,0.012764156254408025,HYG_StaticLambda,True,False,0,Optimization terminated successfully,13,-0.012764156254408025,0.13000000045780052,0.13,0.13,0.09758920598490303,False,-0.08226679606460652,0.0,-4.5780051971533453e-10,-4.5780051971533453e-10,0.07773320393539349,0.5053704746586607,GLD,1,0.007903512593921512,0.008134971849206776,0.02183610013645685,0.014350424204743787,0.002952526097994256,-0.001775570807346054,-0.0024414182122400414,0.003947717372770416
2010-05,2010-04,2010-04,2010-04-30,0.4181018819555672,0.0867003367003367,0.06653439106102405,0.06665161773076532,1.5526416832241243,0.0,0.039075375763790866,0.0001172261272913726,5.424499113435011e-10,0.6145494562775751,0.15971166812222695,0.17917431069311776,0.046564564907080226,0.21754808354164445,0.23107032547018286,0.5513815909881727,0.0,0.016311117949269267,0.00140833333337735,0.1872834153909671,1.0,0.000704166666688675,0.0006342425491885036,0.0006342425491885036,0.00011722745117429945,0.014855481282217788,HYG_StaticLambda,True,False,0,Optimization terminated successfully,20,-0.01485548128221779,0.13000000000203155,0.13,0.13,0.09495102006738765,False,-0.08330367092065116,0.0,-2.0315416016103427e-12,-2.0315416016103427e-12,0.07669632907934884,0.5513815909881727,GLD,1,0.008578576029230867,0.008140638811858886,0.02277964572694257,0.0147298981182549,0.0014443721964258432,0.0009360441902620947,-0.0009557530317131588,0.001008096684372071
2010-06,2010-05,2010-05,2010-05-31,0.5500399626770266,0.0,0.017334938234187813,0.0178435198042028,1.57955663090264,0.0,0.1592649471845072,0.0004777948415535216,3.0786728461467606e-05,0.5050571935021844,0.29910856411902553,0.12299391252375004,0.07284032985504006,0.1300630603887057,0.38373499788935156,0.4862019417219428,9.307409782667066e-18,0.017945133899807307,0.0014083333348593454,0.2068916067885316,1.0,0.0007041666674296727,0.0005727465382793,0.0005727465382793,0.0005085830700436163,0.01615963762405472,HYG_StaticLambda,True,False,0,Optimization terminated successfully,9,-0.01615963762405472,0.13000000007043133,0.13,0.13,0.10107376007384695,False,-0.09043133420176427,0.0,-7.043132743689284e-11,-7.043132743689284e-11,0.06956866579823573,0.4862019417219428,GLD,0,0.0023663754056657805,0.009330965352815449,0.027490262891164775,0.008549378276422308,-0.00043563679978828165,0.002076074067944923,-0.0001009525303212954,-0.0011636971440996296
2010-07,2010-06,2010-06,2010-06-29,0.5118358171401906,0.0,-0.027107917838264828,-0.026964128436579155,1.536738139531245,-0.027107917838264828,0.044427888719924105,0.00013328366615977233,1.050573552590068e-05,0.3959308389261334,0.3735176997192883,0.11863357836829831,0.11191788298628008,0.1102830435311873,0.42953191015726055,0.4601850463115522,2.7755575615628914e-17,0.017700830110074145,0.001408333337438843,0.20395996129625665,1.0,0.0007041666687194215,0.000545726312536076,0.000545726312536076,0.00014379090178217612,0.01630714622703647,HYG_StaticLambda,True,False,0,Optimization terminated successfully,8,-0.016307146227036468,0.13000000018948507,0.13,0.13,0.10384399902558661,False,-0.09116986033507724,0.0,-1.8948506652627373e-10,-1.8948506652627373e-10,0.06883013966492277,0.4601850463115522,GLD,0,0.0018127163951297052,0.009861807485069618,0.026960766072733712,0.006872589571362607,-0.00013294928080979267,0.0024281498672335073,-0.00037004670652267263,-0.00046819727079231566
