month,bond_curve_signal_month,bond_curve_signal_date,ktb_3y_pct,ktb_5y_pct,ktb_10y_pct,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,estimated_transaction_cost,monthly_utility,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,bond_mu_adjustment,carry_roll_alpha_adjustment,rate_momentum_alpha_adjustment,bond_curve_alpha_adjustment,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,gvz_mu_adjustment_GLD,ovx_mu_adjustment_USO,expected_mu_BOND
2008-02,2008-01,2008-01-31,5.04,5.11,5.24,0.04113638175500564,0.04154181804379664,1.414151909893499,0.0,0.115838939654571,0.000347516818963713,5.791946982728547e-05,4.710856272962591e-16,0.367862256952958,0.6321377430470416,0.0,0.018158109658028148,0.0014083333333334243,0.20944731589633725,1.0,0.00040543928880610496,0.01693139599474689,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,8,-0.01693139599474689,0.1300000000000042,-0.04104631476480014,0.0,-4.191091917959966e-15,0.11895368523519986,0.0027019607843137257,-0.00048186274509803926,0.0027019607843137257,0.0022200980392156856,1.0,1.0,0.0,0.0,0.010751994694722522
2008-03,2008-02,2008-02-29,4.97,5.08,5.23,-0.03506373425025862,-0.035063726707485886,1.3645664631354975,-0.03506373425025877,2.1550779248928167e-06,6.46523377467845e-09,1.077538962446222e-09,4.55706575174576e-16,0.35557671334806795,0.6444232866519316,1.5826645236124221e-21,0.025288303639743694,0.0012955854732689975,0.2956861308373103,1.0,1.1315252285041891e-08,0.024523267368554428,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,1,-0.024523267368554428,0.12468771262328927,-0.04223963631883343,0.0,0.005312287376710731,0.11776036368116657,0.015003875968992253,-0.0004179263565891461,0.015003875968992253,0.014585949612403106,1.0,1.0,0.0,0.0,0.025571819697734987
2008-04,2008-03,2008-03-31,5.1,5.13,5.29,-0.007280277436492562,-0.006535422901615727,1.3546320407033376,-0.04208873797344992,0.2128155813933811,0.0006384467441801434,0.00010640779069669028,2.775557561562892e-17,0.5813465878648094,0.41865341213519064,4.0874421902703523e-17,0.02106138515421993,0.0008622611513015257,0.24756305494283004,1.0,0.000744857534885056,0.01982485117894068,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,8,-0.019824851178940672,0.10172086224378118,-0.022460820079114614,0.0,0.02827913775621882,0.13753917992088538,0.010998084291187735,-0.0005381226053639832,0.010998084291187735,0.010459961685823752,1.0,1.0,0.0,0.0,0.021661641222290244
2008-05,2008-04,2008-04-29,4.91,4.98,5.15,0.036184942831415295,0.03661809187384489,1.4036493236537915,-0.00742677371945033,0.12376249822247273,0.00037128749466741823,6.186154776217818e-05,1.1494903619521732e-18,0.4668032380963709,0.4094342636811563,0.12376249822247277,0.016481796966435765,0.0010340933545015382,0.19157700347021994,1.0,0.0004331505614749045,0.015418646444789571,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,22,-0.015418646444789571,0.11139623087886977,-0.04961076397871552,0.0,0.018603769121130237,0.11038923602128448,0.00203977272727272,-0.0005736742424242419,0.00203977272727272,0.0014660984848484772,1.0,1.0,0.0,0.0,0.014597787069524103
2008-06,2008-05,2008-05-30,5.46,5.54,5.7,0.05456024927119425,0.054620340857002514,1.4802327806416855,0.0,0.018772572593768577,5.6317717781305736e-05,3.773868026955812e-06,0.0,0.4391268155437493,0.43544882519432554,0.1254243592619252,0.014058340044128608,0.0014083333369553231,0.16025008050781137,1.0,6.009308604751963e-05,0.013173253030321158,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,8,-0.013173253030321162,0.13000000016716876,-0.052745166323467894,0.0,-1.671687510640396e-10,0.1072548336765321,-0.009149812734082403,-7.972846441947623e-05,-0.009149812734082403,-0.009229541198501879,1.0,1.9850187265917603,0.0,0.0,0.004087976030997668
2008-07,2008-06,2008-06-30,5.9,5.98,6.05,-0.054959470714086994,-0.05366329204105999,1.3988799704839772,-0.05495947071408702,0.4231367706637501,0.0012694103119912504,2.676836103575503e-05,0.23142003719944595,0.12969319857192296,0.638886764228631,8.718065433791205e-17,0.013867249528349218,0.0014083333358608484,0.15795699432502552,1.0,0.0012961786730468878,0.011682882694474997,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,11,-0.011682882694474997,0.13000000011665455,-0.058691221582449736,0.0,-1.1665454713316592e-10,0.10130877841755026,-0.01588148148148149,0.000287824074074074,-0.01588148148148149,-0.015593657407407417,1.0,1.953125,0.0,0.0,-0.00573288738685897
2008-08,2008-07,2008-07-31,5.8,5.86,5.92,-0.024684184711921377,-0.024202266260701644,1.3643497589027436,-0.0782870256992324,0.1479278357937377,0.0004437835073812131,3.813494383851999e-05,0.15967581190544738,0.285623263716676,0.5547009243778763,2.221628983700713e-16,0.007234229795726322,0.0014083333333374355,0.07836075754869125,1.0,0.0004819199512483806,0.005861025471742717,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,9,-0.005861025471742717,0.13000000000018933,-0.046114561343826445,0.0,-1.8932078127420482e-13,0.11388543865617357,-0.011040293040293045,0.00014299450549450608,-0.011040293040293045,-0.010897298534798538,1.0,1.9241935483870969,0.0,0.0,-0.005271228619039632
2008-09,2008-08,2008-08-28,5.76,5.85,5.95,0.07571047953488992,0.07635699567430779,1.4676453334025819,-0.008503694421391539,0.2079497025574056,0.0006238491076722168,2.266703174565291e-05,0.024399296104638566,0.46410661344642684,0.47531430445363887,0.03617978599529586,0.007571394164181797,0.0014083333538645706,0.08240672984699414,1.0,0.0006465161394636133,0.006089460084026829,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,14,-0.0060894600840268286,0.13000000094759556,-0.04170771321373801,2.220446049250313e-16,-9.475955575766193e-10,0.118292286786262,-0.00558695652173913,0.00019560688405797014,-0.00558695652173913,-0.00539134963768116,1.0,1.9682779456193353,0.0,0.0,-8.721312842700081e-05
2008-10,2008-09,2008-09-30,5.74,5.75,5.86,-0.04240871879924155,-0.04196781452145791,1.4054043751612926,-0.050551782435161674,0.1292301160212007,0.00038769034806360213,5.321392972003719e-05,1.4504888650314178e-16,0.5627565039804444,0.4363399382368056,0.0009035577827498341,0.018107294749774037,0.0014083333336914903,0.20883753699513952,1.0,0.0004409042778585596,0.0168812625144656,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,10,-0.016881262514465596,0.1300000000165303,-0.030682368453168147,0.0,-1.6530304902673265e-11,0.12931763154683185,0.004806451612903228,-5.649641577061028e-05,0.004806451612903228,0.0047499551971326185,1.0,1.9957386363636362,0.0,0.0,0.013716643917017655
2008-11,2008-10,2008-10-31,4.47,4.72,5.49,0.0017840997860448836,0.0032005689900427414,1.4079117568063246,-0.04885787207334347,0.4047054868565307,0.0012141164605695921,0.0002023527434282653,0.0,0.9999999999999999,5.551115123125783e-17,0.0,0.01905517820918186,7.694888039565168e-05,0.22820044522780839,1.0,0.001416470705102308,0.01759690412578971,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,5,-0.017596904125789715,0.030387276362777566,-0.009158660321451045,0.0,0.09961272363722244,0.15084133967854896,0.01525531914893617,-0.00041422872340425576,0.01525531914893617,0.014841090425531913,1.0,1.9853333333333332,0.0,0.0,0.019055178209181862
2008-12,2008-11,2008-11-28,4.87,5.04,5.75,0.039740235179638386,0.040287850988141145,1.4638625011339856,-0.011059260220276479,0.15646165957221797,0.00046938497871665394,7.823082978610902e-05,0.0,0.8435383404277819,0.15646165957221808,2.0599841277224584e-18,0.017153747588325996,0.00036421833747463507,0.2036596610350641,1.0,0.0005476188085139478,0.016417111834582308,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.016417111834582308,0.06611066517359829,-0.007879604655936956,0.0,0.06388933482640172,0.15212039534406305,0.012428070175438594,-0.0003098684210526316,0.012428070175438594,0.012118201754385962,1.0,1.9555837563451777,0.0,0.0,0.016271277906398998
2009-01,2008-12,2008-12-31,3.41,3.77,4.22,0.0054899593757302915,0.006027164685908471,1.4718990467968662,-0.005630015733881111,0.1534872314794799,0.0004604616944384397,7.674361573973988e-05,5.0386103641347663e-17,1.0,0.0,0.0,0.03408405699754555,0.00023099855275527149,0.40762269265401496,1.0,0.000537208310189581,0.03342822222671008,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,6,-0.03342822222671008,0.05264962139525087,-0.009158660321451045,0.0,0.07735037860474914,0.15084133967854896,0.02929861111111111,-0.0009691406250000008,0.02929861111111111,0.028329470486111105,1.0,1.9555288461538463,0.0,0.0,0.03408405699754555
2009-02,2009-01,2009-01-30,3.59,4.07,4.71,0.06101658988189955,0.06225944853512228,1.5617093072828294,0.0,0.3551024723493521,0.0010653074170480564,0.00017755123617467606,0.0,0.6448975276506479,0.3551024723493521,0.0,0.022119801110847544,0.0014083333333334636,0.25698761333016973,1.0,0.0012428616532276606,0.020100481021497394,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,8,-0.020100481021497398,0.130000000000006,-0.025764491459601524,0.0,-5.995204332975845e-15,0.13423550854039848,0.012496563573883165,-0.00045914948453608124,0.012496563573883165,0.012037414089347085,1.0,1.856651376146789,0.0,0.0,0.01776230813149904
2009-03,2009-02,2009-02-27,3.82,4.57,5.06,-0.04512977221840185,-0.044975161902652494,1.491229721973797,-0.045129772218401865,0.04417437592838694,0.00013252312778516082,2.2087187964193483e-05,0.0,0.6516840249709019,0.3483159750290981,0.0,0.012062348873770407,0.0014083333413930199,0.13629818643688676,1.0,0.00015461331578897004,0.011136801466046922,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,5,-0.011136801466046922,0.13000000037198553,-0.025126707984680863,0.0,-3.719855257156013e-10,0.13487329201531914,-0.004630952380952387,0.0005247023809523826,-0.004630952380952387,-0.004106250000000004,1.0,1.798901098901099,0.0,0.0,0.001308322108051558
2009-04,2009-03,2009-03-31,3.94,4.69,5.17,-0.026360588344246254,-0.026175126869433435,1.451920029146141,-0.07030071321512932,0.06026731501328114,0.00018080194503984344,4.659529772977345e-06,0.0509482554673265,0.6272276995104069,0.3218240450222667,0.0,0.00027169739765882557,0.0014083333333334675,-0.005189631228094898,1.0,0.0001854629749472931,-0.0007280765080018346,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,9,0.0007280765080018346,0.1300000000000062,-0.03109795082869521,0.0,-6.189493362285248e-15,0.1289020491713048,-0.017750841750841757,0.0006194023569023582,-0.017750841750841757,-0.017131439393939397,1.0,1.8647798742138364,0.0,0.0,-0.012876801082881618
2009-05,2009-04,2009-04-30,3.59,4.17,4.69,0.029432110516340097,0.029622641526367764,1.494653099904858,-0.042937701059514444,0.05951510377054424,0.00017854531131163273,1.198569871603561e-05,0.0,0.6877165825676125,0.31228341743238747,0.0,0.012544830394139799,0.0014083333336976157,0.14208796472749188,1.0,0.00019053251010308733,0.01153430741244012,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,5,-0.01153430741244012,0.13000000001681303,-0.03985046990253946,0.0,-1.681302319589406e-11,0.12014953009746054,0.0050933333333333325,-0.00017429166666666808,0.0050933333333333325,0.004919041666666664,1.0,1.6937751004016064,0.0,0.0,0.010640057814283642
2009-06,2009-05,2009-05-29,3.83,4.67,5.17,-0.013590642123184296,-0.013365760900307505,1.474339804525743,-0.055944792254006614,0.06425177796479731,0.00019275533389439192,3.2125888982398716e-05,0.0,0.6025195223726858,0.3974804776273143,1.0309514692946988e-17,0.01012559128340109,0.001408333333333335,0.11305709540081307,1.0,0.00022488422290402722,0.008988861494279106,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,5,-0.008988861494279106,0.13000000000000006,-0.06027489346028603,0.0,-5.551115123125783e-17,0.09972510653971398,-0.0036237623762376174,0.0007857673267326728,-0.0036237623762376174,-0.002837995049504944,1.0,1.5048262548262548,0.0,0.0,0.003981488300866697
2009-07,2009-06,2009-06-30,4.16,4.64,5.19,-0.007536070500965433,-0.00753606984944507,1.4632290758164574,-0.06305925885638397,1.8614867503538255e-07,5.584460251061477e-10,9.307433745389997e-11,0.0,0.6106815624621243,0.3893184375378756,5.081249660351884e-22,0.009975290078680527,0.0011135916661071227,0.1130219309475236,1.0,6.560123422412318e-09,0.009221840609019302,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,1,-0.009221840609019302,0.1155988753980136,-0.06715058032796895,0.0,0.014401124601986406,0.09284941967203106,0.0002450980392156852,3.0637254901941594e-06,0.0002450980392156852,0.00024816176470587956,1.0018382352941178,1.5212962962962964,0.0,0.0,0.008158377516120927
2009-08,2009-07,2009-07-31,4.26,4.76,5.33,0.009206896934362416,0.009468160251914588,1.476700875108862,-0.05443294201906956,0.07464666215776314,0.00022393998647328943,3.7323331078881556e-05,3.3207091563997963e-19,0.5405191357246705,0.4594808642753295,2.0328790734103208e-20,0.006923785643292699,0.001408333347371115,0.07463542763528569,1.0,0.0002612663175756148,0.005669939527239994,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.005669939527239994,0.13000000064789763,-0.08993403264475391,0.0,-6.478976244395085e-10,0.07006596735524609,-0.004923948220064719,0.00014470064724919022,-0.004923948220064719,-0.00477924757281553,1.0561224489795917,1.5791814946619218,0.0,0.0,0.0030047154843625148
2009-09,2009-08,2009-08-31,4.38,4.91,5.46,-0.0042032855925707175,-0.00418613003259563,1.4704938795959803,-0.058407430410690186,0.004901588564310877,1.470476569293263e-05,2.4507942821553887e-06,0.0049011793312745185,0.5356715606385188,0.45942726003020673,0.0,0.006641139148196714,0.0014083333333724342,0.07124366977812596,1.0,1.7158067226623266e-05,0.0056397248143255614,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,9,-0.0056397248143255614,0.13000000000180464,-0.08724707195384847,0.0,-1.8046397709525763e-12,0.07275292804615154,-0.004543269230769233,0.00033080929487179587,-0.004543269230769233,-0.004212459935897436,1.1,1.650943396226415,0.0,0.0,0.0024442023850537965
2009-10,2009-09,2009-09-30,4.39,4.81,5.34,0.02849565982674309,0.028593531406362234,1.5123965729662552,-0.031576128852284224,0.027963308462612274,8.388992538783683e-05,1.398165423130611e-05,0.03321730870470157,0.5409519956990843,0.4258306955962142,2.7778119516441094e-17,0.006542145364521372,0.001408333334738894,0.0700557443658231,1.0,9.787417287875513e-05,0.005515394733736348,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,9,-0.005515394733736347,0.13000000006487203,-0.07185645298673052,0.0,-6.487202441896045e-11,0.08814354701326949,-0.005999999999999999,1.5158730158729844e-05,-0.005999999999999999,-0.005984841269841269,1.1324404761904763,1.5529801324503312,0.0,0.0,0.0013868307550160852
2009-11,2009-10,2009-10-30,4.44,4.94,5.43,0.04833463915172402,0.048403911691707074,1.5854977155748833,0.0,0.019792207714650303,5.937662314395091e-05,9.895916839099198e-06,0.010028743910687667,0.527213498522647,0.4627577575666654,8.475040892236093e-19,0.010793523396242987,0.001408333333333384,0.12107228075491555,1.0,6.927508051057933e-05,0.00974906140339352,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,9,-0.00974906140339352,0.13000000000000234,-0.08954296134981346,0.0,-2.3314683517128287e-15,0.07045703865018654,-0.001776729559748427,0.00029001572327043944,-0.001776729559748427,-0.0014867138364779873,1.1522346368715084,1.4353035143769968,0.0,0.0,0.00618395324452344
2009-12,2009-11,2009-11-30,4.1,4.61,5.25,-0.03274764784555773,-0.032578798675138645,1.5335763947253007,-0.032747647845557726,0.04926947002730592,0.00014780841008191776,2.1040760337166704e-05,0.0024571007914907313,0.5587494783395245,0.4387934208689849,0.0,0.014110704702538607,0.0014083333334359229,0.16087845642984774,1.0,0.00016885067056241154,0.013003071201916204,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,9,-0.013003071201916204,0.1300000000047349,-0.08656326721298062,0.0,-4.734906910996983e-12,0.07343673278701938,0.0020732087227414257,3.3138629283490165e-05,0.0020732087227414257,0.0021063473520249168,1.414021164021164,1.4481424148606812,0.0,0.0,0.011191788101610079
2010-01,2009-12,2009-12-31,4.41,4.92,5.39,0.0028354305931533965,0.0028976184613247213,1.5379247441518429,-0.03000507093495941,0.017767962334664156,5.330388700399247e-05,8.883981167332134e-06,0.02054140604560202,0.5752255741452224,0.40423301980917553,3.583380702182319e-19,0.009358850253050083,0.0014083333336373073,0.10385620303477716,1.0,6.219031157509625e-05,0.008389043461159242,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,10,-0.008389043461159245,0.13000000001402956,-0.07137412581735339,0.0,-1.4029555295280716e-11,0.08862587418264661,-0.003612654320987659,0.0002911651234567903,-0.003612654320987659,-0.003321489197530869,1.26375,1.2881736526946108,0.0,0.0,0.005114184182918379
2010-02,2010-01,2010-01-29,4.27,4.82,5.34,0.011493238997483168,0.011598286751131245,1.5556004807965231,-0.018856687388868143,0.03278541395557498,9.835624186672494e-05,6.691511781350856e-06,5.934204165459267e-19,0.6113438357395783,0.38865616426042177,0.0,0.011168199818356851,0.0014083333337426352,0.12556839781782642,1.0,0.00010504925378432841,0.010172586437910237,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.010172586437910237,0.13000000001889087,-0.07532453470594935,0.0,-1.8890861097631273e-11,0.08467546529405065,0.000920489296636089,0.00028849388379204987,0.000920489296636089,0.0012089831804281389,1.2828162291169452,1.249636098981077,0.0,0.0,0.00831104538817954
2010-03,2010-02,2010-02-26,4.1,4.62,5.14,0.00020092893209296004,0.0003861411980029556,1.5559130459398929,-0.01865954731083508,0.05291779025999874,0.00015875337077999623,2.6458895129999355e-05,2.010557818799846e-18,0.5578043929055992,0.44219560709440076,0.0,0.010623984173218422,0.0014083333337445234,0.11903781007615392,1.0,0.00018521526594306574,0.009487061817611395,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.009487061817611395,0.130000000018978,-0.08830469794035394,0.0,-1.8977985849488732e-11,0.07169530205964607,-0.0007545454545454602,5.6704545454546416e-05,-0.0007545454545454602,-0.0006978409090909127,1.1324200913242009,1.2202549575070822,0.0,0.0,0.006766601222214573
2010-04,2010-03,2010-03-31,3.89,4.52,4.95,0.016860141503297545,0.01734145623310627,1.5821459600612662,-0.002114008415585622,0.13751849423106388,0.0004125554826931917,6.875924711553189e-05,0.0,0.7027201725123892,0.29727982748761095,0.0,0.012993290322660452,0.0005123841762294302,0.15284517881454884,1.0,0.00048131772982144914,0.012162970128453438,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.012162970128453438,0.07841307362138766,-0.05308674979905399,0.0,0.05158692637861234,0.10691325020094601,0.005252252252252267,0.00020202702702702604,0.005252252252252267,0.005454279279279293,1.0119305856832972,1.117283950617284,0.0,0.0,0.013352063367627206
2010-05,2010-04,2010-04-30,3.61,4.27,4.82,-0.001304909060545125,-0.0002350728725904913,1.5800814034628774,-0.0034161588873952153,0.30566748227275253,0.0009170024468182576,0.0001528337411363763,0.0,1.0,9.020562075079397e-17,2.6020852139652106e-18,0.015623618340054726,7.099225551608027e-05,0.18705746654756022,1.0,0.0010698391879603592,0.01451577899458128,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.01451577899458128,0.02918744706535608,-0.008137498087751749,0.0,0.10081255293464392,0.15186250191224826,0.006872023809523818,5.438988095237893e-05,0.006872023809523818,0.006926413690476199,1.1524896265560165,1.1666666666666667,0.0,0.0,0.015623618340054725
2010-06,2010-05,2010-05-31,3.58,4.36,4.93,0.0049157501359633985,0.006179375056113487,1.587848688836783,0.0,0.361035691471454,0.0010831070744143619,0.00018051784573572697,3.0233373797261985e-17,0.638964308528546,0.36103569147145403,2.7787762867624583e-17,0.012116079130062327,0.001408333333356166,0.13694294956061093,1.0,0.001263627920154936,0.010004636914647622,Stage37_rate_momentum_only,True,False,0,Optimization terminated successfully,7,-0.010004636914647619,0.1300000000010538,-0.0686136413433895,0.0,-1.053795939398583e-12,0.0913863586566105,0.0018112094395280201,0.00037890855457227077,0.0018112094395280201,0.002190117994100291,1.2579681274900398,1.4850649350649352,0.0,0.0,0.009107553656418582
