month,contribution_KODEX200,contribution_BOND,contribution_GLD,contribution_GSG,gross_return_check,portfolio_gross_return,diff_vs_portfolio_gross_return
2012-05,-0.027700947892461712,0.0028307884511833436,0.00041684553805886656,-0.0,-0.0244533139032195,-0.0244533139032194,-1.0061396160665481e-16
2012-06,0.003944115624418918,0.0006551706099405005,-0.01969142980908412,-0.0,-0.0150921435747247,-0.0150921435747246,-1.0061396160665481e-16
2012-07,0.0016145536284801973,0.006764791602884488,0.005515434181408212,0.0,0.013894779412772899,0.0138947794127729,-1.734723475976807e-18
2012-08,0.003185347987027416,0.0021960934534747587,0.01900522372092501,0.0007847413678048002,0.02517140652923198,0.025171406529232,-1.734723475976807e-17
2012-09,0.014424727498050401,0.0006977458202715445,0.007500690850491112,-0.0035431773755456183,0.01907998679326744,0.0190799867932675,-5.898059818321144e-17
2012-10,-0.01605906518841051,0.0014045260941097418,-0.013972292278492912,-0.0010967884672081262,-0.029723619840001807,-0.0297236198400018,-6.938893903907228e-18
2012-11,0.007552273000440824,0.0,-0.011924311236498042,-0.0,-0.004372038236057217,-0.0043720382360572,-1.734723475976807e-17
2012-12,0.016578861656758863,-0.0002538886568947759,-0.0030215584948275302,0.0,0.013303414505036557,0.0133034145050365,5.724587470723463e-17
2013-01,-0.009957436149910872,0.0017480773416783028,0.005517941968840039,0.000674625136396228,-0.0020167917029963026,-0.0020167917029962,-1.0278236595162582e-16
2013-02,0.01174158563686073,0.002299061775681397,-0.01823686460451853,-0.004854900985485313,-0.009051118177461716,-0.0090511181774616,-1.1622647289044608e-16
2013-03,-0.005750964919893197,0.002108444032506129,0.004032018283199031,0.00030361083073263785,0.0006931082265446008,0.0006931082265446,7.589415207398531e-19
2013-04,-0.011409575218124657,0.0014148080957966432,-0.02293073764650255,-0.0018799805006708516,-0.03480548526950141,-0.0348054852695014,-1.3877787807814457e-17
2013-05,0.008456308033433535,-0.003133256228766755,-0.0070369550437525095,8.974147233887e-05,-0.0016241617667468596,-0.0016241617667468,-5.963111948670274e-17
2013-06,-0.033069783551910044,-0.00403411764063112,-0.013406862551026019,0.00035517664727265823,-0.05015558709629452,-0.0501555870962945,-2.0816681711721685e-17
2013-07,0.016380260781770822,0.002036377924696513,0.0,0.0030857440485486825,0.02150238275501602,0.021502382755016,1.734723475976807e-17
2013-08,0.00457488573741123,0.0013490232796606843,0.004647273831039101,1.0642892771055514e-05,0.01058182574088207,0.010581825740882,7.112366251504909e-17
2013-09,0.01436039680467556,0.0017128725305429592,-0.018482034205701336,-0.00427558689233733,-0.006684351762820145,-0.0066843517628201,-4.5102810375396984e-17
2013-10,0.012351131311947568,0.0010595835614576926,9.91393066514278e-06,-8.193434826812405e-05,0.01333869445580228,0.0133386944558023,-2.0816681711721685e-17
2013-11,0.0051333455979070495,-0.001755738176646469,-0.003095064206920906,9.16771514386955e-06,0.00029171092948354415,0.0002917109294835,4.412702842016003e-17
2013-12,-0.005060957435427593,0.003160693916223421,-0.0,3.3856319352070554e-05,-0.0018664071998521015,-0.001866407199852,-1.0148132334464322e-16
2014-01,-0.02483917501057323,0.0014004937275313655,0.0,0.0,-0.023438681283041867,-0.0234386812830418,-6.591949208711867e-17
2014-02,0.007286463758083604,0.002933213708370021,0.002886742443777253,0.0,0.013106419910230878,0.0131064199102309,-2.2551405187698492e-17
2014-03,0.002086149526523015,0.0007391162498122004,-0.00962231328396502,-0.0011103001158538418,-0.007907347623483647,-0.0079073476234836,-4.683753385137379e-17
2014-04,-0.0026464873739152884,0.001300420406941303,-0.00415295120216438,-0.0014671399556230734,-0.006966158124761439,-0.0069661581247614,-3.903127820947816e-17
2014-05,0.007608093191234224,0.0033005585061019606,-0.00619011824048149,-0.0006492864790870067,0.004069246977767687,0.0040692469777677,-1.3010426069826053e-17
2014-06,-0.001942373131192973,0.003931600559213407,0.0011060280508894905,0.0002561263799058774,0.003351381858815802,0.0033513818588158,2.168404344971009e-18
2014-07,0.015336770557781492,0.0023470091848822932,-0.0006423489228247723,-7.832050761985812e-05,0.016963110312219153,0.0169631103122191,5.204170427930421e-17
2014-08,-0.005955557364419106,0.002371416409152034,-0.0011698304204200702,-0.0,-0.004753971375687142,-0.0047539713756871,-4.163336342344337e-17
2014-09,-0.017436385242123653,0.006388617763054661,-0.0,-0.0,-0.011047767479068993,-0.011047767479069,6.938893903907228e-18
2014-10,-0.010756095819783134,0.0034963804031701256,-0.0,-0.0,-0.007259715416613008,-0.007259715416613,-7.806255641895632e-18
2014-11,0.004642189207510385,0.0022158852021728344,0.0,-0.0,0.00685807440968322,0.0068580744096832,1.9949319973733282e-17
2014-12,-0.011578998638293318,0.0003485795709554474,-0.0,-0.0,-0.01123041906733787,-0.0112304190673378,-6.938893903907228e-17
2015-01,0.012380264602102667,0.007207275822923199,0.0,-0.0,0.019587540425025866,0.0195875404250258,6.591949208711867e-17
2015-02,0.0045512210417311605,-0.0010342286142027343,-0.0,0.0,0.003516992427528426,0.0035169924275284,2.6020852139652106e-17
2015-03,0.008019579340600358,0.0061206913131371206,-0.0,-0.0,0.014140270653737477,0.0141402706537375,-2.2551405187698492e-17
2015-04,0.021534011661134368,-0.003916831801920603,-0.0,0.0,0.017617179859213766,0.0176171798592137,6.591949208711867e-17
2015-05,-0.013389182181613054,0.0023561430083330432,0.0,0.0,-0.01103303917328001,-0.01103303917328,-1.0408340855860843e-17
2015-06,-0.015914346839564063,-0.0009275428098710614,-0.0,-0.0,-0.016841889649435126,-0.0168418896494352,7.28583859910259e-17
2015-07,-0.0151667068454359,0.002058025397219427,-0.0,-0.0,-0.013108681448216473,-0.0131086814482165,2.6020852139652106e-17
2015-08,-0.024215592753333817,0.003150436764491381,0.0,0.0,-0.021065155988842434,-0.0210651559888424,-3.469446951953614e-17
2015-09,0.010291805821658827,0.004500972931297455,-0.0,-0.0,0.014792778752956282,0.0147927787529563,-1.734723475976807e-17
2015-10,0.027678745547873043,0.0007195752507522659,-0.0,-0.0,0.02839832079862531,0.0283983207986253,1.0408340855860843e-17
2015-11,-0.008435540058939957,-0.0029569320319885713,-0.0,-0.0,-0.01139247209092853,-0.0113924720909285,-2.949029909160572e-17
2015-12,-0.0058418411931854255,0.004600829834827594,0.0,-0.0,-0.0012410113583578315,-0.0012410113583578,-3.144186300207963e-17
2016-01,-0.012309142996776592,0.004539358825987002,0.0,-0.0,-0.00776978417078959,-0.0077697841707895,-9.020562075079397e-17
2016-02,0.011494835156160628,0.0035250797156924935,0.0,0.0,0.015019914871853121,0.0150199148718531,2.0816681711721685e-17
2016-03,0.011989790805751525,0.0005971817425892012,-0.01662342383675399,-0.0,-0.004036451288413265,-0.0040364512884132,-6.505213034913027e-17
2016-04,-0.0013961663440226174,0.0008542316161447845,0.004930132973988949,0.0,0.004388198246111116,0.0043881982461111,1.6479873021779667e-17
2016-05,-0.0030482030933867087,0.001310962780503607,-0.0035790319427783457,0.0,-0.005316272255661447,-0.0053162722556614,-4.683753385137379e-17
2016-06,0.003311435046304071,0.006479006474071308,0.011340126614720248,-0.0,0.021130568135095625,0.0211305681350956,2.42861286636753e-17
2016-07,0.011895929003924692,0.001045520393881921,-0.007559786561720486,-0.0,0.005381662836086127,0.0053816628360861,2.688821387764051e-17
2016-08,0.003912825533012072,-0.0018568848345857133,-0.005879328322443091,0.0,-0.0038233876240167325,-0.0038233876240167,-3.252606517456513e-17
2016-09,0.005460912308292407,0.001944886342681201,-0.0013228298555733626,0.0,0.006082968795400246,0.0060829687954002,4.597017211338539e-17
2016-10,-0.004658417620642607,-0.004990609229524956,0.0029892858904628384,0.0,-0.0066597409597047245,-0.0066597409597047,-2.42861286636753e-17
2016-11,-0.0012101164378053619,-0.005614659165099956,-0.018429323033692737,0.0,-0.025254098636598055,-0.0252540986365981,4.5102810375396984e-17
2016-12,0.011637254173644833,0.0017125500715440614,0.0024361064335698037,0.0,0.015785910678758695,0.0157859106787587,-3.469446951953614e-18
2017-01,0.012348086384966563,9.75916197027103e-05,-0.00023303160747868465,-0.0,0.012212646397190588,0.0122126463971906,-1.214306433183765e-17
2017-02,0.003161487989206559,0.0007822349522808518,0.005945504353208988,-0.0,0.0098892272946964,0.0098892272946964,0.0
2017-03,0.010750199131447294,-0.0002104516377324302,-0.004727046600296428,-0.0,0.005812700893418436,0.0058127008934183,1.3617579286417936e-16
2017-04,0.007808996469440698,0.000668690077718964,0.010887767079156015,-0.0,0.019365453626315678,0.0193654536263157,-2.0816681711721685e-17
2017-05,0.0170237575500123,0.0006421107844650425,-0.00531096704605117,-0.0,0.012354901288426173,0.0123549012884262,-2.6020852139652106e-17
2017-06,0.008801293572132045,0.00047361227207647435,-0.0026626520071383903,0.0,0.006612253837070129,0.0066122538370701,2.862293735361732e-17
2017-07,0.0010376341104089404,0.00027146140863903924,0.003309064371651044,0.0,0.004618159890699023,0.004618159890699,2.3418766925686896e-17
2017-08,-0.005096333424226874,0.0003098073491870755,0.016915168486968755,0.0,0.012128642411928956,0.0121286424119289,5.724587470723463e-17
2017-09,0.01366638973455891,-0.0005809228933228523,-0.006784664245831227,0.0,0.00630080259540483,0.0063008025954048,2.949029909160572e-17
2017-10,0.01408660433336667,-0.0027694315113187176,-0.00876043239740762,0.0,0.0025567404246403334,0.0025567404246403,3.3393426912553537e-17
2017-11,-0.010164779294791851,0.00194197395190853,-0.009238812219749114,-0.0,-0.017461617562632436,-0.0174616175626324,-3.469446951953614e-17
2017-12,0.0028529014910974627,0.0003694799517568863,0.0033017037519179637,0.0,0.006524085194772313,0.0065240851947723,1.3010426069826053e-17
2018-01,0.009470240878994738,-0.0022696852325723525,0.007951485549699176,0.0,0.015152041196121561,0.0151520411961215,6.071532165918825e-17
2018-02,-0.02693656148225607,0.000566430225026652,-0.0029709117987588465,-0.0,-0.029341043055988263,-0.0293410430559882,-6.245004513516506e-17
2018-03,0.009818431065355704,0.002089496466357118,-0.0009170486828623652,0.0,0.010990878848850456,0.0109908788488504,5.551115123125783e-17
2018-04,0.006511388915789783,-0.0001743983257778107,-0.004637623248396242,0.0,0.0016993673416157299,0.0016993673416157,2.992397996059992e-17
2018-05,-0.011030119034442006,0.0011244932104369817,-0.00031340382019622026,0.0,-0.010219029644201245,-0.0102190296442012,-4.5102810375396984e-17
2018-06,-0.01205015213124635,0.002511931675458416,-0.0016806978689470828,0.0,-0.011218918324735018,-0.011218918324735,-1.734723475976807e-17
2018-07,-0.0007209638221679973,0.0006332107806145755,-0.007870642218734555,-0.0,-0.007958395260287977,-0.0079583952602879,-7.632783294297951e-17
2018-08,0.0008891316086099773,0.004834202652806378,-0.007938673129394393,0.0,-0.0022153388679780383,-0.002215338867978,-3.8163916471489756e-17
2018-09,0.0025423283438986252,-0.0008336950116082337,-0.0023813845765364647,0.0,-0.0006727512442460731,-0.0006727512442461,2.688821387764051e-17
2018-10,-0.04005428997315562,0.002730912059444428,0.02158451067016251,-0.0,-0.015738867243548678,-0.0157388672435487,2.0816681711721685e-17
2018-11,0.013350186391772326,0.0026932686458898646,-0.006357687967575439,-0.0,0.009685767070086752,0.0096857670700867,5.204170427930421e-17
2018-12,-0.009078804550553711,0.0017972587622405924,0.012655499942215941,-0.0,0.005373954153902822,0.0053739541539028,2.2551405187698492e-17
2019-01,0.029117104114778736,0.00013051338135845611,0.008991458572187676,0.0,0.03823907606832487,0.0382390760683249,-2.7755575615628914e-17
2019-02,-0.0013819236041749952,0.0004097948440063796,-6.637621173615399e-06,0.0,-0.000978766381342231,-0.0009787663813422,-3.1008182133085427e-17
2019-03,-0.008516159568514448,0.003201105798935971,0.0006401265901227651,0.0,-0.004674927179455712,-0.0046749271794557,-1.214306433183765e-17
2019-04,0.006422837092344652,0.0010096507432362668,0.003956578204955323,0.0,0.01138906604053624,0.0113890660405362,4.163336342344337e-17
2019-05,-0.024320204420161796,0.0033455744122589887,0.015637462891464355,-0.0,-0.005337167116438453,-0.0053371671164384,-5.2909066017292616e-17
2019-06,0.021687189552648246,0.0015581554347570087,0.010433567578469468,0.0,0.03367891256587473,0.0336789125658747,2.7755575615628914e-17
2019-07,-0.017565189731296692,0.004810298342299221,0.010919159906118468,-0.0,-0.0018357314828790026,-0.0018357314828789,-1.0256552551712872e-16
2019-08,-0.008928855511724617,0.002279927116079207,0.03422536962977502,-0.0,0.02757644123412961,0.0275764412341296,1.0408340855860843e-17
2019-09,0.021403196260823727,-0.003152703630209925,-0.016679352435805535,0.0,0.0015711401948082654,0.0015711401948082,6.548581121812447e-17
2019-10,0.004388243766774237,-0.0038166762063287867,0.0012009108098250776,-0.0,0.0017724783702705279,0.0017724783702705,2.7755575615628914e-17
2019-11,0.0032162202652146125,0.0029447549340648727,-0.0052971105137382775,0.0,0.0008638646855412078,0.0008638646855412,7.806255641895632e-18
2019-12,0.029471449682820824,-0.0009487857879085115,0.003300755927450795,0.0,0.03182341982236311,0.0318234198223631,6.938893903907228e-18
2020-01,-0.014797816514775481,0.002452942844281624,0.019226449180725337,-0.0,0.0068815755102314795,0.0068815755102314,7.979727989493313e-17
2020-02,-0.01419125686589746,0.004440652007390405,0.004476329737770561,-0.0,-0.005274275120736496,-0.0052742751207364,-9.540979117872439e-17
2020-03,-0.042147016045300925,-0.003926311545809833,0.0005444305947996666,-0.0,-0.04552889699631109,-0.045528896996311,-9.020562075079397e-17
2020-04,0.026221759745592356,0.0012469628776403464,0.02080763578916104,-0.0,0.04827635841239374,0.0482763584123938,-5.551115123125783e-17
2020-05,0.02353801692561636,0.0033196295976326774,0.009142156825318668,0.0,0.035999803348567706,0.0359998033485677,6.938893903907228e-18
2020-06,0.024369806181849706,-2.347777317636303e-05,-0.00017996559137332238,0.0,0.02416636281730002,0.0241663628173,2.0816681711721685e-17
2020-07,0.02335357255445123,0.002926768908377175,0.016713437768854082,0.0,0.04299377923168249,0.0429937792316825,-1.3877787807814457e-17
2020-08,0.010217277205669948,-0.003795929290524541,0.0015010629153278028,0.0,0.00792241083047321,0.0079224108304731,1.1102230246251565e-16
2020-09,0.0030585622854831527,0.0032753621960663047,-0.018010356330502818,-0.0,-0.01167643184895336,-0.0116764318489533,-6.071532165918825e-17
2020-10,-0.008900863805814806,-0.0014090836169781784,-0.00989722554224068,-0.0,-0.020207172965033667,-0.0202071729650337,3.469446951953614e-17
2020-11,0.05473928319420743,-0.0009842651648504772,-0.019446395086810595,0.0,0.03430862294254636,0.0343086229425463,5.551115123125783e-17
2020-12,0.04709517588785204,-0.0009058516932072177,0.014593726379196323,0.0,0.06078305057384114,0.0607830505738411,4.163336342344337e-17
2021-01,0.01242086305578822,-0.0007279098866726205,-0.0030148484024713606,0.0,0.008678104766644238,0.0086781047666442,3.8163916471489756e-17
2021-02,0.01392066213718406,-0.0017187500422785667,-0.021005114862391962,0.0,-0.00880320276748647,-0.0088032027674864,-6.938893903907228e-17
2021-03,-0.001717248449458671,-0.0009399708391537891,-0.0018793648622239915,-0.0,-0.004536584150836452,-0.0045365841508365,4.85722573273506e-17
2021-04,0.0033530954939421497,-0.0012094379547269172,0.009279824269017075,0.0,0.011423481808232307,0.0114234818082323,6.938893903907228e-18
2021-05,0.0012041597060679183,-0.0004473957055930846,0.02211271437384522,0.0029805671127881572,0.02585004548710821,0.0258500454871082,1.0408340855860843e-17
2021-06,0.0001267497432830912,0.0011753070690215272,-0.019790856433841115,0.012024799194862709,-0.006464000426673788,-0.0064640004266737,-8.760353553682876e-17
2021-07,-0.0013799106380196018,0.00428135936744641,0.012444755498422711,0.00218187081191245,0.01752807503976197,0.0175280750397619,6.938893903907228e-17
2021-08,-0.0,-0.00013083149471583493,0.0036668354676075944,-0.006560916764388056,-0.0030249127914962967,-0.0030249127914963,3.469446951953614e-18
2021-09,-0.0,-0.004929820841879879,-0.004636189451220349,0.022502068331038013,0.012936058037937785,0.0129360580379377,8.500145032286355e-17
2021-10,-0.0,-0.004990417036901257,0.004005117757816649,0.01698788930297312,0.016002590023888513,0.0160025900238885,1.3877787807814457e-17
2021-11,-0.0,0.005474798986367064,0.0015048109133758453,-0.030113278869622347,-0.023133668969879437,-0.0231336689698794,-3.8163916471489756e-17
2021-12,0.0,-0.001374356580438397,0.0064975051953363875,0.012502749020750898,0.01762589763564889,0.0176258976356489,-1.0408340855860843e-17
2022-01,-0.0,-0.005715125134652602,0.005282885830178507,0.023030245502655734,0.022598006198181638,0.0225980061981816,3.8163916471489756e-17
2022-02,-0.0,-0.001138195655521891,0.021830431779813548,0.03516599760770324,0.055858233731994895,0.0558582337319949,-6.938893903907228e-18
2022-03,0.0,-0.004979954114036409,0.005132115142198281,0.01837870719307839,0.018530868221240265,0.0185308682212402,6.591949208711867e-17
2022-04,-0.0,-0.002111646788900971,0.0021464163466966284,0.029409312100360133,0.02944408165815579,0.0294440816581558,-1.0408340855860843e-17
2022-05,-0.0,8.630398940791202e-05,-0.009426711616927706,0.015641508935945955,0.006301101308426161,0.0063011013084261,6.158268339717665e-17
2022-06,-0.0,-0.0025956272507125316,0.002577294129670139,-0.015237006928936408,-0.0152553400499788,-0.0152553400499788,0.0
2022-07,0.0,0.006601862077299254,-0.0007550841604111165,-0.006109866334088561,-0.0002630884172004234,-0.0002630884172004,-2.336455681706262e-17
2022-08,-0.0,-0.013655668596806482,-0.005902933984783673,0.0,-0.019558602581590156,-0.0195586025815901,-5.551115123125783e-17
2022-09,-0.0,-0.006421474597190221,0.026751847082603968,0.0,0.020330372485413747,0.0203303724854137,4.5102810375396984e-17
2022-10,0.0,-0.0020646726152290726,-0.010203452792291519,0.0,-0.012268125407520591,-0.0122681254075206,8.673617379884035e-18
2022-11,0.0,0.01060282108102306,-0.010877966648230026,-0.0,-0.00027514556720696637,-0.0002751455672069,-6.635317295611287e-17
2022-12,-0.0063134449904432115,0.002446653053918498,0.006946488863178864,-0.0,0.003079696926654151,0.0030796969266542,-4.90059381963448e-17
2023-01,0.0016169063858937577,0.015256186612436945,0.008672368549156493,-0.0,0.025545461547487193,0.0255454615474872,-6.938893903907228e-18
2023-02,-0.0025979409040325853,-0.00726916842479664,0.008017953514453146,0.0,-0.0018491558143760786,-0.001849155814376,-7.871307772244762e-17
2023-03,0.006736685793850886,0.00807169621709086,0.0231841761153817,0.0,0.03799255812632345,0.0379925581263235,-5.551115123125783e-17
2023-04,0.0034241880413575713,0.0011907043732341744,0.012863539844356512,-0.0,0.017478432258948257,0.0174784322589482,5.898059818321144e-17
2023-05,0.012024844795437016,-0.002769456878251914,-0.009669457516279482,-0.0,-0.00041406959909437956,-0.0004140695990943,-7.958043946043603e-17
2023-06,-0.003436904007658852,-0.00040515403737793,-0.009243940351848556,0.0,-0.013085998396885339,-0.0130859983968853,-3.8163916471489756e-17
2023-07,0.008687625919066947,0.0012161546611190912,-0.005408212975486498,0.0,0.004495567604699539,0.0044955676046995,3.903127820947816e-17
2023-08,-0.009507017906360342,0.0005608183975350826,0.011647484053026961,0.0,0.002701284544201701,0.0027012845442017,8.673617379884035e-19
2023-09,-0.010153521417838951,-0.0023811799635790496,-0.01263015859047216,0.0,-0.02516485997189016,-0.0251648599718902,4.163336342344337e-17
2023-10,-0.015656221952109587,-0.0017538135282470116,0.026304879229994773,-0.0,0.008894843749638174,0.0088948437496381,7.45931094670027e-17
2023-11,0.03159941726363557,0.00948193421133919,-0.004679084292365734,-0.0,0.03640226718260902,0.036402267182609,2.0816681711721685e-17
2023-12,0.02175842204155503,0.008678394232944881,0.003829892746279517,-0.0,0.034266709020779426,0.0342667090207795,-7.632783294297951e-17
2024-01,-0.019459364866980248,-0.0017057050478808018,0.007296710593094793,0.0,-0.013868359321766256,-0.0138683593217662,-5.551115123125783e-17
2024-02,0.023872850203891464,-0.0007600261590399,0.0013072449765545997,0.0,0.024420069021406164,0.0244200690214061,6.245004513516506e-17
