일자,종목코드,종목명,종가,대비,시가,고가,저가,내재변동성,익일기준가,거래량,거래대금,미결제약정
"2011/12/29 (주간)","301G1250","코스피200 P 201201 250.0","13.35","-0.30","14.70","15.10","12.15","30.00","13.35","2529","3341855000","16633"
"2011/12/29 (주간)","301G1252","코스피200 P 201201 252.5","15.85","0.65","16.80","17.30","14.25","33.00","15.85","65","100190000","7947"
"2011/12/29 (주간)","301G1255","코스피200 P 201201 255.0","17.85","0.60","19.60","19.60","16.65","32.00","17.85","116","208505000","2707"
"2011/12/29 (주간)","301G1257","코스피200 P 201201 257.5","20.15","0.35","20.65","22.10","18.90","34.00","20.15","53","110115000","834"
"2011/12/29 (주간)","301G1260","코스피200 P 201201 260.0","22.60","0.20","23.00","24.00","21.60","36.00","22.60","29","65800000","2121"
"2011/12/29 (주간)","301G1262","코스피200 P 201201 262.5","24.90","1.10","26.00","26.00","24.45","46.00","24.90","9","22710000","380"
"2011/12/29 (주간)","301G1265","코스피200 P 201201 265.0","25.90","-1.20","28.05","28.10","25.85","36.00","25.90","16","42625000","4673"
"2011/12/29 (주간)","301G1267","코스피200 P 201201 267.5","29.40","0.05","30.50","31.25","28.20","32.00","29.40","26","76890000","5680"
"2011/12/28 (주간)","201G1215","코스피200 C 201201 215.0","22.75","-0.15","24.00","24.95","22.75","3.00","22.75","120","281255000","4346"
"2011/12/28 (주간)","201G1217","코스피200 C 201201 217.5","20.60","0.55","21.65","21.65","20.60","3.00","20.60","6","12580000","1026"
"2011/12/28 (주간)","201G1220","코스피200 C 201201 220.0","17.80","-0.50","19.60","19.60","17.80","3.00","17.80","52","97540000","940"
"2011/12/28 (주간)","201G1222","코스피200 C 201201 222.5","16.00","-1.10","17.10","17.20","16.00","16.00","16.00","81","134195000","1366"
"2011/12/28 (주간)","201G1225","코스피200 C 201201 225.0","13.75","-0.15","14.35","15.20","13.60","18.00","13.75","162","236410000","4584"
"2011/12/28 (주간)","201G1227","코스피200 C 201201 227.5","11.70","-1.00","12.80","13.30","11.70","21.00","11.70","612","753915000","3532"
"2011/12/28 (주간)","201G1230","코스피200 C 201201 230.0","9.80","-0.20","10.15","11.25","9.75","22.00","9.80","1991","2051145000","11675"
"2011/12/28 (주간)","201G1232","코스피200 C 201201 232.5","8.00","-0.25","8.40","9.45","8.00","22.00","8.00","4196","3628250000","9415"
"2011/12/28 (주간)","201G1235","코스피200 C 201201 235.0","6.45","-0.25","7.05","7.70","6.45","22.50","6.45","9284","6405200000","15821"
"2011/12/28 (주간)","201G1237","코스피200 C 201201 237.5","5.10","-0.10","5.40","6.15","5.00","23.00","5.10","19710","10735150000","17133"
"2011/12/28 (주간)","201G1240","코스피200 C 201201 240.0","3.90","-0.15","4.25","4.80","3.85","23.10","3.90","71112","29923865000","39452"
"2011/12/28 (주간)","201G1242","코스피200 C 201201 242.5","2.93","-0.17","3.10","3.70","2.89","23.10","2.93","81635","25638322000","32739"
"2011/12/28 (주간)","201G1245","코스피200 C 201201 245.0","2.16","-0.20","2.50","2.76","2.11","23.30","2.16","496610","116477821000","61733"
"2011/12/28 (주간)","201G1247","코스피200 C 201201 247.5","1.56","-0.11","1.80","2.03","1.51","23.50","1.56","376912","63953824000","48478"
"2011/12/28 (주간)","201G1250","코스피200 C 201201 250.0","1.10","-0.11","1.21","1.46","1.06","23.70","1.10","534746","64496578000","108868"
"2011/12/28 (주간)","201G1252","코스피200 C 201201 252.5","0.80","-0.06","0.83","1.03","0.74","24.00","0.80","445034","37748263000","74539"
"2011/12/28 (주간)","201G1255","코스피200 C 201201 255.0","0.55","-0.04","0.60","0.73","0.50","24.30","0.55","460414","27026186000","88307"
"2011/12/28 (주간)","201G1257","코스피200 C 201201 257.5","0.36","-0.08","0.41","0.52","0.35","24.30","0.36","261473","10845495000","81968"
"2011/12/28 (주간)","201G1260","코스피200 C 201201 260.0","0.25","-0.09","0.34","0.37","0.24","24.60","0.25","226455","6552702000","142173"
"2011/12/28 (주간)","201G1262","코스피200 C 201201 262.5","0.20","-0.04","0.24","0.26","0.17","25.80","0.20","213666","4395413000","121543"
"2011/12/28 (주간)","201G1265","코스피200 C 201201 265.0","0.13","-0.03","0.18","0.18","0.12","25.80","0.13","297398","4255009000","95961"
"2011/12/28 (주간)","201G1267","코스피200 C 201201 267.5","0.09","-0.03","0.12","0.13","0.08","26.30","0.09","499199","5202431000","208630"
"2011/12/28 (주간)","301G1215","코스피200 P 201201 215.0","0.42","-0.03","0.38","0.47","0.33","32.40","0.42","594872","23836376000","200250"
"2011/12/28 (주간)","301G1217","코스피200 P 201201 217.5","0.58","-0.05","0.52","0.62","0.45","31.90","0.58","163718","8734489000","74856"
"2011/12/28 (주간)","301G1220","코스피200 P 201201 220.0","0.80","-0.03","0.70","0.83","0.61","31.40","0.80","277120","19725926000","96665"
"2011/12/28 (주간)","301G1222","코스피200 P 201201 222.5","1.04","0.03","0.88","1.10","0.82","30.60","1.04","279373","26480735000","74547"
"2011/12/28 (주간)","301G1225","코스피200 P 201201 225.0","1.31","-0.15","1.37","1.47","1.09","29.40","1.31","417270","53137541000","61529"
"2011/12/28 (주간)","301G1227","코스피200 P 201201 227.5","1.78","-0.14","1.66","1.94","1.45","29.30","1.78","366728","61505859000","33236"
"2011/12/28 (주간)","301G1230","코스피200 P 201201 230.0","2.36","-0.02","2.21","2.54","1.92","28.60","2.36","580736","129198217000","67029"
"2011/12/28 (주간)","301G1232","코스피200 P 201201 232.5","3.00","-0.10","2.99","3.30","2.52","28.00","3.00","322796","91381184000","35995"
"2011/12/28 (주간)","301G1235","코스피200 P 201201 235.0","3.90","-0.05","3.60","4.25","3.25","27.80","3.90","54182","20174260000","33571"
"2011/12/28 (주간)","301G1237","코스피200 P 201201 237.5","4.95","-0.35","4.55","5.30","4.25","27.30","4.95","49115","23517010000","23887"
"2011/12/28 (주간)","301G1240","코스피200 P 201201 240.0","6.20","-0.05","5.80","6.65","5.40","27.30","6.20","54758","32696975000","33205"
"2011/12/28 (주간)","301G1242","코스피200 P 201201 242.5","8.00","0.20","7.35","8.20","6.75","28.80","8.00","13321","9868170000","15474"
"2011/12/28 (주간)","301G1245","코스피200 P 201201 245.0","9.55","-0.15","8.90","9.85","8.35","28.50","9.55","4975","4531485000","19069"
"2011/12/28 (주간)","301G1247","코스피200 P 201201 247.5","11.60","0.00","10.90","11.70","10.10","30.00","11.60","4149","4538035000","9150"
"2011/12/28 (주간)","301G1250","코스피200 P 201201 250.0","13.65","-0.10","12.90","13.80","12.05","31.00","13.65","1524","1965705000","16475"
"2011/12/28 (주간)","301G1252","코스피200 P 201201 252.5","15.20","-0.25","14.90","16.10","14.15","29.00","15.20","311","474275000","7969"
"2011/12/28 (주간)","301G1255","코스피200 P 201201 255.0","17.25","-0.85","17.40","18.00","16.45","29.00","17.25","202","347770000","2758"
"2011/12/28 (주간)","301G1257","코스피200 P 201201 257.5","19.80","-0.10","19.40","19.85","18.70","32.00","19.80","82","160500000","841"
"2011/12/28 (주간)","301G1260","코스피200 P 201201 260.0","22.40","-0.45","22.45","22.90","21.50","34.00","22.40","90","200595000","2131"
"2011/12/28 (주간)","301G1262","코스피200 P 201201 262.5","23.80","2.25","24.50","24.60","23.80","16.00","23.80","5","12075000","382"
"2011/12/28 (주간)","301G1265","코스피200 P 201201 265.0","27.10","0.10","26.20","27.50","26.15","36.00","27.10","62","164670000","4671"
"2011/12/28 (주간)","301G1267","코스피200 P 201201 267.5","29.35","0.20","28.15","30.00","28.15","36.00","29.35","102","298425000","5686"
"2011/12/27 (주간)","201G1215","코스피200 C 201201 215.0","22.90","-2.95","27.00","27.20","20.50","3.00","22.90","117","280495000","4335"
"2011/12/27 (주간)","201G1217","코스피200 C 201201 217.5","20.05","-3.15","25.00","25.00","20.05","3.00","20.05","12","26000000","1024"
"2011/12/27 (주간)","201G1220","코스피200 C 201201 220.0","18.30","-3.20","21.05","22.10","17.70","3.00","18.30","211","408980000","925"
"2011/12/27 (주간)","201G1222","코스피200 C 201201 222.5","17.10","-2.00","19.70","19.70","12.35","30.00","17.10","34","55920000","1353"
"2011/12/27 (주간)","201G1225","코스피200 C 201201 225.0","13.90","-2.60","16.95","18.00","13.90","8.00","13.90","167","257775000","4604"
"2011/12/27 (주간)","201G1227","코스피200 C 201201 227.5","12.70","-1.90","14.60","15.60","11.10","25.00","12.70","150","194330000","3415"
"2011/12/27 (주간)","201G1230","코스피200 C 201201 230.0","10.00","-2.40","12.55","13.60","8.10","20.50","10.00","1800","2034680000","11492"
"2011/12/27 (주간)","201G1232","코스피200 C 201201 232.5","8.25","-2.25","10.65","11.50","6.75","21.50","8.25","3248","3141930000","9390"
"2011/12/27 (주간)","201G1235","코스피200 C 201201 235.0","6.70","-2.20","8.75","9.65","5.00","22.00","6.70","12699","9675775000","15714"
"2011/12/27 (주간)","201G1237","코스피200 C 201201 237.5","5.20","-1.85","6.55","7.90","4.25","21.80","5.20","21713","13308000000","16141"
"2011/12/27 (주간)","201G1240","코스피200 C 201201 240.0","4.05","-1.60","5.65","6.35","3.20","22.40","4.05","77789","37835980000","38293"
"2011/12/27 (주간)","201G1242","코스피200 C 201201 242.5","3.10","-1.20","4.00","4.95","2.26","22.60","3.10","86251","32626970000","29971"
"2011/12/27 (주간)","201G1245","코스피200 C 201201 245.0","2.36","-0.89","3.30","3.80","1.91","23.00","2.36","376629","103353310000","57851"
"2011/12/27 (주간)","201G1247","코스피200 C 201201 247.5","1.67","-0.75","2.42","2.84","1.40","23.00","1.67","516015","113934921000","51119"
"2011/12/27 (주간)","201G1250","코스피200 C 201201 250.0","1.21","-0.56","1.81","2.09","0.87","23.30","1.21","649244","102094615000","110517"
"2011/12/27 (주간)","201G1252","코스피200 C 201201 252.5","0.86","-0.44","1.34","1.51","0.71","23.40","0.86","520078","57934212000","65004"
"2011/12/27 (주간)","201G1255","코스피200 C 201201 255.0","0.59","-0.30","0.92","1.07","0.52","23.70","0.59","623126","48735884000","90214"
"2011/12/27 (주간)","201G1257","코스피200 C 201201 257.5","0.44","-0.19","0.55","0.75","0.35","24.20","0.44","442790","24333264000","76256"
"2011/12/27 (주간)","201G1260","코스피200 C 201201 260.0","0.34","-0.07","0.36","0.53","0.27","25.30","0.34","385287","15171984000","139965"
"2011/12/27 (주간)","201G1262","코스피200 C 201201 262.5","0.24","-0.08","0.28","0.37","0.20","25.40","0.24","343553","9589795000","118557"
"2011/12/27 (주간)","201G1265","코스피200 C 201201 265.0","0.16","-0.04","0.20","0.26","0.15","25.70","0.16","338317","6814037000","96774"
"2011/12/27 (주간)","201G1267","코스피200 C 201201 267.5","0.12","-0.02","0.14","0.18","0.11","26.30","0.12","446403","6428925000","191322"
"2011/12/27 (주간)","301G1215","코스피200 P 201201 215.0","0.45","0.20","0.23","1.48","0.20","32.30","0.45","1005656","46078569000","206108"
"2011/12/27 (주간)","301G1217","코스피200 P 201201 217.5","0.63","0.27","0.29","1.83","0.28","32.10","0.63","250810","14069244000","76659"
"2011/12/27 (주간)","301G1220","코스피200 P 201201 220.0","0.83","0.33","0.46","1.85","0.39","31.30","0.83","420326","31597345000","96878"
"2011/12/27 (주간)","301G1222","코스피200 P 201201 222.5","1.01","0.36","0.56","2.29","0.52","29.80","1.01","407862","40213009000","68712"
"2011/12/27 (주간)","301G1225","코스피200 P 201201 225.0","1.46","0.54","0.85","2.85","0.71","30.10","1.46","607380","78808205000","64537"
"2011/12/27 (주간)","301G1227","코스피200 P 201201 227.5","1.92","0.68","1.20","3.65","0.97","29.90","1.92","504203","85732846000","34674"
"2011/12/27 (주간)","301G1230","코스피200 P 201201 230.0","2.38","0.74","1.54","4.05","1.30","28.50","2.38","795712","176707823000","61420"
"2011/12/27 (주간)","301G1232","코스피200 P 201201 232.5","3.10","0.90","2.11","4.95","1.75","28.40","3.10","358817","92129542000","34339"
"2011/12/27 (주간)","301G1235","코스피200 P 201201 235.0","3.95","1.11","2.84","5.90","2.33","27.80","3.95","224062","67717770000","34097"
"2011/12/27 (주간)","301G1237","코스피200 P 201201 237.5","5.30","1.70","3.60","9.50","3.05","29.00","5.30","56920","25027110000","23218"
"2011/12/27 (주간)","301G1240","코스피200 P 201201 240.0","6.25","1.50","4.55","9.50","4.00","27.50","6.25","67386","36928840000","33642"
"2011/12/27 (주간)","301G1242","코스피200 P 201201 242.5","7.80","2.00","5.80","10.85","5.10","28.00","7.80","35647","24014525000","15623"
"2011/12/27 (주간)","301G1245","코스피200 P 201201 245.0","9.70","2.10","6.90","12.50","6.45","30.00","9.70","10841","8356120000","19090"
"2011/12/27 (주간)","301G1247","코스피200 P 201201 247.5","11.60","2.60","9.40","14.30","8.00","30.50","11.60","4694","4496505000","9251"
"2011/12/27 (주간)","301G1250","코스피200 P 201201 250.0","13.75","2.65","11.05","16.60","9.75","32.50","13.75","3220","3780215000","16523"
"2011/12/27 (주간)","301G1252","코스피200 P 201201 252.5","15.45","2.70","12.35","16.00","11.70","31.00","15.45","217","300955000","8043"
"2011/12/27 (주간)","301G1255","코스피200 P 201201 255.0","18.10","3.00","14.70","18.55","13.80","35.00","18.10","339","537650000","2727"
"2011/12/27 (주간)","301G1257","코스피200 P 201201 257.5","19.90","2.40","16.00","20.40","16.00","33.00","19.90","130","251380000","788"
"2011/12/27 (주간)","301G1260","코스피200 P 201201 260.0","22.85","3.35","19.00","23.05","18.35","40.00","22.85","121","246810000","2132"
"2011/12/27 (주간)","301G1262","코스피200 P 201201 262.5","21.55","-0.35","21.00","21.55","20.55","3.00","21.55","3","6310000","383"
"2011/12/27 (주간)","301G1265","코스피200 P 201201 265.0","27.00","3.10","29.80","29.80","24.95","36.00","27.00","18","48070000","4674"
"2011/12/27 (주간)","301G1267","코스피200 P 201201 267.5","29.15","2.75","25.80","29.30","25.50","36.00","29.15","49","130940000","5689"
"2011/12/26 (주간)","201G1215","코스피200 C 201201 215.0","25.85","-1.45","28.50","28.50","25.65","28.00","25.85","97","259355000","4301"
"2011/12/26 (주간)","201G1217","코스피200 C 201201 217.5","23.20","-1.60","24.95","25.45","23.20","16.00","23.20","7","17185000","1019"
"2011/12/26 (주간)","201G1220","코스피200 C 201201 220.0","21.50","-0.75","23.15","23.15","21.30","34.00","21.50","27","59900000","895"
"2011/12/26 (주간)","201G1222","코스피200 C 201201 222.5","19.10","-0.85","20.55","20.60","18.80","30.00","19.10","44","86280000","1352"
"2011/12/26 (주간)","201G1225","코스피200 C 201201 225.0","16.50","-1.35","18.00","18.50","16.30","26.00","16.50","63","108340000","4550"
"2011/12/26 (주간)","201G1227","코스피200 C 201201 227.5","14.60","-1.50","16.10","16.10","14.40","28.00","14.60","144","218545000","3397"
"2011/12/26 (주간)","201G1230","코스피200 C 201201 230.0","12.40","-1.55","13.95","14.40","12.20","26.50","12.40","1122","1477400000","11175"
"2011/12/26 (주간)","201G1232","코스피200 C 201201 232.5","10.50","-1.45","12.75","12.75","10.25","26.00","10.50","1563","1735145000","9372"
"2011/12/26 (주간)","201G1235","코스피200 C 201201 235.0","8.90","-0.90","10.20","10.40","8.45","26.50","8.90","3055","2805935000","15591"
"2011/12/26 (주간)","201G1237","코스피200 C 201201 237.5","7.05","-0.90","8.50","8.60","6.85","25.00","7.05","14986","11049000000","16051"
"2011/12/26 (주간)","201G1240","코스피200 C 201201 240.0","5.65","-0.75","6.60","6.95","5.45","24.80","5.65","24531","14606965000","35286"
"2011/12/26 (주간)","201G1242","코스피200 C 201201 242.5","4.30","-0.85","5.30","5.50","4.25","24.30","4.30","37801","17538170000","27621"
"2011/12/26 (주간)","201G1245","코스피200 C 201201 245.0","3.25","-0.70","4.05","4.25","3.20","23.80","3.25","57830","20682835000","46227"
"2011/12/26 (주간)","201G1247","코스피200 C 201201 247.5","2.42","-0.68","3.10","3.20","2.38","23.60","2.42","317068","83459182000","50698"
"2011/12/26 (주간)","201G1250","코스피200 C 201201 250.0","1.77","-0.46","2.30","2.38","1.73","23.80","1.77","385079","75603326000","99103"
"2011/12/26 (주간)","201G1252","코스피200 C 201201 252.5","1.30","-0.31","1.70","1.74","1.24","23.90","1.30","296374","41272596000","63741"
"2011/12/26 (주간)","201G1255","코스피200 C 201201 255.0","0.89","-0.26","1.20","1.23","0.87","23.60","0.89","363410","35984093000","81314"
"2011/12/26 (주간)","201G1257","코스피200 C 201201 257.5","0.63","-0.18","0.81","0.85","0.60","24.00","0.63","232675","16035872000","86616"
"2011/12/26 (주간)","201G1260","코스피200 C 201201 260.0","0.41","-0.16","0.57","0.59","0.41","23.70","0.41","229803","10907336000","129149"
"2011/12/26 (주간)","201G1262","코스피200 C 201201 262.5","0.32","-0.06","0.35","0.41","0.28","24.60","0.32","146598","4772824000","102553"
"2011/12/26 (주간)","201G1265","코스피200 C 201201 265.0","0.20","-0.06","0.26","0.28","0.19","24.40","0.20","211159","4667175000","88152"
"2011/12/26 (주간)","201G1267","코스피200 C 201201 267.5","0.14","-0.03","0.19","0.19","0.13","24.70","0.14","313829","4842187000","175478"
"2011/12/26 (주간)","301G1215","코스피200 P 201201 215.0","0.25","-0.07","0.21","0.35","0.20","29.30","0.25","437209","12668214000","184772"
"2011/12/26 (주간)","301G1217","코스피200 P 201201 217.5","0.36","-0.05","0.31","0.46","0.28","29.10","0.36","176616","6867922000","68347"
"2011/12/26 (주간)","301G1220","코스피200 P 201201 220.0","0.50","-0.08","0.39","0.62","0.37","28.30","0.50","213095","11091344000","97787"
"2011/12/26 (주간)","301G1222","코스피200 P 201201 222.5","0.65","-0.13","0.55","0.83","0.51","27.50","0.65","233870","16564709000","70485"
"2011/12/26 (주간)","301G1225","코스피200 P 201201 225.0","0.92","0.00","0.73","1.09","0.69","27.00","0.92","315676","29748657000","67152"
"2011/12/26 (주간)","301G1227","코스피200 P 201201 227.5","1.24","0.03","1.00","1.44","0.93","26.40","1.24","306779","38284312000","32223"
"2011/12/26 (주간)","301G1230","코스피200 P 201201 230.0","1.64","0.02","1.21","1.89","1.21","25.90","1.64","376359","62125300000","66101"
"2011/12/26 (주간)","301G1232","코스피200 P 201201 232.5","2.20","0.14","1.88","2.47","1.68","25.30","2.20","373995","81650849000","35569"
"2011/12/26 (주간)","301G1235","코스피200 P 201201 235.0","2.84","0.18","2.27","3.20","2.21","24.80","2.84","350900","96946534000","33072"
"2011/12/26 (주간)","301G1237","코스피200 P 201201 237.5","3.60","0.15","2.94","4.10","2.89","23.80","3.60","40463","14429913000","23892"
"2011/12/26 (주간)","301G1240","코스피200 P 201201 240.0","4.75","0.15","4.00","5.15","3.70","23.80","4.75","44930","20565135000","33378"
"2011/12/26 (주간)","301G1242","코스피200 P 201201 242.5","5.80","-0.05","4.90","6.45","4.80","22.80","5.80","24892","14280190000","14660"
"2011/12/26 (주간)","301G1245","코스피200 P 201201 245.0","7.60","0.90","6.00","7.90","6.00","24.00","7.60","12069","8445565000","19583"
"2011/12/26 (주간)","301G1247","코스피200 P 201201 247.5","9.00","0.55","8.40","9.55","7.40","22.50","9.00","4738","4124180000","9392"
"2011/12/26 (주간)","301G1250","코스피200 P 201201 250.0","11.10","0.90","9.25","11.40","9.10","24.00","11.10","2646","2772185000","16879"
"2011/12/26 (주간)","301G1252","코스피200 P 201201 252.5","12.75","0.85","11.45","13.40","11.10","21.00","12.75","1047","1280105000","8084"
"2011/12/26 (주간)","301G1255","코스피200 P 201201 255.0","15.10","0.90","13.00","15.50","12.90","23.00","15.10","358","521420000","2799"
"2011/12/26 (주간)","301G1257","코스피200 P 201201 257.5","17.50","1.85","15.35","17.70","15.35","16.00","17.50","54","88190000","825"
"2011/12/26 (주간)","301G1260","코스피200 P 201201 260.0","19.50","1.50","17.40","20.00","17.40","20.00","19.50","190","359090000","2180"
"2011/12/26 (주간)","301G1262","코스피200 P 201201 262.5","21.90","1.55","19.90","22.40","19.85","3.00","21.90","126","268205000","382"
"2011/12/26 (주간)","301G1265","코스피200 P 201201 265.0","23.90","1.10","22.60","24.20","22.60","3.00","23.90","107","251980000","4662"
"2011/12/26 (주간)","301G1267","코스피200 P 201201 267.5","26.40","1.40","23.90","27.00","23.90","3.00","26.40","33","84375000","5668"
"2011/12/23 (주간)","201G1215","코스피200 C 201201 215.0","27.30","2.60","26.80","28.60","26.70","36.00","27.30","307","847625000","4308"
"2011/12/23 (주간)","201G1217","코스피200 C 201201 217.5","24.80","2.45","24.55","26.20","24.50","32.00","24.80","68","166240000","1019"
"2011/12/23 (주간)","201G1220","코스피200 C 201201 220.0","22.25","2.10","22.00","23.95","22.00","28.00","22.25","179","405270000","897"
"2011/12/23 (주간)","201G1222","코스피200 C 201201 222.5","19.95","2.45","20.65","21.55","19.95","28.00","19.95","207","433815000","1372"
"2011/12/23 (주간)","201G1225","코스피200 C 201201 225.0","17.85","2.25","16.85","19.30","16.85","28.00","17.85","464","849135000","4560"
"2011/12/23 (주간)","201G1227","코스피200 C 201201 227.5","16.10","2.40","14.40","17.00","14.40","30.00","16.10","1197","1919520000","3425"
"2011/12/23 (주간)","201G1230","코스피200 C 201201 230.0","13.95","2.10","12.75","14.85","12.75","29.00","13.95","1792","2482530000","11054"
"2011/12/23 (주간)","201G1232","코스피200 C 201201 232.5","11.95","2.35","10.70","12.80","10.70","28.00","11.95","2385","2873525000","9499"
"2011/12/23 (주간)","201G1235","코스피200 C 201201 235.0","9.80","1.55","9.35","10.80","9.25","26.00","9.80","4303","4368015000","15446"
"2011/12/23 (주간)","201G1237","코스피200 C 201201 237.5","7.95","1.30","7.35","9.05","7.35","24.50","7.95","13220","10994485000","15935"
"2011/12/23 (주간)","201G1240","코스피200 C 201201 240.0","6.40","1.05","6.20","7.35","6.00","24.00","6.40","33829","22832660000","33562"
"2011/12/23 (주간)","201G1242","코스피200 C 201201 242.5","5.15","1.05","4.75","5.85","4.70","24.00","5.15","45424","24238000000","26555"
"2011/12/23 (주간)","201G1245","코스피200 C 201201 245.0","3.95","0.70","3.70","4.60","3.65","23.30","3.95","69083","28451635000","44862"
"2011/12/23 (주간)","201G1247","코스피200 C 201201 247.5","3.10","0.70","2.75","3.50","2.74","23.80","3.10","134042","40505005000","41485"
"2011/12/23 (주간)","201G1250","코스피200 C 201201 250.0","2.23","0.52","1.98","2.63","1.98","22.90","2.23","602163","141589093000","82038"
"2011/12/23 (주간)","201G1252","코스피200 C 201201 252.5","1.61","0.36","1.49","1.93","1.44","22.60","1.61","354386","59924964000","53638"
"2011/12/23 (주간)","201G1255","코스피200 C 201201 255.0","1.15","0.25","1.00","1.38","1.00","22.80","1.15","487982","58702231000","73216"
