month,asset_vol_signal_month,gvz_signal_date,ovx_signal_date,gvz_level,ovx_level,gvz_causal_rank,ovx_causal_rank,gvz_active,ovx_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,estimated_transaction_cost,monthly_utility,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200,credit_stress_confirmation_multiplier,credit_equity_variance_multiplier,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,gvz_mu_adjustment_GLD,ovx_mu_adjustment_USO,expected_mu_GLD,expected_mu_USO
2008-02,2008-01,,2008-01-31,,30.24,,,False,False,0.04151143988912076,0.04189655129090232,1.3042969124568378,0.0,0.11003182908044608,0.00033009548724133824,5.501591454022293e-05,0.014485136127899405,0.3475700102556785,0.6379448536164221,1.0235027988685262e-16,0.017159713403497374,0.0014083333333333315,0.1974665608419685,1.0,0.0003851129018502761,0.01594859047614441,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,10,-0.01594859047614441,0.12999999999999992,-0.04265086030124732,0.0,8.326672684688674e-17,0.11734913969875269,-0.0,-0.00652620117924728,1.8953488372093024,1.947674418604651,1.0,1.0,0.0,0.0,0.0224679775556834,0.009249895491056783
2008-03,2008-02,,2008-02-29,,34.82,,,False,False,-0.036837890810647846,-0.03674967399390036,1.2562493652110878,-0.03683789081064781,0.02520480478499551,7.561441435498653e-05,1.260240239249777e-05,1.6762451894371656e-17,0.32467118473086054,0.6753288152691396,0.0,0.020403380468520096,0.0014083333333333708,0.23639056562224092,1.0,8.821831690773177e-05,0.019480106157483745,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,5,-0.019480106157483745,0.13000000000000173,-0.045239207378117076,0.0,-1.7208456881689926e-15,0.11476079262188293,-0.0,-0.008167260488437784,0.3103448275862069,1.1551724137931034,1.0,1.0,0.0,0.0,0.0251318665429316,0.011762295190122342
2008-04,2008-03,,2008-03-31,,39.32,,,False,False,-0.012074984786476567,-0.01170273987800639,1.241080173238143,-0.048468058626019994,0.10635568813433635,0.00031906706440300905,5.317784406716819e-05,0.0,0.4434441872622016,0.5565558127377985,0.0,0.015986627170829985,0.0014083333333333367,0.18338952604995978,1.0,0.00037224790848663155,0.014792885451198333,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,7,-0.014792885451198333,0.13000000000000014,-0.033785252673207165,0.0,-1.3877787807814457e-16,0.12621474732679283,-0.0,-0.008270806760279376,0.06818181818181818,1.0340909090909092,1.0,1.0,0.0,0.0,0.020227863183771636,0.013518332420132723
2008-05,2008-04,,2008-04-30,,38.52,,,False,False,0.043735823853442435,0.0441961426011355,1.295359837082886,-0.006852025247163551,0.1394539818011019,0.00041836194540330573,4.1956802289768043e-05,1.4164508460460037e-18,0.36888794347035375,0.49165807472854445,0.13945398180110183,0.016053073220709313,0.0014083333333468374,0.18418687864843072,1.0,0.0004603202477238726,0.014724419678872119,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,12,-0.014724419678872119,0.13000000000062326,-0.06249382759410479,0.0,-6.232514504489473e-13,0.09750617240589521,0.0,-0.009184361226252737,1.404494382022472,1.702247191011236,1.0,1.0,0.0,0.0,0.01739711998045463,0.020559747262021345
2008-06,2008-05,,2008-05-30,,42.3,,0.9850187265917603,False,True,0.06367233836523238,0.06399543226786907,1.37783842693436,0.0,0.0993126619994748,0.0002979379859984244,2.5155916638259364e-05,0.0,0.4007315312990651,0.397410534433963,0.20185793426697196,0.019086656158064336,0.0014083333333333456,0.22058987389677198,1.0,0.0003230954026794176,0.017891775494482426,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,10,-0.017891775494482426,0.13000000000000056,-0.07074907437040194,0.0,-5.551115123125783e-16,0.08925092562959806,0.0,-0.010628488931089038,1.1777777777777778,1.588888888888889,1.0,1.0,0.0,0.0,0.019625975120557502,0.02963612778212526
2008-07,2008-06,2008-06-30,2008-06-30,26.92,45.11,,0.953125,False,True,-0.053806399114942845,-0.05364306882175464,1.3037019026188248,-0.05380639911494289,0.04666601062276077,0.0001399980318682823,2.3332261319927424e-05,2.8675405857811773e-17,0.4217252254473893,0.4045134057352961,0.1737613688173147,0.01785373657169903,0.0014083333338598249,0.2057948388572294,1.0,0.00016333225043515734,0.016846442947226578,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,23,-0.016846442947226578,0.13000000002429962,-0.06345742859920041,2.220446049250313e-16,-2.4299617873424495e-11,0.0965425714007996,0.0,-0.00831345294272501,1.2417582417582418,1.620879120879121,1.0,1.0,0.0,0.0,0.021889785674200482,0.027158549206902513
2008-08,2008-07,2008-07-31,2008-07-31,22.94,47.02,,0.9241935483870968,False,True,-0.012136567487064352,-0.011800656770093697,1.2878794364946773,-0.06528994160791268,0.11091645066200836,0.0003327493519860251,3.1613649846283857e-06,0.0,0.45405935071307446,0.5040865762553544,0.04185407303157122,0.011191346306072311,0.001408333341701526,0.12584615562265858,1.0,0.0003359122171427454,0.01000435041112047,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,10,-0.01000435041112047,0.13000000038622428,-0.039777584946122636,0.0,-3.86224274784297e-10,0.12022241505387737,-0.0,-0.007608717230213463,1.7934782608695652,1.8967391304347827,1.0,1.0,0.0,0.0,0.015776272228801593,0.014795253173567134
2008-09,2008-08,2008-08-29,2008-08-29,27.37,50.22,,0.9682779456193353,False,True,0.035651316427407105,0.036426895289024507,1.3337940338054997,-0.031966297548296385,0.24239236477261367,0.000727177094317841,4.840176729956386e-05,0.0,0.5557030786500184,0.2572769418148899,0.18701997953509167,0.01220946039181883,0.0014083333347772627,0.13806352469316238,1.0,0.0007755803616359807,0.010565973773747558,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,9,-0.010565973773747558,0.1300000000666429,-0.05525329642491065,0.0,-6.66428856543888e-11,0.10474670357508936,-0.0,-0.006496732900909817,1.989247311827957,1.9946236559139785,1.0,1.0,0.0,0.0,0.013925156880516732,0.0297861987457496
2008-10,2008-09,2008-09-30,2008-09-30,48.92,59.56,,0.9957386363636364,False,True,-0.05706994058532742,-0.05675469531741188,1.2576744875431556,-0.08721192343180961,0.10470749218652914,0.00031412247655958743,1.1227913559444595e-06,0.0,0.5368406569485767,0.39215838332059305,0.07100095973083027,0.015464989087741545,0.0014083333333371852,0.17712986905287542,1.0,0.0003152467683753332,0.014338706162662496,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,9,-0.014338706162662496,0.13000000000017778,-0.0388744229622268,0.0,-1.777744618181032e-13,0.12112557703777321,-0.0,-0.007006556265532079,1.9680851063829787,1.9840425531914894,1.0,1.0,0.0,0.0,0.023767811742896845,0.019167191185290974
2008-11,2008-10,2008-10-31,2008-10-31,55.61,80.56,,0.9853333333333333,False,True,0.09026703185543344,0.09044383061724293,1.3712010305739797,-0.0048172530469688946,0.05441056693718955,0.00016323170081156864,1.3567060997902454e-05,0.0,0.6039167923850711,0.3960832076149289,0.0,0.006762970584105129,0.0014083333334001097,0.0727056470088609,1.0,0.0001768002618876054,0.005776941730323116,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,7,-0.005776941730323118,0.13000000000308198,-0.02961413231210641,0.0,-3.0819791163594346e-12,0.1303858676878936,-0.0,0.003692672006870234,1.9894736842105263,1.9947368421052631,1.0,1.0,0.0,0.0,0.011280892002041522,0.00031493103820688
2008-12,2008-11,2008-11-28,2008-11-28,48.81,80.26,,0.9555837563451777,False,True,0.035937546828111594,0.036358770963693096,1.420478631820987,0.0,0.12034975302328628,0.00036104925906985883,6.017487651164311e-05,2.5326744853551807e-17,0.6759489069938354,0.3240510930061647,0.0,0.009698239307307652,0.0014083333333333322,0.10792887168769184,1.0,0.0004212271355960429,0.008512527587445255,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,6,-0.008512527587445255,0.12999999999999995,-0.022845697115422087,0.0,5.551115123125783e-17,0.13715430288457792,-0.0,-0.001365285154806893,1.9270833333333333,1.9635416666666665,1.0,1.0,0.0,0.0,0.0219114435823848,-0.006139013541082552
2009-01,2008-12,2008-12-31,2008-12-31,42.89,88.93,,0.9555288461538461,False,True,0.03749961113524174,0.03755728050029564,1.4737460281401942,0.0,0.016476961443972853,4.943088433191856e-05,8.238480721986382e-06,4.211065591590977e-17,0.6644271488242439,0.335572851175756,4.3025038555782186e-18,0.013126036693495782,0.0014083333335241106,0.14906244032080473,1.0,5.7672365160113816e-05,0.012300010283584227,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,4,-0.012300010283584227,0.1300000000088051,-0.023928919972687257,0.0,-8.80509554157527e-12,0.13607108002731275,-0.0,-0.0009422608130144097,0.24742268041237114,1.1237113402061856,1.0,1.0,0.0,0.0,0.02964023010940772,-0.018555240690302156
2009-02,2009-01,2009-01-30,2009-01-30,39.9,77.1,,0.856651376146789,False,True,0.062257133217055095,0.06225944853512013,1.5654972309422241,0.0,0.0006615194471538627,1.984558341461588e-06,3.3075972357690777e-07,0.0,0.6448975276506602,0.3551024723493397,1.3597658130289699e-18,0.01406079815792084,0.0014083333333333725,0.16027957789504985,1.0,2.3183207104617937e-06,0.01328202140108794,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,10,-0.01328202140108794,0.1300000000000018,-0.025764491459600386,0.0,-1.8041124150158794e-15,0.13423550854039962,-0.0,-0.008238077858228448,0.01020408163265306,1.0051020408163265,1.0,1.0,0.0,0.0,0.030033394138080195,-0.02078476833011475
2009-03,2009-02,2009-02-27,2009-02-27,39.06,68.54,,0.798901098901099,False,True,-0.04512977206822452,-0.04497516174890364,1.4948466977363648,-0.04512977206822455,0.04417437694882323,0.0001325231308464697,2.2087188474411575e-05,0.0,0.6516840259913511,0.34831597400864894,0.0,0.015080266534057994,0.0014083333335790954,0.17251319840722135,1.0,0.000154613319360497,0.014154719127183163,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,5,-0.014154719127183163,0.13000000001134288,-0.025126707888774913,0.0,-1.1342871086839068e-11,0.1348732921112251,-0.0,-0.008509366663750736,0.010101010101010102,1.005050505050505,1.0,1.0,0.0,0.0,0.03218266476437234,-0.016869927512209146
2009-04,2009-03,2009-03-31,2009-03-31,31.39,78.01,,0.8647798742138365,False,True,-0.03153016030559315,-0.03152305589659331,1.4477139417244507,-0.07523698342595175,0.0020298311428117166,6.08949342843515e-06,1.0149155714059e-06,0.0,0.6854651843467212,0.31453481565327884,0.0,0.012138689014111397,0.001408333333334493,0.1372142681693298,1.0,7.107409861981677e-06,0.011333729187139588,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,3,-0.011333729187139588,0.13000000000005352,-0.027590480003395285,0.0,-5.3512749786932545e-14,0.13240951999660472,0.0,-0.014598246470828226,0.05,1.025,1.0,1.0,0.0,0.0,0.02797052469648593,-0.016868282919986335
2009-05,2009-04,2009-04-30,2009-04-30,26.7,52.75,,0.6937751004016064,False,True,0.029521331967736382,0.0296226415302201,1.4904523855924183,-0.04793674742218401,0.028945589281061314,8.683676784318394e-05,1.4472794640530668e-05,1.278948610546586e-17,0.6877165825292492,0.31228341747075095,0.0,0.009042060600691489,0.0014083333340327538,0.10005472720410134,1.0,0.00010131256254417285,0.008120757566346073,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,6,-0.008120757566346073,0.13000000003228093,-0.03985046990873567,0.0,-3.22809279307279e-11,0.12014953009126433,0.0,-0.01424491651810407,0.06930693069306931,1.0346534653465347,1.0,1.0,0.0,0.0,0.01673955741473412,-0.014198333979035973
2009-06,2009-05,2009-05-29,2009-05-29,28.44,41.32,,0.5048262548262549,False,True,-0.01359064217600002,-0.01336576094826995,1.470196180539466,-0.0608758984168879,0.06425177935144885,0.00019275533805434655,3.212588967572441e-05,0.0,0.6025195209463445,0.3974804790536555,0.0,0.01230897887640301,0.0014083333433802193,0.1392577464565548,1.0,0.00022488422775730757,0.011172249075569038,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,6,-0.011172249075569038,0.13000000046370241,-0.06027489372788919,0.0,-4.6370240980309063e-10,0.09972510627211081,0.0,-0.015975378244835546,0.049019607843137254,1.0245098039215685,1.0,1.0,0.0,0.0,0.019439110318457277,-0.0005798888268263067
2009-07,2009-06,2009-06-30,2009-06-30,20.9,42.78,0.001838235294117647,0.5212962962962963,True,True,-0.007536073145137741,-0.0075360720812756715,1.4591166745852187,-0.06795320633877988,3.0396059147452803e-07,9.118817744235842e-10,1.51980295737264e-10,0.0,0.6106814432342309,0.38931855676576915,0.0,0.009825613810783788,0.0011115781922241836,0.11123789657606035,1.0,6.658114610605704e-09,0.009073170831750597,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,1,-0.009073170831750597,0.11549432153439494,-0.06715060566053352,0.0,0.014505678465605062,0.09284939433946648,0.0,-0.013640761524003139,1.8349514563106797,1.9174757281553398,1.0,1.0,0.0,0.0,0.012825283543100034,0.006669829332722363
2009-08,2009-07,2009-07-31,2009-07-31,20.51,45.72,0.05612244897959184,0.5791814946619217,True,True,0.007997253874167108,0.007997253874167108,1.470785601063907,-0.060499391507267686,0.0,0.0,0.0,0.0,0.6151656791624203,0.38483432083757974,0.0,0.009316143578357187,0.0009433729628866578,0.1061334851629663,1.0,6.5e-09,0.008656730920591632,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,1,-0.008656730920591632,0.10639772344669736,-0.07240956729355125,0.0,0.023602276553302645,0.08759043270644876,0.0,-0.0139393894389575,1.7211538461538463,1.8605769230769231,1.0,1.0,0.0,0.0,0.011534059062383218,0.007022511569520685
2009-09,2009-08,2009-08-31,2009-08-31,20.43,47.09,0.1,0.6509433962264151,True,True,-0.002948657621201372,-0.0029486556742250587,1.4664487578921768,-0.06326965713662314,5.562789467117306e-07,1.668836840135192e-09,2.781394733697429e-10,8.500138172935499e-22,0.6105372451719463,0.3894627548280538,0.0,0.008785691712095124,0.0009337885539757557,0.09982556922128696,1.0,7.005086361784133e-09,0.008130178905372445,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,1,-0.008130178905372445,0.10585585788093671,-0.07259253033749782,0.0,0.024144142119063294,0.08740746966250218,0.0,-0.013151977115942114,0.2,1.1,1.0,1.0,0.0,0.0,0.011604652781364778,0.0067990672585324635
2009-10,2009-09,2009-09-30,2009-09-30,21.54,45.23,0.1324404761904762,0.5529801324503312,True,True,0.028409341117743802,0.0284093456021344,1.508109600886827,-0.03665776529087639,1.281254456975135e-06,3.843763370925405e-09,6.406272284320569e-10,7.2226144975757415e-22,0.6157888004249782,0.38421119957502176,2.166784349272723e-21,0.009780120229094445,0.0010549846287851812,0.11103153497642224,1.0,8.6885638827041e-09,0.009074360308150078,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,1,-0.009074360308150078,0.11251584575259688,-0.0742452079004144,0.0,0.017484154247403128,0.0857547920995856,0.0,-0.012416902861128653,0.3867924528301887,1.1933962264150944,1.0,1.0,0.0,0.0,0.013615929429717892,0.0059878981777665525
2009-11,2009-10,2009-10-30,2009-10-30,21.2,41.13,0.15223463687150837,0.4353035143769968,True,True,0.050456005713519034,0.050783466748368686,1.5842027875257858,0.0,0.09356029567132959,0.0002806808870139888,4.678014783566478e-05,0.0,0.5066964452414036,0.49330355475859644,7.657176977940076e-19,0.012047189132864858,0.0014083333333333335,0.13611626959437828,1.0,0.0003274640348683581,0.010697486862762636,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,10,-0.010697486862762636,0.13,-0.10065933320482175,0.0,0.0,0.05934066679517826,0.0,-0.00823911241582813,0.9532710280373832,1.4766355140186915,1.0,1.0,0.0,0.0,0.016244641614568234,0.007110725473051583
2009-12,2009-11,2009-11-30,2009-11-30,26.27,41.17,0.414021164021164,0.4481424148606811,True,True,-0.038315272382664994,-0.03827790779301802,1.5235036262123582,-0.03831527238266497,0.010675597041993539,3.202679112598062e-05,5.337798520996751e-06,2.0690999627701652e-17,0.4778686294951773,0.5221313705048227,0.0,0.013690958664513097,0.0014083333333335126,0.15584150397415608,1.0,3.736758981090259e-05,0.012594260467767264,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,5,-0.012594260467767264,0.13000000000000828,-0.107611966063577,0.0,-8.271161533457416e-15,0.05238803393642301,0.0,-0.0046455693537102065,0.6666666666666666,1.3333333333333333,1.0,1.0,0.0,0.0,0.017875722779817034,0.007308840744357446
2010-01,2009-12,2009-12-31,2009-12-31,23.71,36.26,0.26375,0.28817365269461076,True,True,0.003459202026866036,0.003655702273473258,1.5287737330440898,-0.03498861062368497,0.05614292760206356,0.0001684287828061907,2.807146380103176e-05,0.0,0.5510175944954119,0.44898240550458823,1.8422966602781032e-18,0.011863415293628724,0.0014083333337969618,0.13391098352076292,1.0,0.00019650324663839284,0.010694824883597518,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,7,-0.010694824883597518,0.13000000002139822,-0.08994737205822564,0.0,-2.1398216532020342e-11,0.07005262794177436,0.0,-0.008019845016516768,1.1192660550458715,1.5596330275229358,1.0,1.0,0.0,0.0,0.01571280666494711,0.0069323354594086
2010-02,2010-01,2010-01-29,2010-01-29,23.87,34.05,0.2828162291169451,0.24963609898107714,True,True,0.011718258846882499,0.01173668014133069,1.5466882993662152,-0.023680357372783623,0.005263226985197656,1.578968095559297e-05,2.6316134925988287e-06,0.0,0.5590548010154109,0.44094519898458906,9.950072332074744e-21,0.011037991786504548,0.00140833333333338,0.12400590143805429,1.0,1.8424294780687427e-05,0.010064151187966606,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,5,-0.010064151187966606,0.13000000000000214,-0.08800198177613242,0.0,-2.1371793224034263e-15,0.07199801822386759,-0.0,-0.006035248891202014,1.0545454545454545,1.5272727272727273,1.0,1.0,0.0,0.0,0.015662413236967487,0.0045170390422275
2010-03,2010-02,2010-02-26,2010-02-26,21.31,32.82,0.1324200913242009,0.22025495750708216,True,True,-0.0005785668564197427,-0.00047588317786997816,1.5457934367789896,-0.024245223559279383,0.0293381938713613,8.801458161408391e-05,1.4669096935680665e-05,4.2606789243772886e-18,0.5290717311238112,0.47092826887618877,0.0,0.01127383504284376,0.0014083333335451432,0.12683602051285425,1.0,0.00010268667860941378,0.010180308954819861,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,7,-0.010180308954819861,0.13000000000977585,-0.09525484800213649,0.0,-9.775846798731891e-12,0.06474515199786351,0.0,-0.002119381593439771,1.3153153153153154,1.6576576576576576,1.0,1.0,0.0,0.0,0.01548985149679355,0.005352383515103401
2010-04,2010-03,2010-03-31,2010-03-31,18.14,29.61,0.01193058568329718,0.11728395061728394,True,True,0.024128990287646934,0.02412899081690434,1.5830918716017381,-0.0007012460354161032,1.5121640173365835e-07,4.5364920520097506e-10,7.560820086682817e-11,4.478248939219064e-18,0.5365501699515633,0.46344983004843665,4.269046054161675e-22,0.009974650721717231,0.0011508415159368862,0.11279075956498545,1.0,6.5397900222862965e-09,0.009128770663079853,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,1,-0.009128770663079853,0.11751637414097933,-0.09344697300123972,0.0,0.012483625859020672,0.06655302699876028,0.0,-0.003506798743390653,0.22321428571428573,1.1116071428571428,1.0,1.0,0.0,0.0,0.012145210390084666,0.0076010695180865045
2010-05,2010-04,2010-04-30,2010-04-30,20.42,30.25,0.1524896265560166,0.16666666666666666,True,True,0.06119907065031846,0.06119907132029813,1.6799756228978378,0.0,1.9142276141970396e-07,5.742682842591119e-10,9.571138070985087e-11,4.490803588798793e-18,0.526632504591708,0.47336749540829215,4.1620358054102526e-22,0.010233261391047292,0.0010547820636423815,0.11647044431071323,1.0,6.5635477759491205e-09,0.009427570035624302,Stage36_baseline_reproduction,True,False,0,Optimization terminated successfully,1,-0.009427570035624302,0.1125050432812173,-0.09584435204651538,0.0,0.017494956718782706,0.06415564795348462,0.0,-0.0019695521992413208,0.168141592920354,1.084070796460177,1.0,1.0,0.0,0.0,0.01188165072342266,0.007798819796034179
